realtime_us,slot,connected,packet,lx,ly,rx,ry,lt,rt,buttons
1783107618009006,0,1,0,0,0,0,0,0,0,0
1783107618009026,1,1,0,0,0,0,0,0,0,0
1783107619883912,0,1,1,0,-1,0,-1,0,0,4096
1783107619963987,0,1,2,0,-1,0,-1,0,0,0
1783107619964005,1,1,1,0,-1,0,-1,0,0,8192
1783107620043913,0,1,3,0,-1,0,-1,0,0,0
1783107620043934,1,1,2,0,-1,0,-1,0,0,0
1783107620045017,0,1,5,0,-28001,0,-1,0,0,0
1783107620045037,1,1,4,22000,-1,0,-1,0,0,0
1783107620046130,0,1,7,0,-28001,0,-25001,0,0,0
1783107620046146,1,1,6,22000,-1,20000,-1,0,0,0
1783107620047230,0,1,9,1283,-27971,0,-25001,0,0,0
1783107620047247,1,1,7,21981,-1,20000,-1,0,0,0
1783107620048337,0,1,11,1283,-27971,1489,-25001,0,0,0
1783107620048355,1,1,9,21981,-908,20000,-1,0,0,0
1783107620049471,0,1,13,2564,-27971,1489,-24956,0,0,0
1783107620049556,1,1,11,21981,-908,19974,-1,0,0,0
1783107620050640,0,1,14,2564,-27883,1489,-24956,0,0,0
1783107620050656,1,1,13,21925,-908,19974,-1009,0,0,0
1783107620051740,0,1,17,3840,-27883,2974,-24823,0,0,0
1783107620051760,1,1,14,21925,-1815,19974,-1009,0,0,0
1783107620052842,0,1,19,3840,-27736,4447,-24823,0,0,0
1783107620052863,1,1,16,21925,-1815,19898,-2015,0,0,0
1783107620053951,0,1,21,5107,-27736,4447,-24602,0,0,0
1783107620053969,1,1,17,21831,-1815,19898,-2015,0,0,0
1783107620055054,0,1,23,5107,-27531,5905,-24602,0,0,0
1783107620055076,1,1,19,21831,-2718,19771,-2015,0,0,0
1783107620056139,0,1,25,6364,-27531,5905,-24293,0,0,0
1783107620056159,1,1,21,21700,-2718,19771,-3016,0,0,0
1783107620057203,0,1,27,6364,-27268,7342,-24293,0,0,0
1783107620057219,1,1,22,21700,-3616,19771,-3016,0,0,0
1783107620058305,0,1,29,7608,-27268,7342,-23898,0,0,0
1783107620058323,1,1,24,21700,-3616,19594,-4009,0,0,0
1783107620059406,0,1,30,7608,-26947,7342,-23898,0,0,0
1783107620059423,1,1,26,21533,-4509,19594,-4009,0,0,0
1783107620060506,0,1,32,7608,-26947,8753,-23418,0,0,0
1783107620060526,1,1,27,21533,-4509,19367,-4009,0,0,0
1783107620061608,0,1,34,8835,-26570,8753,-23418,0,0,0
1783107620061623,1,1,29,21328,-4509,19367,-4992,0,0,0
1783107620062705,0,1,36,8835,-26570,10133,-22855,0,0,0
1783107620062722,1,1,31,21328,-5393,19090,-4992,0,0,0
1783107620063806,0,1,38,10044,-26137,10133,-22855,0,0,0
1783107620063822,1,1,33,21088,-5393,19090,-5962,0,0,0
1783107620064902,0,1,40,10044,-26137,11477,-22210,0,0,0
1783107620064918,1,1,35,21088,-6269,18765,-5962,0,0,0
1783107620066003,0,1,41,11231,-26137,11477,-22210,0,0,0
1783107620066023,1,1,37,20811,-6269,18765,-6917,0,0,0
1783107620067107,0,1,43,11231,-25649,12780,-22210,0,0,0
1783107620067131,1,1,39,20811,-7134,18393,-6917,0,0,0
1783107620068214,0,1,45,12396,-25649,12780,-21487,0,0,0
1783107620068234,1,1,40,20811,-7134,18393,-7855,0,0,0
1783107620069319,0,1,48,12396,-25107,14037,-20687,0,0,0
1783107620069334,1,1,42,20499,-7987,18393,-7855,0,0,0
1783107620070418,0,1,49,13534,-25107,14037,-20687,0,0,0
1783107620070434,1,1,44,20499,-7987,17973,-8773,0,0,0
1783107620071519,0,1,51,13534,-24512,15245,-20687,0,0,0
1783107620071541,1,1,46,20152,-8826,17973,-8773,0,0,0
1783107620072624,0,1,53,14643,-24512,15245,-19814,0,0,0
1783107620072641,1,1,48,20152,-8826,17508,-9668,0,0,0
1783107620073727,0,1,55,14643,-23866,16399,-19814,0,0,0
1783107620074824,0,1,57,15722,-23866,16399,-18870,0,0,0
1783107620074843,1,1,50,19771,-9650,17508,-9668,0,0,0
1783107620076001,0,1,59,15722,-23170,17494,-18870,0,0,0
1783107620076023,1,1,52,19771,-9650,16998,-10538,0,0,0
1783107620077065,0,1,60,15722,-23170,17494,-17860,0,0,0
1783107620077084,1,1,54,19355,-10457,16998,-10538,0,0,0
1783107620078142,0,1,62,16768,-22424,17494,-17860,0,0,0
1783107620078162,1,1,56,19355,-10457,16445,-11382,0,0,0
1783107620079280,0,1,64,16768,-22424,18527,-16785,0,0,0
1783107620079300,1,1,58,18908,-11247,16445,-11382,0,0,0
1783107620080401,0,1,67,17778,-21632,19494,-16785,0,0,0
1783107620080422,1,1,59,18908,-11247,15850,-11382,0,0,0
1783107620081507,0,1,68,17778,-21632,19494,-15652,0,0,0
1783107620081528,1,1,61,18427,-11247,15850,-12197,0,0,0
1783107620082667,0,1,71,18751,-20794,20392,-15652,0,0,0
1783107620082686,1,1,62,18427,-12018,15850,-12197,0,0,0
1783107620083775,0,1,73,19685,-20794,20392,-14462,0,0,0
1783107620083823,1,1,64,18427,-12018,15215,-12981,0,0,0
1783107620084906,0,1,75,19685,-19913,21218,-14462,0,0,0
1783107620084997,1,1,66,17916,-12768,15215,-12981,0,0,0
1783107620086086,0,1,76,19685,-19913,21218,-13221,0,0,0
1783107620086107,1,1,68,17916,-12768,14541,-13732,0,0,0
1783107620087196,0,1,78,20577,-18989,21218,-13221,0,0,0
1783107620087213,1,1,70,17374,-13496,14541,-13732,0,0,0
1783107620088293,0,1,80,20577,-18989,21968,-11934,0,0,0
1783107620088313,1,1,71,17374,-13496,13830,-13732,0,0,0
1783107620089412,0,1,81,21426,-18989,21968,-11934,0,0,0
1783107620089435,1,1,72,17374,-13496,13830,-14447,0,0,0
1783107620090518,0,1,83,21426,-18026,22640,-11934,0,0,0
1783107620090552,1,1,75,16802,-14202,13084,-14447,0,0,0
1783107620091675,0,1,85,22230,-18026,22640,-10603,0,0,0
1783107620091693,1,1,77,16202,-14202,13084,-15126,0,0,0
1783107620092774,0,1,87,22230,-17025,23231,-10603,0,0,0
1783107620092823,1,1,79,16202,-14883,12305,-15126,0,0,0
1783107620093906,0,1,89,22987,-17025,23231,-9236,0,0,0
1783107620093983,1,1,81,15574,-14883,12305,-15767,0,0,0
1783107620095069,0,1,91,22987,-15988,23740,-9236,0,0,0
1783107620095100,1,1,83,15574,-15539,11494,-15767,0,0,0
1783107620096140,0,1,92,22987,-15988,23740,-7835,0,0,0
1783107620096160,1,1,84,15574,-15539,11494,-16367,0,0,0
1783107620097249,0,1,94,23696,-14917,23740,-7835,0,0,0
1783107620097267,1,1,86,14919,-16168,11494,-16367,0,0,0
1783107620098350,0,1,96,23696,-14917,24165,-6406,0,0,0
1783107620098365,1,1,89,14239,-16168,10654,-16926,0,0,0
1783107620099512,0,1,98,24355,-13815,24165,-6406,0,0,0
1783107620099581,1,1,91,14239,-16770,9787,-16926,0,0,0
1783107620100629,0,1,100,24355,-13815,24504,-4955,0,0,0
1783107620100652,1,1,92,14239,-16770,9787,-17442,0,0,0
1783107620101734,0,1,102,24962,-12684,24504,-4955,0,0,0
1783107620101753,1,1,94,13535,-17344,9787,-17442,0,0,0
1783107620102833,0,1,103,24962,-12684,24755,-4955,0,0,0
1783107620102850,1,1,96,13535,-17344,8895,-17913,0,0,0
1783107620103934,0,1,105,25517,-12684,24755,-3486,0,0,0
1783107620104005,1,1,98,12808,-17887,8895,-17913,0,0,0
1783107620105090,0,1,107,25517,-11526,24919,-3486,0,0,0
1783107620105222,1,1,100,12808,-17887,7980,-18339,0,0,0
1783107620106313,0,1,109,26019,-11526,24919,-2005,0,0,0
1783107620106330,1,1,101,12059,-17887,7980,-18339,0,0,0
1783107620107415,0,1,111,26019,-10344,24994,-2005,0,0,0
1783107620107433,1,1,103,12059,-18401,7045,-18339,0,0,0
1783107620108480,0,1,112,26019,-10344,24994,-516,0,0,0
1783107620108497,1,1,105,11289,-18401,7045,-18718,0,0,0
1783107620109579,0,1,115,26466,-9140,24981,-516,0,0,0
1783107620109596,1,1,107,11289,-18883,6093,-18718,0,0,0
1783107620110679,0,1,117,26857,-9140,24981,973,0,0,0
1783107620110753,1,1,110,10501,-19332,6093,-19050,0,0,0
1783107620111920,0,1,119,26857,-7917,24878,973,0,0,0
1783107620111990,1,1,112,10501,-19332,5124,-19333,0,0,0
1783107620113072,0,1,121,27192,-7917,24878,2460,0,0,0
1783107620113090,1,1,113,9694,-19332,5124,-19333,0,0,0
1783107620114141,0,1,122,27192,-6677,24878,2460,0,0,0
1783107620114160,1,1,115,9694,-19749,4143,-19333,0,0,0
1783107620115316,0,1,125,27469,-6677,24687,3938,0,0,0
1783107620115331,1,1,117,8871,-19749,4143,-19567,0,0,0
1783107620116415,0,1,126,27469,-5424,24687,3938,0,0,0
1783107620116437,1,1,119,8871,-20133,3151,-19567,0,0,0
1783107620117524,0,1,128,27469,-5424,24409,5402,0,0,0
1783107620117542,1,1,121,8033,-20133,3151,-19751,0,0,0
1783107620118631,0,1,130,27689,-4159,24409,5402,0,0,0
1783107620118651,1,1,123,8033,-20481,2151,-19751,0,0,0
1783107620119725,0,1,132,27689,-4159,24043,6847,0,0,0
1783107620119746,1,1,125,7181,-20481,2151,-19884,0,0,0
1783107620120828,0,1,133,27851,-4159,24043,6847,0,0,0
1783107620120857,1,1,128,7181,-20796,1145,-19968,0,0,0
1783107620121938,0,1,135,27851,-2885,23593,6847,0,0,0
1783107620122052,1,1,130,6316,-21074,1145,-19968,0,0,0
1783107620123134,0,1,137,27954,-2885,23593,8267,0,0,0
1783107620123152,1,1,132,6316,-21074,137,-20000,0,0,0
1783107620124230,0,1,139,27954,-1605,23058,8267,0,0,0
1783107620124247,1,1,133,5441,-21074,137,-20000,0,0,0
1783107620125327,0,1,141,27998,-1605,23058,9658,0,0,0
1783107620125376,1,1,135,5441,-21317,-871,-20000,0,0,0
1783107620126457,0,1,143,27998,-322,22441,9658,0,0,0
1783107620126475,1,1,137,4557,-21317,-871,-19982,0,0,0
1783107620127561,0,1,145,27983,-322,22441,11015,0,0,0
1783107620127580,1,1,139,4557,-21523,-1877,-19982,0,0,0
1783107620128614,0,1,147,27983,961,21745,11015,0,0,0
1783107620128662,1,1,141,3665,-21523,-1877,-19912,0,0,0
1783107620129747,0,1,148,27983,961,21745,12333,0,0,0
1783107620129769,1,1,143,3665,-21693,-2879,-19912,0,0,0
1783107620130852,0,1,150,27909,2243,21745,12333,0,0,0
1783107620130867,1,1,144,3665,-21693,-2879,-19792,0,0,0
1783107620131951,0,1,152,27909,2243,20971,13606,0,0,0
1783107620131969,1,1,146,2767,-21826,-2879,-19792,0,0,0
1783107620133026,0,1,154,27777,3521,20971,13606,0,0,0
1783107620133046,1,1,148,2767,-21826,-3873,-19622,0,0,0
1783107620134137,0,1,156,27777,3521,20123,14832,0,0,0
1783107620134152,1,1,150,1864,-21921,-3873,-19622,0,0,0
1783107620135235,0,1,158,27586,4790,20123,14832,0,0,0
1783107620135342,1,1,152,1864,-21921,-4858,-19401,0,0,0
1783107620136409,0,1,160,27586,4790,19204,16005,0,0,0
1783107620136427,1,1,153,958,-21921,-4858,-19401,0,0,0
1783107620137474,0,1,162,27338,6050,19204,16005,0,0,0
1783107620137490,1,1,155,958,-21980,-5830,-19401,0,0,0
1783107620138578,0,1,164,27338,6050,18216,17121,0,0,0
1783107620138668,1,1,157,50,-21980,-5830,-19132,0,0,0
1783107620139751,0,1,166,27032,7297,18216,17121,0,0,0
1783107620139768,1,1,159,50,-22000,-6787,-19132,0,0,0
1783107620140849,0,1,168,27032,7297,17163,18176,0,0,0
1783107620140871,1,1,160,50,-22000,-6787,-18813,0,0,0
1783107620141953,0,1,170,26668,8529,17163,18176,0,0,0
1783107620141969,1,1,162,-857,-21984,-6787,-18813,0,0,0
1783107620143090,0,1,172,26668,8529,16050,19166,0,0,0
1783107620143107,1,1,164,-857,-21984,-7727,-18447,0,0,0
1783107620144176,0,1,174,26249,9742,16050,19166,0,0,0
1783107620144192,1,1,165,-1763,-21984,-7727,-18447,0,0,0
1783107620145273,0,1,176,26249,9742,14879,20088,0,0,0
1783107620145289,1,1,167,-1763,-21930,-8648,-18447,0,0,0
1783107620146405,0,1,178,25775,10936,14879,20088,0,0,0
1783107620146423,1,1,169,-2667,-21930,-8648,-18034,0,0,0
1783107620147504,0,1,179,25775,10936,13656,20088,0,0,0
1783107620147521,1,1,171,-2667,-21838,-9546,-18034,0,0,0
1783107620148614,0,1,181,25246,10936,13656,20939,0,0,0
1783107620148638,1,1,173,-3566,-21838,-9546,-17575,0,0,0
1783107620149722,0,1,183,25246,12106,12383,20939,0,0,0
1783107620149798,1,1,175,-3566,-21710,-10420,-17575,0,0,0
1783107620150882,0,1,185,24665,12106,12383,21716,0,0,0
1783107620150898,1,1,176,-3566,-21710,-10420,-17071,0,0,0
1783107620151978,0,1,187,24665,13251,11067,21716,0,0,0
1783107620151995,1,1,178,-4458,-21544,-10420,-17071,0,0,0
1783107620153038,0,1,188,24665,13251,11067,22415,0,0,0
1783107620153058,1,1,180,-4458,-21544,-11268,-16524,0,0,0
1783107620154141,0,1,190,24031,14368,11067,22415,0,0,0
1783107620154158,1,1,182,-5344,-21342,-11268,-16524,0,0,0
1783107620155240,0,1,192,24031,14368,9712,23035,0,0,0
1783107620155257,1,1,184,-5344,-21342,-12087,-15935,0,0,0
1783107620156343,0,1,194,23347,15454,9712,23035,0,0,0
1783107620156365,1,1,186,-6220,-21103,-12087,-15935,0,0,0
1783107620157449,0,1,196,23347,15454,8322,23573,0,0,0
1783107620157466,1,1,187,-6220,-21103,-12875,-15935,0,0,0
1783107620158505,0,1,197,22614,15454,8322,23573,0,0,0
1783107620158525,1,1,189,-7085,-21103,-12875,-15305,0,0,0
1783107620159671,0,1,200,22614,16508,6903,24027,0,0,0
1783107620159691,1,1,191,-7085,-20828,-13630,-15305,0,0,0
1783107620160776,0,1,201,21833,16508,6903,24027,0,0,0
1783107620160794,1,1,193,-7939,-20828,-13630,-14636,0,0,0
1783107620161920,0,1,204,21833,17528,5459,24395,0,0,0
1783107620161938,1,1,195,-7939,-20518,-14351,-14636,0,0,0
1783107620163090,0,1,206,21007,18510,5459,24395,0,0,0
1783107620163119,1,1,197,-8778,-20518,-14351,-13930,0,0,0
1783107620164254,0,1,208,21007,18510,3995,24677,0,0,0
1783107620164273,1,1,199,-8778,-20173,-15035,-13930,0,0,0
1783107620165357,0,1,209,20136,18510,3995,24677,0,0,0
1783107620165373,1,1,200,-8778,-20173,-15035,-13189,0,0,0
1783107620166453,0,1,211,20136,19454,2518,24677,0,0,0
1783107620166506,1,1,202,-9603,-19794,-15035,-13189,0,0,0
1783107620167588,0,1,213,19223,19454,2518,24871,0,0,0
1783107620167608,1,1,204,-9603,-19794,-15681,-12414,0,0,0
1783107620168813,0,1,215,19223,20357,1031,24871,0,0,0
1783107620168895,1,1,207,-10412,-19380,-16287,-12414,0,0,0
1783107620170046,0,1,217,18269,20357,1031,24977,0,0,0
1783107620170061,1,1,208,-10412,-19380,-16287,-11607,0,0,0
1783107620171141,0,1,219,18269,21217,-458,24977,0,0,0
1783107620171159,1,1,210,-11203,-18934,-16287,-11607,0,0,0
1783107620172247,0,1,221,17277,21217,-458,24994,0,0,0
1783107620172301,1,1,212,-11203,-18934,-16852,-10771,0,0,0
1783107620173387,0,1,222,17277,22032,-458,24994,0,0,0
1783107620173407,1,1,213,-11975,-18934,-16852,-10771,0,0,0
1783107620174495,0,1,224,17277,22032,-1947,24923,0,0,0
1783107620174513,1,1,216,-11975,-18456,-17373,-9908,0,0,0
1783107620175597,0,1,226,16249,22801,-1947,24923,0,0,0
1783107620175613,1,1,218,-12726,-17946,-17373,-9908,0,0,0
1783107620176693,0,1,228,16249,22801,-3428,24762,0,0,0
1783107620176715,1,1,220,-12726,-17946,-17851,-9019,0,0,0
1783107620177800,0,1,230,15187,23522,-3428,24762,0,0,0
1783107620177819,1,1,221,-13456,-17946,-17851,-9019,0,0,0
1783107620178904,0,1,231,15187,23522,-4898,24762,0,0,0
1783107620178922,1,1,223,-13456,-17406,-18283,-9019,0,0,0
1783107620180007,0,1,233,14092,23522,-4898,24514,0,0,0
1783107620180024,1,1,225,-14162,-17406,-18283,-8107,0,0,0
1783107620181107,0,1,235,14092,24194,-6350,24514,0,0,0
1783107620181131,1,1,227,-14162,-16835,-18668,-8107,0,0,0
1783107620182213,0,1,237,12968,24194,-6350,24178,0,0,0
1783107620182230,1,1,229,-14845,-16835,-18668,-7175,0,0,0
1783107620183312,0,1,239,12968,24814,-7779,24178,0,0,0
1783107620183372,1,1,231,-14845,-16237,-19006,-7175,0,0,0
1783107620184513,0,1,241,11817,24814,-7779,23757,0,0,0
1783107620184533,1,1,233,-15502,-16237,-19006,-6224,0,0,0
1783107620185614,0,1,242,11817,25383,-7779,23757,0,0,0
1783107620185632,1,1,235,-15502,-15610,-19296,-6224,0,0,0
1783107620186718,0,1,244,11817,25383,-9181,23251,0,0,0
1783107620186741,1,1,237,-16133,-15610,-19296,-5258,0,0,0
1783107620187825,0,1,245,10640,25383,-9181,23251,0,0,0
1783107620187843,1,1,239,-16133,-14957,-19537,-5258,0,0,0
1783107620188923,0,1,247,10640,25898,-10551,23251,0,0,0
1783107620188939,1,1,242,-16737,-14279,-19537,-4278,0,0,0
1783107620190026,0,1,248,10640,25898,-10551,22663,0,0,0
1783107620190044,1,1,243,-16737,-14279,-19728,-4278,0,0,0
1783107620191137,0,1,251,9442,26358,-11882,22663,0,0,0
1783107620191214,1,1,245,-17312,-14279,-19728,-3288,0,0,0
1783107620192298,0,1,253,8223,26358,-11882,21994,0,0,0
1783107620192317,1,1,247,-17312,-13576,-19868,-3288,0,0,0
1783107620193399,0,1,255,8223,26764,-13172,21994,0,0,0
1783107620193415,1,1,249,-17857,-13576,-19868,-2289,0,0,0
1783107620194505,0,1,257,6988,26764,-13172,21247,0,0,0
1783107620194557,1,1,251,-17857,-12850,-19958,-2289,0,0,0
1783107620195640,0,1,259,6988,27112,-14414,21247,0,0,0
1783107620195661,1,1,252,-17857,-12850,-19958,-1284,0,0,0
1783107620196753,0,1,261,5737,27112,-14414,20424,0,0,0
1783107620196770,1,1,254,-18372,-12102,-19958,-1284,0,0,0
1783107620197817,0,1,262,5737,27404,-14414,20424,0,0,0
1783107620197838,1,1,256,-18372,-12102,-19998,-276,0,0,0
1783107620198920,0,1,264,5737,27404,-15606,19529,0,0,0
1783107620198937,1,1,258,-18856,-11334,-19998,-276,0,0,0
1783107620200018,0,1,266,4475,27639,-15606,19529,0,0,0
1783107620200034,1,1,260,-18856,-11334,-19986,732,0,0,0
1783107620201117,0,1,268,4475,27639,-16742,18564,0,0,0
1783107620201135,1,1,262,-19307,-10546,-19986,732,0,0,0
1783107620202218,0,1,270,3203,27815,-16742,18564,0,0,0
1783107620202236,1,1,264,-19307,-10546,-19924,1739,0,0,0
1783107620203322,0,1,272,3203,27815,-17818,17534,0,0,0
1783107620203343,1,1,266,-19726,-9740,-19924,1739,0,0,0
1783107620204433,0,1,273,1924,27815,-17818,17534,0,0,0
1783107620204449,1,1,268,-19726,-9740,-19810,2742,0,0,0
1783107620205537,0,1,275,1924,27932,-18832,17534,0,0,0
1783107620205556,1,1,270,-20111,-8918,-19810,2742,0,0,0
1783107620206598,0,1,277,642,27932,-18832,16441,0,0,0
1783107620206619,1,1,271,-20111,-8918,-19647,2742,0,0,0
1783107620207795,0,1,280,642,27991,-19778,15289,0,0,0
1783107620207811,1,1,273,-20462,-8918,-19647,3737,0,0,0
1783107620208928,0,1,282,-642,27991,-20654,15289,0,0,0
1783107620208948,1,1,275,-20462,-8080,-19433,3737,0,0,0
1783107620210034,0,1,284,-1924,27991,-20654,14084,0,0,0
1783107620210107,1,1,277,-20778,-8080,-19433,4723,0,0,0
1783107620211209,0,1,285,-1924,27932,-20654,14084,0,0,0
1783107620211232,1,1,279,-20778,-7229,-19170,4723,0,0,0
1783107620212320,0,1,287,-1924,27932,-21457,12828,0,0,0
1783107620212420,1,1,281,-21059,-7229,-19170,5697,0,0,0
1783107620213508,0,1,289,-3203,27815,-21457,12828,0,0,0
1783107620213544,1,1,283,-21059,-6366,-18859,5697,0,0,0
1783107620214630,0,1,291,-3203,27815,-22183,11527,0,0,0
1783107620214654,1,1,284,-21059,-6366,-18859,6657,0,0,0
1783107620215740,0,1,293,-4475,27639,-22183,11527,0,0,0
1783107620215759,1,1,286,-21303,-5491,-18859,6657,0,0,0
1783107620216838,0,1,295,-4475,27639,-22830,10184,0,0,0
1783107620216861,1,1,288,-21303,-5491,-18499,7599,0,0,0
1783107620217946,0,1,297,-5737,27404,-22830,10184,0,0,0
1783107620217965,1,1,290,-21512,-4607,-18499,7599,0,0,0
1783107620219052,0,1,299,-5737,27404,-23397,8806,0,0,0
1783107620219146,1,1,292,-21512,-4607,-18092,8522,0,0,0
1783107620220232,0,1,301,-6988,27112,-23397,8806,0,0,0
1783107620220304,1,1,294,-21684,-3716,-18092,8522,0,0,0
1783107620221386,0,1,303,-6988,27112,-23880,7396,0,0,0
1783107620221405,1,1,295,-21684,-3716,-17639,8522,0,0,0
1783107620222487,0,1,305,-8223,26764,-23880,7396,0,0,0
1783107620222506,1,1,297,-21818,-3716,-17639,9424,0,0,0
1783107620223588,0,1,307,-8223,26764,-24278,5960,0,0,0
1783107620223665,1,1,299,-21818,-2818,-17142,9424,0,0,0
1783107620224750,0,1,309,-9442,26358,-24278,5960,0,0,0
1783107620224766,1,1,300,-21818,-2818,-17142,10301,0,0,0
1783107620225842,0,1,311,-9442,26358,-24590,4503,0,0,0
1783107620225860,1,1,302,-21916,-1915,-17142,10301,0,0,0
1783107620226904,0,1,312,-10640,26358,-24590,4503,0,0,0
1783107620226920,1,1,304,-21916,-1915,-16600,11153,0,0,0
1783107620228067,0,1,315,-10640,25898,-24815,3029,0,0,0
1783107620228085,1,1,306,-21976,-1009,-16600,11153,0,0,0
1783107620229165,0,1,317,-11817,25383,-24815,3029,0,0,0
1783107620229237,1,1,308,-21976,-1009,-16017,11976,0,0,0
1783107620230323,0,1,318,-11817,25383,-24952,3029,0,0,0
1783107620230340,1,1,310,-21999,-101,-16017,11976,0,0,0
1783107620231421,0,1,321,-12968,24814,-24952,1545,0,0,0
1783107620231440,1,1,311,-21999,-101,-15392,11976,0,0,0
1783107620232520,0,1,322,-12968,24814,-24999,1545,0,0,0
1783107620232538,1,1,313,-21985,-101,-15392,12768,0,0,0
1783107620233622,0,1,324,-14092,24814,-24999,56,0,0,0
1783107620233642,1,1,315,-21985,806,-14729,12768,0,0,0
1783107620234730,0,1,326,-14092,24194,-24958,56,0,0,0
1783107620234747,1,1,317,-21933,806,-14729,13528,0,0,0
1783107620235781,0,1,328,-15187,24194,-24958,-1433,0,0,0
1783107620235795,1,1,319,-21933,1712,-14028,13528,0,0,0
1783107620236880,0,1,330,-15187,23522,-24829,-1433,0,0,0
1783107620236897,1,1,320,-21933,1712,-14028,14254,0,0,0
1783107620237979,0,1,332,-16249,23522,-24829,-2918,0,0,0
1783107620237996,1,1,322,-21843,2616,-14028,14254,0,0,0
1783107620239082,0,1,334,-16249,22801,-24611,-2918,0,0,0
1783107620239098,1,1,324,-21843,2616,-13291,14943,0,0,0
1783107620240219,0,1,336,-17277,22801,-24611,-4392,0,0,0
1783107620240236,1,1,326,-21717,3515,-13291,14943,0,0,0
1783107620241318,0,1,338,-17277,22032,-24305,-4392,0,0,0
1783107620241333,1,1,328,-21717,3515,-12520,15594,0,0,0
1783107620242415,0,1,339,-17277,22032,-24305,-5851,0,0,0
1783107620242434,1,1,329,-21553,3515,-12520,15594,0,0,0
1783107620243514,0,1,342,-18269,21217,-23914,-5851,0,0,0
1783107620243531,1,1,331,-21553,4408,-11718,15594,0,0,0
1783107620244615,0,1,344,-19223,21217,-23914,-7288,0,0,0
1783107620244646,1,1,333,-21353,4408,-11718,16206,0,0,0
1783107620245773,0,1,346,-19223,20357,-23437,-7288,0,0,0
1783107620245792,1,1,335,-21353,5294,-10886,16206,0,0,0
1783107620246879,0,1,347,-19223,20357,-23437,-8700,0,0,0
1783107620246895,1,1,336,-21353,5294,-10886,16776,0,0,0
1783107620248070,0,1,350,-20136,19454,-22877,-8700,0,0,0
1783107620248159,1,1,339,-21116,6170,-10026,16776,0,0,0
1783107620249243,0,1,352,-21007,19454,-22877,-10082,0,0,0
1783107620249263,1,1,340,-21116,6170,-10026,17304,0,0,0
1783107620250351,0,1,353,-21007,18510,-22877,-10082,0,0,0
1783107620250372,1,1,342,-20843,7036,-10026,17304,0,0,0
1783107620251455,0,1,355,-21007,18510,-22235,-11427,0,0,0
1783107620251471,1,1,345,-20535,7036,-9141,17787,0,0,0
1783107620252555,0,1,357,-21833,17528,-22235,-11427,0,0,0
1783107620252571,1,1,346,-20535,7890,-9141,17787,0,0,0
1783107620253658,0,1,359,-21833,17528,-21515,-12731,0,0,0
1783107620253674,1,1,348,-20535,7890,-8232,18226,0,0,0
1783107620254757,0,1,361,-22614,16508,-21515,-12731,0,0,0
1783107620254778,1,1,350,-20192,8731,-8232,18226,0,0,0
1783107620255861,0,1,363,-22614,16508,-20718,-13991,0,0,0
1783107620255878,1,1,352,-20192,8731,-7302,18618,0,0,0
1783107620256965,0,1,365,-23347,15454,-20718,-13991,0,0,0
1783107620256984,1,1,353,-19815,8731,-7302,18618,0,0,0
1783107620258052,0,1,367,-23347,15454,-19848,-15201,0,0,0
1783107620258069,1,1,355,-19815,9557,-6354,18618,0,0,0
1783107620259142,0,1,369,-24031,14368,-19848,-15201,0,0,0
1783107620259175,1,1,357,-19403,9557,-6354,18962,0,0,0
1783107620260262,0,1,371,-24031,14368,-18907,-16356,0,0,0
1783107620260340,1,1,359,-19403,10366,-5390,18962,0,0,0
1783107620261425,0,1,373,-24665,13251,-18907,-16356,0,0,0
1783107620261445,1,1,360,-19403,10366,-5390,19258,0,0,0
1783107620262586,0,1,375,-24665,13251,-17899,-17454,0,0,0
1783107620262606,1,1,362,-18959,11158,-5390,19258,0,0,0
1783107620263695,0,1,376,-25246,13251,-17899,-17454,0,0,0
1783107620263712,1,1,364,-18959,11158,-4412,19506,0,0,0
1783107620264799,0,1,378,-25246,12106,-16827,-17454,0,0,0
1783107620264818,1,1,366,-18482,11931,-4412,19506,0,0,0
1783107620265902,0,1,380,-25775,12106,-16827,-18489,0,0,0
1783107620265918,1,1,368,-18482,11931,-3422,19703,0,0,0
1783107620267001,0,1,381,-25775,10936,-16827,-18489,0,0,0
1783107620267018,1,1,370,-17974,12684,-3422,19703,0,0,0
1783107620268103,0,1,384,-26249,10936,-15695,-19459,0,0,0
1783107620268156,1,1,372,-17974,12684,-2424,19851,0,0,0
1783107620269289,0,1,386,-26249,9742,-14508,-19459,0,0,0
1783107620269311,1,1,374,-17435,13415,-2424,19851,0,0,0
1783107620270393,0,1,387,-26249,9742,-14508,-20360,0,0,0
1783107620270410,1,1,376,-17435,13415,-1420,19948,0,0,0
1783107620271495,0,1,389,-26668,8529,-14508,-20360,0,0,0
1783107620271512,1,1,378,-16867,14123,-1420,19948,0,0,0
1783107620272599,0,1,391,-26668,8529,-13269,-21188,0,0,0
1783107620272624,1,1,380,-16867,14123,-412,19994,0,0,0
1783107620273710,0,1,393,-27032,7297,-13269,-21188,0,0,0
1783107620273772,1,1,382,-16270,14807,-412,19994,0,0,0
1783107620274920,0,1,395,-27032,7297,-11983,-21941,0,0,0
1783107620274992,1,1,384,-16270,14807,596,19990,0,0,0
1783107620276076,0,1,397,-27338,6050,-11983,-21941,0,0,0
1783107620276091,1,1,386,-15645,15465,596,19990,0,0,0
1783107620277138,0,1,398,-27338,6050,-10654,-21941,0,0,0
1783107620277156,1,1,388,-15645,15465,1603,19934,0,0,0
