realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783141272466478,74,14643,-23866,-14694,20224,0,0,0
1783141272467629,75,22987,-15988,-23244,9202,0,0,0
1783141272468776,77,27689,-4159,-24214,-6218,0,0,0
1783141272470945,78,27032,7297,-17113,-18225,0,0,0
1783141272472024,79,21833,17528,-4684,-24558,0,0,0
1783141272473114,81,11817,25383,10644,-22621,0,0,0
1783141272474195,82,642,27991,21108,-13396,0,0,0
1783141272475276,83,-10640,25898,25000,-1,0,0,0
1783141272476363,84,-21007,18510,20225,14693,0,0,0
1783141272477443,85,-26668,8529,9203,23243,0,0,0
1783141272478525,86,-27851,-2885,-4684,24556,0,0,0
1783141272479607,88,-23696,-14917,-18224,17112,0,0,0
1783141272480689,89,-15722,-23170,-24557,4683,0,0,0
1783141272481769,90,-5107,-27531,-23244,-9204,0,0,0
1783141272482856,91,7608,-26947,-13395,-21109,0,0,0
1783141272483940,92,16768,-22424,-1569,-24951,0,0,0
1783141272485051,94,24962,-12684,13395,-21109,0,0,0
1783141272487220,95,27954,-1605,22620,-10645,0,0,0
1783141272488301,96,26249,9742,24802,3132,0,0,0
1783141272489382,97,19223,20357,18224,17112,0,0,0
1783141272490463,98,9442,26358,6217,24213,0,0,0
1783141272491547,99,-1924,27932,-7725,23775,0,0,0
1783141272492629,101,-14092,24194,-20225,14693,0,0,0
1783141272493717,102,-22614,16508,-24950,1568,0,0,0
1783141272494800,103,-27338,6050,-21907,-12044,0,0,0
1783141272495884,104,-27469,-5424,-12043,-21908,0,0,0
1783141272496966,105,-22230,-17025,3133,-24803,0,0,0
1783141272498051,106,-13534,-24512,15935,-19263,0,0,0
1783141272499133,107,-2564,-27883,23776,-7726,0,0,0
1783141272500214,108,8835,-26570,24214,6216,0,0,0
1783141272501295,109,18751,-20794,17113,18223,0,0,0
1783141272502389,110,19685,-19913,15935,19261,0,0,0
1783141272503476,111,26019,-10344,3133,24801,0,0,0
1783141272504555,112,27983,961,-10644,22619,0,0,0
1783141272505637,113,24665,13251,-21907,12042,0,0,0
1783141272506718,114,17277,22032,-24950,-1570,0,0,0
1783141272507801,115,6988,27112,-20225,-14695,0,0,0
1783141272508884,116,-4475,27639,-9203,-23245,0,0,0
1783141272509967,117,-16249,22801,6217,-24215,0,0,0
1783141272511053,118,-24031,14368,18224,-17114,0,0,0
1783141272512135,119,-27909,2243,24802,-3134,0,0,0
1783141272513217,120,-26466,-9140,22620,10643,0,0,0
1783141272514299,121,-20577,-18989,13395,21107,0,0,0
1783141272515391,122,-11231,-25649,0,24999,0,0,0
1783141272516477,124,1283,-27971,-14694,20224,0,0,0
1783141272517604,125,12396,-25107,-23244,9202,0,0,0
1783141272518736,126,21426,-18026,-24557,-4685,0,0,0
1783141272519824,127,22230,-17025,-24214,-6218,0,0,0
1783141272520909,129,27192,-6677,-17113,-18225,0,0,0
1783141272522001,130,27586,4790,-4684,-24558,0,0,0
1783141272523081,131,23347,15454,9203,-23245,0,0,0
1783141272524162,133,14092,24194,21108,-13396,0,0,0
1783141272525245,134,3203,27815,25000,-1,0,0,0
1783141272526327,136,-9442,26358,20225,14693,0,0,0
1783141272527386,138,-19223,20357,9203,23243,0,0,0
1783141272528468,139,-25775,10936,-4684,24556,0,0,0
1783141272529552,140,-27998,-322,-17113,18223,0,0,0
1783141272530635,141,-25517,-11526,-24214,6216,0,0,0
1783141272531716,142,-18751,-20794,-23776,-7726,0,0,0
1783141272532803,143,-8835,-26570,-15935,-19263,0,0,0
1783141272533883,145,3840,-27736,-1569,-24951,0,0,0
1783141272534966,146,14643,-23866,12043,-21908,0,0,0
1783141272536096,147,22987,-15988,21907,-12044,0,0,0
1783141272537262,148,27469,-5424,24950,1568,0,0,0
1783141272538339,149,27689,-4159,24802,3132,0,0,0
1783141272539384,150,27032,7297,19262,15934,0,0,0
1783141272540469,151,21833,17528,7725,23775,0,0,0
1783141272541549,152,11817,25383,-7725,23775,0,0,0
1783141272542631,153,642,27991,-19262,15934,0,0,0
1783141272543716,154,-10640,25898,-24802,3132,0,0,0
1783141272544799,155,-20136,19454,-22620,-10645,0,0,0
1783141272545882,156,-26668,8529,-12043,-21908,0,0,0
1783141272546964,157,-27851,-2885,1569,-24951,0,0,0
1783141272548046,159,-23696,-14917,15935,-19263,0,0,0
1783141272549135,160,-16768,-22424,23244,-9204,0,0,0
1783141272550217,162,-5107,-27531,24214,6216,0,0,0
1783141272551299,163,6364,-27268,17113,18223,0,0,0
1783141272552385,164,16768,-22424,4684,24556,0,0,0
1783141272553507,165,24355,-13815,-9203,23243,0,0,0
1783141272554592,166,24962,-12684,-10644,22619,0,0,0
1783141272555629,167,27954,-1605,-21108,13394,0,0,0
1783141272556683,168,26249,9742,-25000,-1,0,0,0
1783141272557763,170,19223,20357,-20225,-14695,0,0,0
1783141272558847,171,9442,26358,-9203,-23245,0,0,0
1783141272559929,172,-1924,27932,4684,-24558,0,0,0
1783141272561011,173,-12968,24814,17113,-18225,0,0,0
1783141272562094,175,-22614,16508,24557,-4685,0,0,0
1783141272563175,176,-27338,6050,23244,9202,0,0,0
1783141272564257,177,-27469,-5424,14694,20224,0,0,0
1783141272565338,178,-22987,-15988,1569,24949,0,0,0
1783141272566387,179,-14643,-23866,-12043,21906,0,0,0
1783141272567532,181,-2564,-27883,-22620,10643,0,0,0
1783141272569755,183,19685,-19913,-18224,-17114,0,0,0
1783141272571926,184,26019,-10344,-6217,-24215,0,0,0
1783141272573014,185,27983,961,7725,-23777,0,0,0
1783141272574095,186,24665,13251,20225,-14695,0,0,0
1783141272575181,187,17277,22032,24950,-1570,0,0,0
1783141272576265,188,6988,27112,21907,12042,0,0,0
1783141272577348,189,-5737,27404,10644,22619,0,0,0
1783141272578386,190,-16249,22801,-3133,24801,0,0,0
1783141272579470,191,-24031,14368,-15935,19261,0,0,0
1783141272580551,193,-27909,2243,-24214,6216,0,0,0
1783141272581638,194,-26466,-9140,-23776,-7726,0,0,0
1783141272582720,195,-20577,-18989,-15935,-19263,0,0,0
1783141272583802,196,-10044,-26137,-1569,-24951,0,0,0
1783141272584902,197,1283,-27971,12043,-21908,0,0,0
1783141272587019,198,12396,-25107,21907,-12044,0,0,0
1783141272588102,199,21426,-18026,24950,1568,0,0,0
1783141272589183,201,27192,-6677,19262,15934,0,0,0
1783141272590266,202,27586,4790,7725,23775,0,0,0
1783141272591346,204,22614,16508,-7725,23775,0,0,0
1783141272592386,206,14092,24194,-19262,15934,0,0,0
1783141272593467,207,3203,27815,-24802,3132,0,0,0
1783141272594550,208,-8223,26764,-22620,-10645,0,0,0
1783141272595634,209,-18269,21217,-13395,-21109,0,0,0
1783141272596717,210,-25775,10936,1569,-24951,0,0,0
1783141272597798,211,-27998,-322,14694,-20226,0,0,0
1783141272598880,213,-25517,-11526,23244,-9204,0,0,0
1783141272599942,214,-24962,-12684,23776,-7726,0,0,0
1783141272601031,215,-17778,-21632,24214,6216,0,0,0
1783141272602114,216,-7608,-26947,17113,18223,0,0,0
1783141272603196,217,3840,-27736,4684,24556,0,0,0
1783141272604281,218,15722,-23170,-10644,22619,0,0,0
1783141272605365,219,23696,-14917,-21108,13394,0,0,0
1783141272606447,220,27689,-4159,-25000,-1,0,0,0
1783141272607532,222,26668,8529,-20225,-14695,0,0,0
1783141272608617,223,21007,18510,-9203,-23245,0,0,0
1783141272609702,224,11817,25383,4684,-24558,0,0,0
1783141272610837,226,-642,27991,18224,-17114,0,0,0
1783141272611919,227,-11817,25383,24557,-4685,0,0,0
1783141272613003,228,-21007,18510,23244,9202,0,0,0
1783141272614085,229,-26668,8529,14694,20224,0,0,0
1783141272615166,230,-27689,-4159,0,24999,0,0,0
1783141272616326,231,-23696,-14917,-13395,21107,0,0,0
1783141272617429,232,-15722,-23170,-22620,10643,0,0,0
1783141272619591,233,-5107,-27531,-24802,-3134,0,0,0
1783141272620680,234,7608,-26947,-18224,-17114,0,0,0
1783141272621761,235,17778,-21632,-6217,-24215,0,0,0
1783141272622842,236,24962,-12684,7725,-23777,0,0,0
1783141272623924,238,27998,-322,20225,-14695,0,0,0
1783141272625006,239,25775,10936,24950,-1570,0,0,0
1783141272626093,240,19223,20357,21907,12042,0,0,0
1783141272627180,241,8223,26764,10644,22619,0,0,0
1783141272628271,242,-3203,27815,-3133,24801,0,0,0
1783141272629362,243,-14092,24194,-15935,19261,0,0,0
1783141272630448,244,-22614,16508,-23776,7724,0,0,0
1783141272631529,246,-27586,4790,-23776,-7726,0,0,0
1783141272632612,247,-27192,-6677,-15935,-19263,0,0,0
1783141272633744,248,-21426,-18026,-1569,-24951,0,0,0
1783141272635915,249,-12396,-25107,12043,-21908,0,0,0
1783141272637004,250,-1283,-27971,21907,-12044,0,0,0
1783141272638084,251,10044,-26137,24950,1568,0,0,0
1783141272639168,253,20577,-18989,19262,15934,0,0,0
1783141272640252,254,26466,-9140,7725,23775,0,0,0
1783141272641335,256,27777,3521,-7725,23775,0,0,0
1783141272642393,258,24031,14368,-19262,15934,0,0,0
1783141272643475,259,16249,22801,-24802,3132,0,0,0
1783141272644558,260,5737,27404,-22620,-10645,0,0,0
1783141272645682,262,-6988,27112,-12043,-21908,0,0,0
1783141272646771,263,-17277,22032,1569,-24951,0,0,0
1783141272647855,264,-24665,13251,14694,-20226,0,0,0
1783141272648938,266,-27909,2243,23244,-9204,0,0,0
1783141272650034,268,-26019,-10344,24214,6216,0,0,0
1783141272652212,269,-19685,-19913,17113,18223,0,0,0
1783141272653294,271,-8835,-26570,3133,24801,0,0,0
1783141272654382,272,2564,-27883,-10644,22619,0,0,0
1783141272655468,274,14643,-23866,-21907,12042,0,0,0
1783141272656551,275,22987,-15988,-24950,-1570,0,0,0
1783141272657634,276,27469,-5424,-20225,-14695,0,0,0
1783141272658716,277,27338,6050,-9203,-23245,0,0,0
1783141272659797,278,22614,16508,4684,-24558,0,0,0
1783141272660880,280,12968,24814,18224,-17114,0,0,0
1783141272661962,281,1924,27932,24557,-4685,0,0,0
1783141272663044,282,-9442,26358,23244,9202,0,0,0
1783141272664127,283,-19223,20357,14694,20224,0,0,0
1783141272665188,284,-25775,10936,1569,24949,0,0,0
1783141272666271,285,-27998,-322,-12043,21906,0,0,0
1783141272667364,286,-27954,-1605,-13395,21107,0,0,0
1783141272668444,287,-24962,-12684,-22620,10643,0,0,0
1783141272669531,288,-17778,-21632,-24802,-3134,0,0,0
1783141272670611,290,-6364,-27268,-18224,-17114,0,0,0
1783141272671696,292,5107,-27531,-6217,-24215,0,0,0
1783141272672778,293,15722,-23170,7725,-23777,0,0,0
1783141272673859,294,23696,-14917,19262,-15936,0,0,0
1783141272674941,295,27689,-4159,24802,-3134,0,0,0
1783141272676026,297,26668,8529,21907,12042,0,0,0
1783141272677109,298,21007,18510,12043,21906,0,0,0
1783141272678190,299,11817,25383,-1569,24949,0,0,0
1783141272679385,301,-642,27991,-15935,19261,0,0,0
1783141272680465,302,-11817,25383,-23776,7724,0,0,0
1783141272681546,303,-21007,18510,-24214,-6218,0,0,0
1783141272682628,304,-26668,8529,-17113,-18225,0,0,0
1783141272683711,305,-27851,-2885,-4684,-24558,0,0,0
1783141272684820,307,-23696,-14917,10644,-22621,0,0,0
1783141272685901,308,-15722,-23170,21108,-13396,0,0,0
1783141272688016,309,-5107,-27531,25000,-1,0,0,0
1783141272689097,310,6364,-27268,21108,13394,0,0,0
1783141272690180,311,17778,-21632,9203,23243,0,0,0
1783141272691262,312,24962,-12684,-4684,24556,0,0,0
1783141272692344,313,27998,-322,-18224,17112,0,0,0
1783141272693387,315,25775,10936,-24557,4683,0,0,0
1783141272694470,316,19223,20357,-23244,-9204,0,0,0
1783141272695553,317,9442,26358,-14694,-20226,0,0,0
1783141272696687,319,-3203,27815,0,-25001,0,0,0
1783141272697769,320,-14092,24194,13395,-21109,0,0,0
1783141272698859,321,-22614,16508,22620,-10645,0,0,0
1783141272699944,323,-27338,6050,24802,3132,0,0,0
1783141272701024,325,-27192,-6677,18224,17112,0,0,0
1783141272703180,326,-22230,-17025,6217,24213,0,0,0
1783141272704263,327,-13534,-24512,-7725,23775,0,0,0
1783141272705295,328,-1283,-27971,-20225,14693,0,0,0
1783141272706384,330,11231,-25649,-25000,-1,0,0,0
1783141272707468,332,20577,-18989,-21108,-13396,0,0,0
1783141272708558,333,26466,-9140,-10644,-22621,0,0,0
1783141272709644,334,27909,2243,3133,-24803,0,0,0
1783141272710727,335,24665,13251,15935,-19263,0,0,0
1783141272711811,337,16249,22801,24214,-6218,0,0,0
1783141272712949,339,4475,27639,23244,9202,0,0,0
1783141272714056,340,-5737,27404,15935,19261,0,0,0
1783141272715139,341,-17277,22032,1569,24949,0,0,0
1783141272716219,342,-24665,13251,-12043,21906,0,0,0
1783141272717347,343,-27909,2243,-21907,12042,0,0,0
1783141272719470,345,-26019,-10344,-24802,-3134,0,0,0
1783141272720552,346,-19685,-19913,-19262,-15936,0,0,0
1783141272721637,347,-10044,-26137,-7725,-23777,0,0,0
1783141272722722,349,2564,-27883,7725,-23777,0,0,0
1783141272723807,350,13534,-24512,19262,-15936,0,0,0
1783141272724889,351,22230,-17025,24802,-3134,0,0,0
1783141272725971,352,27192,-6677,22620,10643,0,0,0
1783141272727053,354,27338,6050,12043,21906,0,0,0
1783141272728137,355,22614,16508,-1569,24949,0,0,0
1783141272729220,356,14092,24194,-14694,20224,0,0,0
1783141272730302,357,3203,27815,-23244,9202,0,0,0
1783141272731382,358,-9442,26358,-24214,-6218,0,0,0
1783141272732462,359,-19223,20357,-17113,-18225,0,0,0
1783141272733562,360,-25775,10936,-4684,-24558,0,0,0
1783141272735688,361,-27954,-1605,10644,-22621,0,0,0
1783141272736770,362,-24962,-12684,21108,-13396,0,0,0
1783141272737854,363,-17778,-21632,25000,-1,0,0,0
1783141272738935,364,-7608,-26947,21108,13394,0,0,0
1783141272740016,365,3840,-27736,10644,22619,0,0,0
1783141272741098,366,15722,-23170,-4684,24556,0,0,0
1783141272742183,368,24355,-13815,-18224,17112,0,0,0
1783141272743219,370,27851,-2885,-24557,4683,0,0,0
1783141272744299,371,26668,8529,-23244,-9204,0,0,0
1783141272745383,372,21007,18510,-14694,-20226,0,0,0
1783141272746464,373,11817,25383,-1569,-24951,0,0,0
1783141272747551,374,642,27991,12043,-21908,0,0,0
1783141272748663,376,-11817,25383,22620,-10645,0,0,0
1783141272749818,377,-21007,18510,24802,3132,0,0,0
1783141272751988,379,-27032,7297,18224,17112,0,0,0
1783141272753065,380,-27689,-4159,6217,24213,0,0,0
1783141272754143,381,-23696,-14917,-7725,23775,0,0,0
1783141272755185,382,-15722,-23170,-19262,15934,0,0,0
1783141272756268,384,-3840,-27736,-24950,1568,0,0,0
1783141272757309,385,7608,-26947,-21907,-12044,0,0,0
1783141272758388,386,17778,-21632,-12043,-21908,0,0,0
1783141272759472,387,24962,-12684,1569,-24951,0,0,0
1783141272760568,389,27998,-322,15935,-19263,0,0,0
1783141272761649,390,25775,10936,23776,-7726,0,0,0
1783141272762728,391,19223,20357,24214,6216,0,0,0
1783141272763809,392,8223,26764,15935,19261,0,0,0
1783141272764892,393,-3203,27815,3133,24801,0,0,0
1783141272765992,394,-14092,24194,-10644,22619,0,0,0
1783141272768162,395,-22614,16508,-21108,13394,0,0,0
1783141272769242,397,-27586,4790,-24950,-1570,0,0,0
1783141272770325,398,-27192,-6677,-20225,-14695,0,0,0
1783141272771385,400,-21426,-18026,-7725,-23777,0,0,0
1783141272772469,402,-12396,-25107,6217,-24215,0,0,0
1783141272773554,403,-1283,-27971,18224,-17114,0,0,0
1783141272774639,404,10044,-26137,24557,-4685,0,0,0
1783141272775722,406,20577,-18989,22620,10643,0,0,0
1783141272776805,407,26466,-9140,13395,21107,0,0,0
1783141272777888,408,27777,3521,-1569,24949,0,0,0
1783141272778974,409,24665,13251,-13395,21107,0,0,0
1783141272780067,410,24031,14368,-14694,20224,0,0,0
1783141272781157,411,16249,22801,-23244,9202,0,0,0
1783141272782239,412,5737,27404,-24557,-4685,0,0,0
1783141272783327,413,-5737,27404,-18224,-17114,0,0,0
1783141272784385,415,-17277,22032,-4684,-24558,0,0,0
1783141272785469,416,-24665,13251,9203,-23245,0,0,0
1783141272786554,417,-27909,2243,20225,-14695,0,0,0
1783141272787635,418,-26466,-9140,24950,-1570,0,0,0
1783141272788719,419,-20577,-18989,21907,12042,0,0,0
1783141272789803,420,-11231,-25649,12043,21906,0,0,0
1783141272790890,422,1283,-27971,-3133,24801,0,0,0
1783141272791974,423,12396,-25107,-15935,19261,0,0,0
1783141272793055,425,22230,-17025,-24214,6216,0,0,0
1783141272794140,427,27192,-6677,-23776,-7726,0,0,0
1783141272795225,428,27586,4790,-15935,-19263,0,0,0
1783141272796308,429,23347,15454,-3133,-24803,0,0,0
1783141272797384,430,15187,23522,10644,-22621,0,0,0
1783141272798469,431,14092,24194,12043,-21908,0,0,0
1783141272799556,432,3203,27815,21907,-12044,0,0,0
1783141272800638,434,-9442,26358,24802,3132,0,0,0
1783141272801721,436,-19223,20357,19262,15934,0,0,0
1783141272802801,437,-25775,10936,7725,23775,0,0,0
1783141272803884,438,-27998,-322,-6217,24213,0,0,0
1783141272804967,440,-24962,-12684,-19262,15934,0,0,0
1783141272806048,441,-17778,-21632,-24802,3132,0,0,0
1783141272807131,443,-6364,-27268,-21907,-12044,0,0,0
1783141272808215,445,5107,-27531,-12043,-21908,0,0,0
1783141272809297,446,15722,-23170,1569,-24951,0,0,0
1783141272810383,447,23696,-14917,14694,-20226,0,0,0
1783141272811464,448,27689,-4159,23244,-9204,0,0,0
1783141272812576,450,26668,8529,24214,6216,0,0,0
1783141272813723,451,20136,19454,15935,19261,0,0,0
1783141272814867,452,11817,25383,4684,24556,0,0,0
1783141272815974,454,-642,27991,-10644,22619,0,0,0
1783141272818141,456,-12968,24814,-21907,12042,0,0,0
1783141272819218,457,-21007,18510,-25000,-1,0,0,0
1783141272820298,459,-27032,7297,-20225,-14695,0,0,0
1783141272821386,461,-27469,-5424,-7725,-23777,0,0,0
1783141272822468,462,-23696,-14917,4684,-24558,0,0,0
1783141272823551,463,-14643,-23866,18224,-17114,0,0,0
1783141272824636,464,-3840,-27736,24557,-4685,0,0,0
1783141272825718,465,7608,-26947,23244,9202,0,0,0
1783141272826824,467,18751,-20794,13395,21107,0,0,0
1783141272827907,468,25517,-11526,0,24999,0,0,0
1783141272828993,469,27998,-322,-13395,21107,0,0,0
1783141272830075,470,25775,10936,-22620,10643,0,0,0
1783141272831156,472,18269,21217,-24557,-4685,0,0,0
1783141272833323,473,8223,26764,-18224,-17114,0,0,0
1783141272834387,474,-3203,27815,-6217,-24215,0,0,0
1783141272835477,476,-15187,23522,9203,-23245,0,0,0
1783141272836560,477,-23347,15454,20225,-14695,0,0,0
1783141272837642,478,-27586,4790,24950,-1570,0,0,0
1783141272838725,479,-27192,-6677,21907,12042,0,0,0
1783141272839808,480,-22230,-17025,12043,21906,0,0,0
1783141272840891,481,-13534,-24512,-1569,24949,0,0,0
1783141272842033,482,-2564,-27883,-14694,20224,0,0,0
1783141272843117,483,10044,-26137,-23776,7724,0,0,0
1783141272844204,484,19685,-19913,-24214,-6218,0,0,0
1783141272845291,485,26019,-10344,-17113,-18225,0,0,0
1783141272846441,487,27909,2243,-3133,-24803,0,0,0
1783141272847524,488,24665,13251,10644,-22621,0,0,0
1783141272848667,489,17277,22032,21108,-13396,0,0,0
1783141272849754,490,6988,27112,25000,-1,0,0,0
1783141272850839,492,-5737,27404,20225,14693,0,0,0
1783141272851922,493,-16249,22801,9203,23243,0,0,0
1783141272853068,494,-24031,14368,-4684,24556,0,0,0
1783141272855234,496,-27909,2243,-18224,17112,0,0,0
1783141272856315,497,-26466,-9140,-24557,4683,0,0,0
1783141272857390,498,-20577,-18989,-23244,-9204,0,0,0
1783141272858472,499,-10044,-26137,-13395,-21109,0,0,0
1783141272859555,501,1283,-27971,0,-25001,0,0,0
1783141272860638,502,12396,-25107,13395,-21109,0,0,0
1783141272861721,503,21426,-18026,22620,-10645,0,0,0
1783141272862803,505,27192,-6677,24557,4683,0,0,0
1783141272863885,506,27586,4790,18224,17112,0,0,0
1783141272864970,508,22614,16508,4684,24556,0,0,0
1783141272866098,510,14092,24194,-9203,23243,0,0,0
1783141272867180,511,3203,27815,-20225,14693,0,0,0
1783141272868261,512,-8223,26764,-24950,1568,0,0,0
1783141272869317,513,-18269,21217,-21907,-12044,0,0,0
1783141272870451,514,-25246,12106,-12043,-21908,0,0,0
1783141272871609,515,-27983,961,1569,-24951,0,0,0
1783141272873750,516,-25517,-11526,15935,-19263,0,0,0
1783141272874835,517,-18751,-20794,23776,-7726,0,0,0
1783141272875917,518,-8835,-26570,24214,6216,0,0,0
1783141272877002,520,3840,-27736,15935,19261,0,0,0
1783141272878083,521,14643,-23866,3133,24801,0,0,0
1783141272879163,522,22987,-15988,-10644,22619,0,0,0
1783141272880243,523,27689,-4159,-21907,12042,0,0,0
1783141272881329,525,26668,8529,-24802,-3134,0,0,0
1783141272882384,526,21007,18510,-19262,-15936,0,0,0
1783141272883466,527,11817,25383,-7725,-23777,0,0,0
1783141272884551,528,642,27991,6217,-24215,0,0,0
1783141272885633,529,-10640,25898,18224,-17114,0,0,0
1783141272886692,530,-11817,25383,19262,-15936,0,0,0
1783141272887741,531,-21007,18510,24802,-3134,0,0,0
1783141272888825,532,-26668,8529,22620,10643,0,0,0
1783141272889904,533,-27851,-2885,13395,21107,0,0,0
1783141272890989,535,-23696,-14917,-1569,24949,0,0,0
1783141272892073,536,-15722,-23170,-14694,20224,0,0,0
1783141272893160,537,-5107,-27531,-23244,9202,0,0,0
1783141272894244,538,7608,-26947,-24214,-6218,0,0,0
1783141272895308,539,17778,-21632,-17113,-18225,0,0,0
1783141272896386,540,24962,-12684,-4684,-24558,0,0,0
1783141272897519,542,27998,-322,10644,-22621,0,0,0
1783141272898553,543,25775,10936,21108,-13396,0,0,0
1783141272899635,544,19223,20357,25000,-1,0,0,0
1783141272900740,545,8223,26764,20225,14693,0,0,0
1783141272901881,546,-1924,27932,10644,22619,0,0,0
1783141272902963,547,-3203,27815,9203,23243,0,0,0
1783141272904050,548,-14092,24194,-4684,24556,0,0,0
1783141272905132,549,-22614,16508,-17113,18223,0,0,0
1783141272906203,550,-27338,6050,-24214,6216,0,0,0
1783141272907286,551,-27192,-6677,-23244,-9204,0,0,0
1783141272908381,552,-22230,-17025,-14694,-20226,0,0,0
1783141272909463,553,-13534,-24512,-1569,-24951,0,0,0
1783141272910548,555,-1283,-27971,13395,-21109,0,0,0
1783141272911631,556,10044,-26137,22620,-10645,0,0,0
1783141272912714,557,19685,-19913,24802,3132,0,0,0
1783141272913797,558,26019,-10344,19262,15934,0,0,0
1783141272914932,560,27909,2243,6217,24213,0,0,0
1783141272916015,561,24665,13251,-7725,23775,0,0,0
1783141272917100,562,17277,22032,-19262,15934,0,0,0
1783141272918181,563,6988,27112,-24802,3132,0,0,0
1783141272919263,564,-4475,27639,-22620,-10645,0,0,0
1783141272920397,566,-16249,22801,-12043,-21908,0,0,0
1783141272922542,567,-24031,14368,1569,-24951,0,0,0
1783141272923624,568,-27909,2243,15935,-19263,0,0,0
1783141272924708,569,-26466,-9140,23776,-7726,0,0,0
1783141272925792,570,-20577,-18989,24214,6216,0,0,0
1783141272926879,571,-11231,-25649,17113,18223,0,0,0
1783141272927963,573,1283,-27971,3133,24801,0,0,0
1783141272929045,574,12396,-25107,-10644,22619,0,0,0
1783141272930127,576,22230,-17025,-21907,12042,0,0,0
1783141272931211,578,27192,-6677,-24950,-1570,0,0,0
1783141272932296,579,27586,4790,-20225,-14695,0,0,0
1783141272933380,580,23347,15454,-9203,-23245,0,0,0
1783141272934463,581,15187,23522,4684,-24558,0,0,0
1783141272935547,582,4475,27639,17113,-18225,0,0,0
1783141272936660,584,-8223,26764,24557,-4685,0,0,0
1783141272938831,585,-18269,21217,23244,9202,0,0,0
1783141272939894,587,-25775,10936,13395,21107,0,0,0
1783141272940972,588,-27998,-322,0,24999,0,0,0
1783141272942058,589,-25517,-11526,-13395,21107,0,0,0
1783141272943142,590,-18751,-20794,-22620,10643,0,0,0
1783141272944225,592,-7608,-26947,-24557,-4685,0,0,0
