realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783141484258631,485,-27192,-6677,12043,-21908,0,0,0
1783141484262960,486,-26857,-7917,13395,-21109,0,0,0
1783141484267287,487,-26466,-9140,14694,-20226,0,0,0
1783141484270538,488,-26019,-10344,15935,-19263,0,0,0
1783141484274862,489,-25517,-11526,17113,-18225,0,0,0
1783141484279194,490,-24962,-12684,18224,-17114,0,0,0
1783141484282441,491,-24355,-13815,19262,-15936,0,0,0
1783141484286770,492,-23696,-14917,20225,-14695,0,0,0
1783141484291095,493,-22987,-15988,21108,-13396,0,0,0
1783141484295386,494,-22230,-17025,21907,-12044,0,0,0
1783141484298632,495,-21426,-18026,22620,-10645,0,0,0
1783141484302958,496,-20577,-18989,23244,-9204,0,0,0
1783141484307285,497,-19685,-19913,23776,-7726,0,0,0
1783141484310539,498,-18751,-20794,24214,-6218,0,0,0
1783141484314865,499,-17778,-21632,24557,-4685,0,0,0
1783141484319193,500,-16768,-22424,24802,-3134,0,0,0
1783141484323525,501,-15722,-23170,24950,-1570,0,0,0
1783141484326769,502,-14643,-23866,25000,-1,0,0,0
1783141484331119,503,-13534,-24512,24950,1568,0,0,0
1783141484335449,504,-12396,-25107,24802,3132,0,0,0
1783141484338694,505,-11231,-25649,24557,4683,0,0,0
1783141484343025,506,-10044,-26137,24214,6216,0,0,0
1783141484347350,507,-8835,-26570,23776,7724,0,0,0
1783141484350558,508,-7608,-26947,23244,9202,0,0,0
1783141484354884,509,-6364,-27268,22620,10643,0,0,0
1783141484359215,510,-5107,-27531,21907,12042,0,0,0
1783141484363545,511,-3840,-27736,21108,13394,0,0,0
1783141484366802,512,-2564,-27883,20225,14693,0,0,0
1783141484371128,513,-1283,-27971,19262,15934,0,0,0
1783141484375459,514,0,-28001,18224,17112,0,0,0
1783141484378705,515,1283,-27971,17113,18223,0,0,0
1783141484383032,516,2564,-27883,15935,19261,0,0,0
1783141484387375,517,3840,-27736,14694,20224,0,0,0
1783141484390624,518,5107,-27531,13395,21107,0,0,0
1783141484394954,519,6364,-27268,12043,21906,0,0,0
1783141484399279,520,7608,-26947,10644,22619,0,0,0
1783141484403612,521,8835,-26570,9203,23243,0,0,0
1783141484406857,522,10044,-26137,7725,23775,0,0,0
1783141484411180,523,11231,-25649,6217,24213,0,0,0
1783141484415469,524,12396,-25107,4684,24556,0,0,0
1783141484418714,525,13534,-24512,3133,24801,0,0,0
1783141484423042,526,14643,-23866,1569,24949,0,0,0
1783141484427332,527,15722,-23170,0,24999,0,0,0
1783141484431630,528,16768,-22424,-1569,24949,0,0,0
1783141484434877,529,17778,-21632,-3133,24801,0,0,0
1783141484439182,530,18751,-20794,-4684,24556,0,0,0
1783141484443466,531,19685,-19913,-6217,24213,0,0,0
1783141484446713,532,20577,-18989,-7725,23775,0,0,0
1783141484451042,533,21426,-18026,-9203,23243,0,0,0
1783141484455373,534,22230,-17025,-10644,22619,0,0,0
1783141484458631,535,22987,-15988,-12043,21906,0,0,0
1783141484462963,536,23696,-14917,-13395,21107,0,0,0
1783141484467293,537,24355,-13815,-14694,20224,0,0,0
1783141484471620,538,24962,-12684,-15935,19261,0,0,0
1783141484474866,539,25517,-11526,-17113,18223,0,0,0
1783141484479187,540,26019,-10344,-18224,17112,0,0,0
1783141484483523,541,26466,-9140,-19262,15934,0,0,0
1783141484486770,542,26857,-7917,-20225,14693,0,0,0
1783141484491104,543,27192,-6677,-21108,13394,0,0,0
1783141484495387,544,27469,-5424,-21907,12042,0,0,0
1783141484499719,545,27689,-4159,-22620,10643,0,0,0
1783141484502928,546,27851,-2885,-23244,9202,0,0,0
1783141484507260,547,27954,-1605,-23776,7724,0,0,0
1783141484511546,548,27998,-322,-24214,6216,0,0,0
1783141484514794,549,27983,961,-24557,4683,0,0,0
1783141484519121,550,27909,2243,-24802,3132,0,0,0
1783141484523451,551,27777,3521,-24950,1568,0,0,0
1783141484527785,552,27586,4790,-25000,-1,0,0,0
1783141484531028,553,27338,6050,-24950,-1570,0,0,0
1783141484535349,554,27032,7297,-24802,-3134,0,0,0
1783141484539623,555,26668,8529,-24557,-4685,0,0,0
1783141484542873,556,26249,9742,-24214,-6218,0,0,0
1783141484547193,557,25775,10936,-23776,-7726,0,0,0
1783141484551521,558,25246,12106,-23244,-9204,0,0,0
1783141484554767,559,24665,13251,-22620,-10645,0,0,0
1783141484559097,560,24031,14368,-21907,-12044,0,0,0
1783141484563388,561,23347,15454,-21108,-13396,0,0,0
1783141484567721,562,22614,16508,-20225,-14695,0,0,0
1783141484570964,563,21833,17528,-19262,-15936,0,0,0
1783141484575284,564,21007,18510,-18224,-17114,0,0,0
1783141484579627,565,20136,19454,-17113,-18225,0,0,0
1783141484582870,566,19223,20357,-15935,-19263,0,0,0
1783141484587199,567,18269,21217,-14694,-20226,0,0,0
1783141484591529,568,17277,22032,-13395,-21109,0,0,0
1783141484595861,569,16249,22801,-12043,-21908,0,0,0
1783141484599107,570,15187,23522,-10644,-22621,0,0,0
1783141484603387,571,14092,24194,-9203,-23245,0,0,0
1783141484607715,572,12968,24814,-7725,-23777,0,0,0
1783141484610959,573,11817,25383,-6217,-24215,0,0,0
1783141484615284,574,10640,25898,-4684,-24558,0,0,0
1783141484619614,575,9442,26358,-3133,-24803,0,0,0
1783141484622862,576,8223,26764,-1569,-24951,0,0,0
1783141484627197,577,6988,27112,0,-25001,0,0,0
1783141484631530,578,5737,27404,1569,-24951,0,0,0
1783141484635861,579,4475,27639,3133,-24803,0,0,0
1783141484639111,580,3203,27815,4684,-24558,0,0,0
1783141484643388,581,1924,27932,6217,-24215,0,0,0
1783141484647718,582,642,27991,7725,-23777,0,0,0
1783141484650965,583,-642,27991,9203,-23245,0,0,0
1783141484655302,584,-1924,27932,10644,-22621,0,0,0
1783141484659626,585,-3203,27815,12043,-21908,0,0,0
1783141484662821,586,-4475,27639,13395,-21109,0,0,0
1783141484667147,587,-5737,27404,14694,-20226,0,0,0
1783141484671467,588,-6988,27112,15935,-19263,0,0,0
1783141484675799,589,-8223,26764,17113,-18225,0,0,0
1783141484679048,590,-9442,26358,18224,-17114,0,0,0
1783141484683381,591,-10640,25898,19262,-15936,0,0,0
1783141484687716,592,-11817,25383,20225,-14695,0,0,0
1783141484689971,593,-12968,24814,21108,-13396,0,0,0
1783141484694364,594,-14092,24194,21907,-12044,0,0,0
1783141484698691,595,-15187,23522,22620,-10645,0,0,0
1783141484703022,596,-16249,22801,23244,-9204,0,0,0
1783141484706265,597,-17277,22032,23776,-7726,0,0,0
1783141484710624,598,-18269,21217,24214,-6218,0,0,0
1783141484714955,599,-19223,20357,24557,-4685,0,0,0
1783141484718198,600,-20136,19454,24802,-3134,0,0,0
1783141484722539,601,-21007,18510,24950,-1570,0,0,0
1783141484726870,602,-21833,17528,25000,-1,0,0,0
1783141484730079,603,-22614,16508,24950,1568,0,0,0
1783141484734398,604,-23347,15454,24802,3132,0,0,0
1783141484738727,605,-24031,14368,24557,4683,0,0,0
1783141484743050,606,-24665,13251,24214,6216,0,0,0
1783141484746293,607,-25246,12106,23776,7724,0,0,0
1783141484750622,608,-25775,10936,23244,9202,0,0,0
1783141484754946,609,-26249,9742,22620,10643,0,0,0
1783141484758199,610,-26668,8529,21907,12042,0,0,0
1783141484762528,611,-27032,7297,21108,13394,0,0,0
1783141484766851,612,-27338,6050,20225,14693,0,0,0
1783141484770092,613,-27586,4790,19262,15934,0,0,0
1783141484774384,614,-27777,3521,18224,17112,0,0,0
1783141484778711,615,-27909,2243,17113,18223,0,0,0
1783141484783040,616,-27983,961,15935,19261,0,0,0
1783141484786283,617,-27998,-322,14694,20224,0,0,0
1783141484790612,618,-27954,-1605,13395,21107,0,0,0
1783141484794939,619,-27851,-2885,12043,21906,0,0,0
1783141484798181,620,-27689,-4159,10644,22619,0,0,0
1783141484802466,621,-27469,-5424,9203,23243,0,0,0
1783141484806793,622,-27192,-6677,7725,23775,0,0,0
1783141484811120,623,-26857,-7917,6217,24213,0,0,0
1783141484814373,624,-26466,-9140,4684,24556,0,0,0
1783141484818699,625,-26019,-10344,3133,24801,0,0,0
1783141484823022,626,-25517,-11526,1569,24949,0,0,0
1783141484826267,627,-24962,-12684,0,24999,0,0,0
1783141484830552,628,-24355,-13815,-1569,24949,0,0,0
1783141484834882,629,-23696,-14917,-3133,24801,0,0,0
1783141484838139,630,-22987,-15988,-4684,24556,0,0,0
1783141484842482,631,-22230,-17025,-6217,24213,0,0,0
1783141484846807,632,-21426,-18026,-7725,23775,0,0,0
1783141484851105,633,-20577,-18989,-9203,23243,0,0,0
1783141484854349,634,-19685,-19913,-10644,22619,0,0,0
1783141484858629,635,-18751,-20794,-12043,21906,0,0,0
1783141484862951,636,-17778,-21632,-13395,21107,0,0,0
1783141484866193,637,-16768,-22424,-14694,20224,0,0,0
1783141484870467,638,-15722,-23170,-15935,19261,0,0,0
1783141484874794,639,-14643,-23866,-17113,18223,0,0,0
1783141484878044,640,-13534,-24512,-18224,17112,0,0,0
1783141484882379,641,-12396,-25107,-19262,15934,0,0,0
1783141484886710,642,-11231,-25649,-20225,14693,0,0,0
1783141484891036,643,-10044,-26137,-21108,13394,0,0,0
1783141484894279,644,-8835,-26570,-21907,12042,0,0,0
1783141484898607,645,-7608,-26947,-22620,10643,0,0,0
1783141484902932,646,-6364,-27268,-23244,9202,0,0,0
1783141484906180,647,-5107,-27531,-23776,7724,0,0,0
1783141484910467,648,-3840,-27736,-24214,6216,0,0,0
1783141484914792,649,-2564,-27883,-24557,4683,0,0,0
1783141484918037,650,-1283,-27971,-24802,3132,0,0,0
1783141484922398,651,0,-28001,-24950,1568,0,0,0
1783141484926727,652,1283,-27971,-25000,-1,0,0,0
1783141484931022,653,2564,-27883,-24950,-1570,0,0,0
1783141484934269,654,3840,-27736,-24802,-3134,0,0,0
1783141484938607,655,5107,-27531,-24557,-4685,0,0,0
1783141484942933,656,6364,-27268,-24214,-6218,0,0,0
1783141484946176,657,7608,-26947,-23776,-7726,0,0,0
1783141484950471,658,8835,-26570,-23244,-9204,0,0,0
1783141484954802,659,10044,-26137,-22620,-10645,0,0,0
1783141484959130,660,11231,-25649,-21907,-12044,0,0,0
1783141484962375,661,12396,-25107,-21108,-13396,0,0,0
1783141484966702,662,13534,-24512,-20225,-14695,0,0,0
1783141484971031,663,14643,-23866,-19262,-15936,0,0,0
1783141484974275,664,15722,-23170,-18224,-17114,0,0,0
1783141484978605,665,16768,-22424,-17113,-18225,0,0,0
1783141484982931,666,17778,-21632,-15935,-19263,0,0,0
1783141484986175,667,18751,-20794,-14694,-20226,0,0,0
1783141484990464,668,19685,-19913,-13395,-21109,0,0,0
1783141484994790,669,20577,-18989,-12043,-21908,0,0,0
1783141484999117,670,21426,-18026,-10644,-22621,0,0,0
1783141485002366,671,22230,-17025,-9203,-23245,0,0,0
1783141485006701,672,22987,-15988,-7725,-23777,0,0,0
1783141485011030,673,23696,-14917,-6217,-24215,0,0,0
1783141485014274,674,24355,-13815,-4684,-24558,0,0,0
1783141485018602,675,24962,-12684,-3133,-24803,0,0,0
1783141485022926,676,25517,-11526,-1569,-24951,0,0,0
1783141485027261,677,26019,-10344,0,-25001,0,0,0
1783141485030466,678,26466,-9140,1569,-24951,0,0,0
1783141485034793,679,26857,-7917,3133,-24803,0,0,0
1783141485039119,680,27192,-6677,4684,-24558,0,0,0
1783141485042368,681,27469,-5424,6217,-24215,0,0,0
1783141485046712,682,27689,-4159,7725,-23777,0,0,0
1783141485051048,683,27851,-2885,9203,-23245,0,0,0
1783141485055379,684,27954,-1605,10644,-22621,0,0,0
1783141485058626,685,27998,-322,12043,-21908,0,0,0
1783141485062952,686,27983,961,13395,-21109,0,0,0
1783141485067279,687,27909,2243,14694,-20226,0,0,0
1783141485070530,688,27777,3521,15935,-19263,0,0,0
1783141485074861,689,27586,4790,17113,-18225,0,0,0
1783141485079191,690,27338,6050,18224,-17114,0,0,0
1783141485082442,691,27032,7297,19262,-15936,0,0,0
1783141485086770,692,26668,8529,20225,-14695,0,0,0
1783141485091097,693,26249,9742,21108,-13396,0,0,0
1783141485095385,694,25775,10936,21907,-12044,0,0,0
1783141485098631,695,25246,12106,22620,-10645,0,0,0
1783141485102960,696,24665,13251,23244,-9204,0,0,0
1783141485107294,697,24031,14368,23776,-7726,0,0,0
1783141485110545,698,23347,15454,24214,-6218,0,0,0
1783141485114879,699,22614,16508,24557,-4685,0,0,0
1783141485119205,700,21833,17528,24802,-3134,0,0,0
1783141485123535,701,21007,18510,24950,-1570,0,0,0
1783141485126780,702,20136,19454,25000,-1,0,0,0
1783141485131108,703,19223,20357,24950,1568,0,0,0
1783141485135440,704,18269,21217,24802,3132,0,0,0
1783141485138689,705,17277,22032,24557,4683,0,0,0
1783141485143018,706,16249,22801,24214,6216,0,0,0
1783141485147347,707,15187,23522,23776,7724,0,0,0
1783141485150544,708,14092,24194,23244,9202,0,0,0
1783141485154867,709,12968,24814,22620,10643,0,0,0
1783141485159201,710,11817,25383,21907,12042,0,0,0
1783141485163539,711,10640,25898,21108,13394,0,0,0
1783141485166785,712,9442,26358,20225,14693,0,0,0
1783141485171111,713,8223,26764,19262,15934,0,0,0
1783141485175446,714,6988,27112,18224,17112,0,0,0
1783141485178645,715,5737,27404,17113,18223,0,0,0
1783141485182971,716,4475,27639,15935,19261,0,0,0
1783141485187296,717,3203,27815,14694,20224,0,0,0
1783141485191624,718,1924,27932,13395,21107,0,0,0
1783141485194872,719,642,27991,12043,21906,0,0,0
1783141485199200,720,-642,27991,10644,22619,0,0,0
1783141485203531,721,-1924,27932,9203,23243,0,0,0
1783141485206779,722,-3203,27815,7725,23775,0,0,0
1783141485211106,723,-4475,27639,6217,24213,0,0,0
1783141485215386,724,-5737,27404,4684,24556,0,0,0
1783141485219714,725,-6988,27112,3133,24801,0,0,0
1783141485222915,726,-8223,26764,1569,24949,0,0,0
1783141485227247,727,-9442,26358,0,24999,0,0,0
1783141485231547,728,-10640,25898,-1569,24949,0,0,0
1783141485234792,729,-11817,25383,-3133,24801,0,0,0
1783141485239113,730,-12968,24814,-4684,24556,0,0,0
1783141485243447,731,-14092,24194,-6217,24213,0,0,0
1783141485247778,732,-15187,23522,-7725,23775,0,0,0
1783141485251019,733,-16249,22801,-9203,23243,0,0,0
1783141485255361,734,-17277,22032,-10644,22619,0,0,0
1783141485259678,735,-18269,21217,-12043,21906,0,0,0
1783141485262936,736,-19223,20357,-13395,21107,0,0,0
1783141485267260,737,-20136,19454,-14694,20224,0,0,0
1783141485271552,738,-21007,18510,-15935,19261,0,0,0
1783141485274799,739,-21833,17528,-17113,18223,0,0,0
1783141485279124,740,-22614,16508,-18224,17112,0,0,0
1783141485283460,741,-23347,15454,-19262,15934,0,0,0
1783141485287792,742,-24031,14368,-20225,14693,0,0,0
1783141485291040,743,-24665,13251,-21108,13394,0,0,0
1783141485295331,744,-25246,12106,-21907,12042,0,0,0
1783141485299631,745,-25775,10936,-22620,10643,0,0,0
1783141485302878,746,-26249,9742,-23244,9202,0,0,0
1783141485307200,747,-26668,8529,-23776,7724,0,0,0
1783141485311541,748,-27032,7297,-24214,6216,0,0,0
1783141485315872,749,-27338,6050,-24557,4683,0,0,0
1783141485319116,750,-27586,4790,-24802,3132,0,0,0
1783141485323442,751,-27777,3521,-24950,1568,0,0,0
1783141485327741,752,0,-1,0,-1,0,0,0
1783141487826958,753,0,-28001,0,-25001,0,0,0
1783141487831283,754,1283,-27971,1569,-24951,0,0,0
1783141487835601,755,2564,-27883,3133,-24803,0,0,0
1783141487839932,756,3840,-27736,4684,-24558,0,0,0
1783141487843183,757,5107,-27531,6217,-24215,0,0,0
1783141487847485,758,6364,-27268,7725,-23777,0,0,0
1783141487851827,759,7608,-26947,9203,-23245,0,0,0
1783141487855081,760,8835,-26570,10644,-22621,0,0,0
1783141487859386,761,10044,-26137,12043,-21908,0,0,0
1783141487863709,762,11231,-25649,13395,-21109,0,0,0
1783141487866953,763,12396,-25107,14694,-20226,0,0,0
1783141487871284,764,13534,-24512,15935,-19263,0,0,0
1783141487875619,765,14643,-23866,17113,-18225,0,0,0
1783141487879927,766,15722,-23170,18224,-17114,0,0,0
1783141487883176,767,16768,-22424,19262,-15936,0,0,0
1783141487887477,768,17778,-21632,20225,-14695,0,0,0
1783141487891810,769,18751,-20794,21108,-13396,0,0,0
1783141487895057,770,19685,-19913,21907,-12044,0,0,0
1783141487899384,771,20577,-18989,22620,-10645,0,0,0
1783141487903721,772,21426,-18026,23244,-9204,0,0,0
1783141487906966,773,22230,-17025,23776,-7726,0,0,0
1783141487911296,774,22987,-15988,24214,-6218,0,0,0
1783141487915599,775,23696,-14917,24557,-4685,0,0,0
1783141487919921,776,24355,-13815,24802,-3134,0,0,0
1783141487923166,777,24962,-12684,24950,-1570,0,0,0
1783141487927468,778,25517,-11526,25000,-1,0,0,0
1783141487931796,779,26019,-10344,24950,1568,0,0,0
1783141487935186,780,26466,-9140,24802,3132,0,0,0
1783141487939522,781,26857,-7917,24557,4683,0,0,0
1783141487943852,782,27192,-6677,24214,6216,0,0,0
1783141487947101,783,27469,-5424,23776,7724,0,0,0
1783141487951384,784,27689,-4159,23244,9202,0,0,0
1783141487955713,785,27851,-2885,22620,10643,0,0,0
1783141487960048,786,27954,-1605,21907,12042,0,0,0
1783141487963301,787,27998,-322,21108,13394,0,0,0
1783141487967636,788,27983,961,20225,14693,0,0,0
1783141487971949,789,27909,2243,19262,15934,0,0,0
1783141487975205,790,27777,3521,18224,17112,0,0,0
1783141487979528,791,27586,4790,17113,18223,0,0,0
1783141487983859,792,27338,6050,15935,19261,0,0,0
1783141487987100,793,27032,7297,14694,20224,0,0,0
1783141487991386,794,26668,8529,13395,21107,0,0,0
1783141487995715,795,26249,9742,12043,21906,0,0,0
1783141487998958,796,25775,10936,10644,22619,0,0,0
1783141488003285,797,25246,12106,9203,23243,0,0,0
1783141488007619,798,24665,13251,7725,23775,0,0,0
1783141488011951,799,24031,14368,6217,24213,0,0,0
1783141488015192,800,23347,15454,4684,24556,0,0,0
1783141488019523,801,22614,16508,3133,24801,0,0,0
1783141488023857,802,21833,17528,1569,24949,0,0,0
1783141488027110,803,21007,18510,0,24999,0,0,0
1783141488031447,804,20136,19454,-1569,24949,0,0,0
1783141488035762,805,19223,20357,-3133,24801,0,0,0
1783141488040090,806,18269,21217,-4684,24556,0,0,0
1783141488043333,807,17277,22032,-6217,24213,0,0,0
1783141488047630,808,16249,22801,-7725,23775,0,0,0
1783141488051964,809,15187,23522,-9203,23243,0,0,0
1783141488055208,810,14092,24194,-10644,22619,0,0,0
1783141488059538,811,12968,24814,-12043,21906,0,0,0
1783141488063872,812,11817,25383,-13395,21107,0,0,0
1783141488067119,813,10640,25898,-14694,20224,0,0,0
1783141488071445,814,9442,26358,-15935,19261,0,0,0
1783141488075773,815,8223,26764,-17113,18223,0,0,0
1783141488080107,816,6988,27112,-18224,17112,0,0,0
1783141488083361,817,5737,27404,-19262,15934,0,0,0
1783141488086690,818,4475,27639,-20225,14693,0,0,0
1783141488091017,819,3203,27815,-21108,13394,0,0,0
1783141488094262,820,1924,27932,-21907,12042,0,0,0
1783141488098549,821,642,27991,-22620,10643,0,0,0
1783141488102844,822,-642,27991,-23244,9202,0,0,0
1783141488107179,823,-1924,27932,-23776,7724,0,0,0
1783141488110432,824,-3203,27815,-24214,6216,0,0,0
1783141488114765,825,-4475,27639,-24557,4683,0,0,0
1783141488119091,826,-5737,27404,-24802,3132,0,0,0
1783141488122334,827,-6988,27112,-24950,1568,0,0,0
1783141488126632,828,-8223,26764,-25000,-1,0,0,0
1783141488130962,829,-9442,26358,-24950,-1570,0,0,0
1783141488134227,830,-10640,25898,-24802,-3134,0,0,0
1783141488138547,831,-11817,25383,-24557,-4685,0,0,0
1783141488142873,832,-12968,24814,-24214,-6218,0,0,0
1783141488147269,833,-14092,24194,-23776,-7726,0,0,0
1783141488150469,834,-15187,23522,-23244,-9204,0,0,0
1783141488154798,835,-16249,22801,-22620,-10645,0,0,0
1783141488159128,836,-17277,22032,-21907,-12044,0,0,0
1783141488162377,837,-18269,21217,-21108,-13396,0,0,0
1783141488166704,838,-19223,20357,-20225,-14695,0,0,0
1783141488171039,839,-20136,19454,-19262,-15936,0,0,0
1783141488175377,840,-21007,18510,-18224,-17114,0,0,0
1783141488178624,841,-21833,17528,-17113,-18225,0,0,0
1783141488182949,842,-22614,16508,-15935,-19263,0,0,0
1783141488187273,843,-23347,15454,-14694,-20226,0,0,0
1783141488190522,844,-24031,14368,-13395,-21109,0,0,0
1783141488194848,845,-24665,13251,-12043,-21908,0,0,0
1783141488199178,846,-25246,12106,-10644,-22621,0,0,0
1783141488202387,847,-25775,10936,-9203,-23245,0,0,0
1783141488206710,848,-26249,9742,-7725,-23777,0,0,0
1783141488211029,849,-26668,8529,-6217,-24215,0,0,0
1783141488215362,850,-27032,7297,-4684,-24558,0,0,0
1783141488218607,851,-27338,6050,-3133,-24803,0,0,0
1783141488222934,852,-27586,4790,-1569,-24951,0,0,0
1783141488227262,853,-27777,3521,0,-25001,0,0,0
1783141488230465,854,-27909,2243,1569,-24951,0,0,0
1783141488234746,855,-27983,961,3133,-24803,0,0,0
1783141488239031,856,-27998,-322,4684,-24558,0,0,0
1783141488242305,857,-27954,-1605,6217,-24215,0,0,0
1783141488246634,858,-27851,-2885,7725,-23777,0,0,0
1783141488250958,859,-27689,-4159,9203,-23245,0,0,0
1783141488255288,860,-27469,-5424,10644,-22621,0,0,0
1783141488258540,861,-27192,-6677,12043,-21908,0,0,0
1783141488262848,862,-26857,-7917,13395,-21109,0,0,0
1783141488267175,863,-26466,-9140,14694,-20226,0,0,0
1783141488270387,864,-26019,-10344,15935,-19263,0,0,0
1783141488274717,865,-25517,-11526,17113,-18225,0,0,0
1783141488279051,866,-24962,-12684,18224,-17114,0,0,0
1783141488282294,867,-24355,-13815,19262,-15936,0,0,0
1783141488286552,868,-23696,-14917,20225,-14695,0,0,0
1783141488290890,869,-22987,-15988,21108,-13396,0,0,0
1783141488295228,870,-22230,-17025,21907,-12044,0,0,0
1783141488298464,871,-21426,-18026,22620,-10645,0,0,0
1783141488302788,872,-20577,-18989,23244,-9204,0,0,0
1783141488307090,873,-19685,-19913,23776,-7726,0,0,0
1783141488310337,874,-18751,-20794,24214,-6218,0,0,0
1783141488314625,875,-17778,-21632,24557,-4685,0,0,0
1783141488318947,876,-16768,-22424,24802,-3134,0,0,0
1783141488323273,877,-15722,-23170,24950,-1570,0,0,0
1783141488326582,878,-14643,-23866,25000,-1,0,0,0
1783141488330911,879,-13534,-24512,24950,1568,0,0,0
1783141488335196,880,-12396,-25107,24802,3132,0,0,0
1783141488338450,881,-11231,-25649,24557,4683,0,0,0
1783141488342778,882,-10044,-26137,24214,6216,0,0,0
1783141488347115,883,-8835,-26570,23776,7724,0,0,0
1783141488350367,884,-7608,-26947,23244,9202,0,0,0
1783141488354697,885,-6364,-27268,22620,10643,0,0,0
1783141488358995,886,-5107,-27531,21907,12042,0,0,0
1783141488362242,887,-3840,-27736,21108,13394,0,0,0
1783141488366546,888,-2564,-27883,20225,14693,0,0,0
1783141488370875,889,-1283,-27971,19262,15934,0,0,0
1783141488375216,890,0,-28001,18224,17112,0,0,0
1783141488378464,891,1283,-27971,17113,18223,0,0,0
1783141488382790,892,2564,-27883,15935,19261,0,0,0
1783141488387110,893,3840,-27736,14694,20224,0,0,0
1783141488390360,894,5107,-27531,13395,21107,0,0,0
1783141488394689,895,6364,-27268,12043,21906,0,0,0
1783141488399020,896,7608,-26947,10644,22619,0,0,0
1783141488403347,897,8835,-26570,9203,23243,0,0,0
1783141488406547,898,10044,-26137,7725,23775,0,0,0
1783141488410875,899,11231,-25649,6217,24213,0,0,0
1783141488415210,900,12396,-25107,4684,24556,0,0,0
1783141488418460,901,13534,-24512,3133,24801,0,0,0
1783141488422783,902,14643,-23866,1569,24949,0,0,0
1783141488427111,903,15722,-23170,0,24999,0,0,0
1783141488430322,904,16768,-22424,-1569,24949,0,0,0
1783141488434629,905,17778,-21632,-3133,24801,0,0,0
1783141488438953,906,18751,-20794,-4684,24556,0,0,0
1783141488443284,907,19685,-19913,-6217,24213,0,0,0
1783141488446536,908,20577,-18989,-7725,23775,0,0,0
1783141488450860,909,21426,-18026,-9203,23243,0,0,0
1783141488455193,910,22230,-17025,-10644,22619,0,0,0
1783141488458442,911,22987,-15988,-12043,21906,0,0,0
1783141488462772,912,23696,-14917,-13395,21107,0,0,0
1783141488467099,913,24355,-13815,-14694,20224,0,0,0
1783141488471385,914,24962,-12684,-15935,19261,0,0,0
1783141488474631,915,25517,-11526,-17113,18223,0,0,0
1783141488478955,916,26019,-10344,-18224,17112,0,0,0
1783141488483278,917,26466,-9140,-19262,15934,0,0,0
1783141488486525,918,26857,-7917,-20225,14693,0,0,0
1783141488490858,919,27192,-6677,-21108,13394,0,0,0
1783141488495182,920,27469,-5424,-21907,12042,0,0,0
1783141488498386,921,27689,-4159,-22620,10643,0,0,0
1783141488502725,922,27851,-2885,-23244,9202,0,0,0
1783141488507009,923,27954,-1605,-23776,7724,0,0,0
1783141488511339,924,27998,-322,-24214,6216,0,0,0
1783141488514546,925,27983,961,-24557,4683,0,0,0
1783141488518873,926,27909,2243,-24802,3132,0,0,0
1783141488523204,927,27777,3521,-24950,1568,0,0,0
1783141488526458,928,27586,4790,-25000,-1,0,0,0
1783141488530742,929,27338,6050,-24950,-1570,0,0,0
1783141488535078,930,27032,7297,-24802,-3134,0,0,0
1783141488539385,931,26668,8529,-24557,-4685,0,0,0
1783141488542631,932,26249,9742,-24214,-6218,0,0,0
1783141488546958,933,25775,10936,-23776,-7726,0,0,0
1783141488551285,934,25246,12106,-23244,-9204,0,0,0
1783141488554540,935,24665,13251,-22620,-10645,0,0,0
1783141488558866,936,24031,14368,-21907,-12044,0,0,0
1783141488563196,937,23347,15454,-21108,-13396,0,0,0
1783141488567529,938,22614,16508,-20225,-14695,0,0,0
1783141488570774,939,21833,17528,-19262,-15936,0,0,0
1783141488575058,940,21007,18510,-18224,-17114,0,0,0
1783141488579386,941,20136,19454,-17113,-18225,0,0,0
1783141488582630,942,19223,20357,-15935,-19263,0,0,0
1783141488586961,943,18269,21217,-14694,-20226,0,0,0
1783141488591293,944,17277,22032,-13395,-21109,0,0,0
1783141488594546,945,16249,22801,-12043,-21908,0,0,0
1783141488598877,946,15187,23522,-10644,-22621,0,0,0
1783141488603208,947,14092,24194,-9203,-23245,0,0,0
1783141488607548,948,12968,24814,-7725,-23777,0,0,0
1783141488610800,949,11817,25383,-6217,-24215,0,0,0
1783141488615130,950,10640,25898,-4684,-24558,0,0,0
1783141488619460,951,9442,26358,-3133,-24803,0,0,0
1783141488622704,952,8223,26764,-1569,-24951,0,0,0
1783141488627033,953,6988,27112,0,-25001,0,0,0
1783141488631364,954,5737,27404,1569,-24951,0,0,0
1783141488635695,955,4475,27639,3133,-24803,0,0,0
1783141488639004,956,3203,27815,4684,-24558,0,0,0
1783141488643328,957,1924,27932,6217,-24215,0,0,0
1783141488647630,958,642,27991,7725,-23777,0,0,0
1783141488650883,959,-642,27991,9203,-23245,0,0,0
1783141488655218,960,-1924,27932,10644,-22621,0,0,0
1783141488659550,961,-3203,27815,12043,-21908,0,0,0
1783141488663827,962,-4475,27639,13395,-21109,0,0,0
1783141488667075,963,-5737,27404,14694,-20226,0,0,0
1783141488671384,964,-6988,27112,15935,-19263,0,0,0
1783141488675713,965,-8223,26764,17113,-18225,0,0,0
1783141488678958,966,-9442,26358,18224,-17114,0,0,0
1783141488683283,967,-10640,25898,19262,-15936,0,0,0
1783141488687611,968,-11817,25383,20225,-14695,0,0,0
1783141488690858,969,-12968,24814,21108,-13396,0,0,0
