realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783142872077912,6435,-26857,-7917,13395,-21109,0,0,0
1783142872078977,6436,-26466,-7917,13395,-21109,0,0,0
1783142872080045,6439,-26466,-9140,14694,-20226,0,0,0
1783142872081111,6440,-26019,-9140,14694,-20226,0,0,0
1783142872082177,6443,-26019,-10344,15935,-19263,0,0,0
1783142872083243,6444,-25517,-10344,15935,-19263,0,0,0
1783142872084311,6448,-24962,-11526,17113,-18225,0,0,0
1783142872085372,6451,-24962,-12684,18224,-17114,0,0,0
1783142872086496,6452,-24355,-12684,18224,-17114,0,0,0
1783142872087563,6455,-24355,-13815,19262,-15936,0,0,0
1783142872088629,6456,-23696,-13815,19262,-15936,0,0,0
1783142872089697,6459,-23696,-14917,20225,-14695,0,0,0
1783142872090765,6460,-22987,-14917,20225,-14695,0,0,0
1783142872091830,6463,-22987,-15988,21108,-13396,0,0,0
