realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783142783773248,270,1924,27932,-21907,12042,0,0,0
1783142783781774,274,642,27991,-22620,10643,0,0,0
1783142783789214,277,-642,27991,-23244,9202,0,0,0
1783142783797708,281,-1924,27932,-23776,7724,0,0,0
1783142783805177,285,-3203,27815,-24214,6216,0,0,0
1783142783813705,289,-4475,27639,-24557,4683,0,0,0
1783142783821170,293,-5737,27404,-24802,3132,0,0,0
1783142783829703,297,-6988,27112,-24950,1568,0,0,0
1783142783838217,301,-8223,26764,-25000,-1,0,0,0
1783142783845652,305,-9442,26358,-24950,-1570,0,0,0
1783142783854193,309,-10640,25898,-24802,-3134,0,0,0
1783142783861644,313,-11817,25383,-24557,-4685,0,0,0
1783142783870164,317,-12968,24814,-24214,-6218,0,0,0
1783142783877638,321,-14092,24194,-23776,-7726,0,0,0
1783142783886141,325,-15187,23522,-23244,-9204,0,0,0
1783142783893582,329,-16249,22801,-22620,-10645,0,0,0
1783142783902111,333,-17277,22032,-21907,-12044,0,0,0
1783142783909590,337,-18269,21217,-21108,-13396,0,0,0
1783142783918120,341,-19223,20357,-20225,-14695,0,0,0
1783142783925572,345,-20136,19454,-19262,-15936,0,0,0
1783142783934065,349,-21007,18510,-18224,-17114,0,0,0
1783142783941525,353,-21833,17528,-17113,-18225,0,0,0
1783142783950045,357,-22614,16508,-15935,-19263,0,0,0
1783142783957505,361,-23347,15454,-14694,-20226,0,0,0
1783142783965946,365,-24031,14368,-13395,-21109,0,0,0
1783142783973376,369,-24665,13251,-12043,-21908,0,0,0
1783142783981896,373,-25246,12106,-10644,-22621,0,0,0
1783142783989341,377,-25775,10936,-9203,-23245,0,0,0
1783142783997846,381,-26249,9742,-7725,-23777,0,0,0
1783142784005330,385,-26668,8529,-6217,-24215,0,0,0
1783142784013868,389,-27032,7297,-4684,-24558,0,0,0
1783142784021334,393,-27338,6050,-3133,-24803,0,0,0
1783142784029833,397,-27586,4790,-1569,-24951,0,0,0
1783142784037328,401,-27777,3521,0,-25001,0,0,0
1783142784045880,405,-27909,2243,1569,-24951,0,0,0
1783142784053348,408,-27983,961,3133,-24951,0,0,0
1783142784054373,409,-27983,961,3133,-24803,0,0,0
1783142784061838,412,-27998,-322,4684,-24803,0,0,0
1783142784062905,413,-27998,-322,4684,-24558,0,0,0
1783142784069296,417,-27954,-1605,6217,-24215,0,0,0
1783142784077841,420,-27851,-2885,7725,-24215,0,0,0
1783142784078911,421,-27851,-2885,7725,-23777,0,0,0
1783142784085335,425,-27689,-4159,9203,-23245,0,0,0
1783142784093895,429,-27469,-5424,10644,-22621,0,0,0
1783142784101364,433,-27192,-6677,12043,-21908,0,0,0
1783142784109850,437,-26857,-7917,13395,-21109,0,0,0
1783142784117317,441,-26466,-9140,14694,-20226,0,0,0
1783142784125842,444,-26019,-10344,15935,-20226,0,0,0
1783142784126909,445,-26019,-10344,15935,-19263,0,0,0
1783142784133306,448,-25517,-11526,17113,-19263,0,0,0
1783142784134371,449,-25517,-11526,17113,-18225,0,0,0
1783142784141837,452,-24962,-12684,18224,-18225,0,0,0
1783142784142905,453,-24962,-12684,18224,-17114,0,0,0
1783142784149346,457,-24355,-13815,19262,-15936,0,0,0
1783142784157837,460,-23696,-14917,20225,-15936,0,0,0
1783142784158902,461,-23696,-14917,20225,-14695,0,0,0
1783142784165311,465,-22987,-15988,21108,-13396,0,0,0
1783142784173845,469,-22230,-17025,21907,-12044,0,0,0
1783142784181313,472,-21426,-18026,22620,-12044,0,0,0
1783142784182372,473,-21426,-18026,22620,-10645,0,0,0
1783142784189861,477,-20577,-18989,23244,-9204,0,0,0
1783142784197318,481,-19685,-19913,23776,-7726,0,0,0
1783142784205848,484,-18751,-20794,24214,-7726,0,0,0
1783142784206913,485,-18751,-20794,24214,-6218,0,0,0
1783142784213356,489,-17778,-21632,24557,-4685,0,0,0
1783142784221846,493,-16768,-22424,24802,-3134,0,0,0
1783142784229316,497,-15722,-23170,24950,-1570,0,0,0
1783142784237863,501,-14643,-23866,25000,-1,0,0,0
1783142784245309,504,-13534,-24512,24950,-1,0,0,0
1783142784246377,505,-13534,-24512,24950,1568,0,0,0
1783142784253799,507,-12396,-25107,24950,1568,0,0,0
1783142784254866,509,-12396,-25107,24802,3132,0,0,0
1783142784261272,512,-11231,-25649,24557,3132,0,0,0
1783142784262345,513,-11231,-25649,24557,4683,0,0,0
1783142784269774,516,-10044,-26137,24214,4683,0,0,0
1783142784270842,517,-10044,-26137,24214,6216,0,0,0
1783142784277241,520,-8835,-26570,23776,6216,0,0,0
1783142784278312,521,-8835,-26570,23776,7724,0,0,0
1783142784285775,524,-7608,-26947,23244,7724,0,0,0
1783142784286844,525,-7608,-26947,23244,9202,0,0,0
1783142784293236,528,-6364,-27268,22620,9202,0,0,0
1783142784294305,529,-6364,-27268,22620,10643,0,0,0
1783142784301780,532,-5107,-27531,21907,10643,0,0,0
1783142784302849,533,-5107,-27531,21907,12042,0,0,0
1783142784309246,536,-3840,-27736,21108,12042,0,0,0
1783142784310309,537,-3840,-27736,21108,13394,0,0,0
1783142784317769,541,-2564,-27883,20225,14693,0,0,0
1783142784325231,544,-1283,-27971,19262,14693,0,0,0
1783142784326296,545,-1283,-27971,19262,15934,0,0,0
1783142784333764,549,0,-28001,18224,17112,0,0,0
1783142784341202,552,1283,-27971,17113,17112,0,0,0
1783142784342268,553,1283,-27971,17113,18223,0,0,0
1783142784349704,556,2564,-27883,15935,18223,0,0,0
1783142784350771,557,2564,-27883,15935,19261,0,0,0
1783142784357180,560,3840,-27736,14694,19261,0,0,0
1783142784358247,561,3840,-27736,14694,20224,0,0,0
1783142784365718,564,5107,-27531,13395,20224,0,0,0
1783142784366786,565,5107,-27531,13395,21107,0,0,0
1783142784373192,568,6364,-27268,12043,21107,0,0,0
1783142784374257,569,6364,-27268,12043,21906,0,0,0
1783142784381712,572,7608,-26947,10644,21906,0,0,0
1783142784382777,573,7608,-26947,10644,22619,0,0,0
1783142784389224,576,8835,-26570,9203,22619,0,0,0
1783142784390289,577,8835,-26570,9203,23243,0,0,0
1783142784397721,581,10044,-26137,7725,23775,0,0,0
1783142784405185,584,11231,-25649,6217,23775,0,0,0
1783142784406249,585,11231,-25649,6217,24213,0,0,0
1783142784413707,588,12396,-25107,4684,24213,0,0,0
1783142784414774,589,12396,-25107,4684,24556,0,0,0
1783142784421182,591,13534,-24512,4684,24556,0,0,0
1783142784422251,593,13534,-24512,3133,24801,0,0,0
1783142784429703,596,14643,-23866,1569,24801,0,0,0
1783142784430767,597,14643,-23866,1569,24949,0,0,0
1783142784437171,599,15722,-23170,1569,24949,0,0,0
1783142784438238,601,15722,-23170,0,24999,0,0,0
1783142784445670,603,16768,-22424,0,24999,0,0,0
1783142784446737,605,16768,-22424,-1569,24949,0,0,0
1783142784453140,607,17778,-21632,-1569,24949,0,0,0
1783142784454207,609,17778,-21632,-3133,24801,0,0,0
1783142784461643,611,18751,-20794,-3133,24801,0,0,0
1783142784462710,613,18751,-20794,-4684,24556,0,0,0
1783142784469168,616,19685,-19913,-6217,24556,0,0,0
1783142784470235,617,19685,-19913,-6217,24213,0,0,0
1783142784477656,620,20577,-18989,-7725,24213,0,0,0
1783142784478726,621,20577,-18989,-7725,23775,0,0,0
1783142784485128,624,21426,-18026,-9203,23775,0,0,0
1783142784486194,625,21426,-18026,-9203,23243,0,0,0
1783142784493636,628,22230,-17025,-10644,23243,0,0,0
1783142784494700,629,22230,-17025,-10644,22619,0,0,0
1783142784501048,631,22987,-15988,-10644,22619,0,0,0
1783142784502114,633,22987,-15988,-12043,21906,0,0,0
1783142784509586,636,23696,-14917,-13395,21906,0,0,0
1783142784510651,637,23696,-14917,-13395,21107,0,0,0
1783142784517039,639,24355,-13815,-13395,21107,0,0,0
1783142784518104,641,24355,-13815,-14694,20224,0,0,0
1783142784525571,643,24962,-12684,-14694,20224,0,0,0
1783142784526637,645,24962,-12684,-15935,19261,0,0,0
1783142784533048,647,25517,-11526,-15935,19261,0,0,0
1783142784534113,649,25517,-11526,-17113,18223,0,0,0
1783142784541537,651,26019,-10344,-17113,18223,0,0,0
1783142784542603,653,26019,-10344,-18224,17112,0,0,0
1783142784549000,655,26466,-9140,-18224,17112,0,0,0
1783142784550067,657,26466,-9140,-19262,15934,0,0,0
1783142784557509,659,26857,-7917,-19262,15934,0,0,0
1783142784558574,661,26857,-7917,-20225,14693,0,0,0
1783142784564983,663,27192,-6677,-20225,14693,0,0,0
1783142784566049,665,27192,-6677,-21108,13394,0,0,0
1783142784573513,667,27469,-5424,-21108,13394,0,0,0
1783142784574582,669,27469,-5424,-21907,12042,0,0,0
1783142784580989,671,27689,-4159,-21907,12042,0,0,0
1783142784582056,673,27689,-4159,-22620,10643,0,0,0
1783142784589506,675,27851,-2885,-22620,10643,0,0,0
1783142784590572,677,27851,-2885,-23244,9202,0,0,0
1783142784596985,679,27954,-1605,-23244,9202,0,0,0
1783142784598051,681,27954,-1605,-23776,7724,0,0,0
1783142784605518,683,27998,-322,-23776,7724,0,0,0
1783142784606582,685,27998,-322,-24214,6216,0,0,0
1783142784612981,687,27983,961,-24214,6216,0,0,0
1783142784614048,689,27983,961,-24557,4683,0,0,0
1783142784621555,692,27909,2243,-24802,4683,0,0,0
1783142784622619,693,27909,2243,-24802,3132,0,0,0
1783142784629013,695,27777,3521,-24802,3132,0,0,0
1783142784630079,697,27777,3521,-24950,1568,0,0,0
1783142784637509,699,27586,4790,-24950,1568,0,0,0
1783142784638574,701,27586,4790,-25000,-1,0,0,0
1783142784644988,703,27338,6050,-25000,-1,0,0,0
1783142784646058,705,27338,6050,-24950,-1570,0,0,0
1783142784653515,707,27032,7297,-24950,-1570,0,0,0
1783142784654586,709,27032,7297,-24802,-3134,0,0,0
1783142784660985,711,26668,8529,-24802,-3134,0,0,0
1783142784662058,713,26668,8529,-24557,-4685,0,0,0
1783142784669551,716,26249,9742,-24214,-4685,0,0,0
1783142784670622,717,26249,9742,-24214,-6218,0,0,0
1783142784677049,720,25775,10936,-23776,-6218,0,0,0
1783142784678117,721,25775,10936,-23776,-7726,0,0,0
1783142784685577,723,25246,12106,-23776,-7726,0,0,0
1783142784686642,725,25246,12106,-23244,-9204,0,0,0
1783142784693042,728,24665,13251,-22620,-9204,0,0,0
1783142784694112,729,24665,13251,-22620,-10645,0,0,0
1783142784701585,732,24031,14368,-21907,-10645,0,0,0
1783142784702651,733,24031,14368,-21907,-12044,0,0,0
1783142784709098,736,23347,15454,-21108,-12044,0,0,0
1783142784710161,737,23347,15454,-21108,-13396,0,0,0
1783142784717646,741,22614,16508,-20225,-14695,0,0,0
1783142784725103,744,21833,17528,-19262,-14695,0,0,0
1783142784726169,745,21833,17528,-19262,-15936,0,0,0
1783142784733641,748,0,-1,0,-15936,0,0,0
1783142784734709,749,0,-1,0,-1,0,0,0
1783142789733164,750,0,-28001,0,-1,0,0,0
1783142789734229,751,0,-28001,0,-25001,0,0,0
1783142789741740,753,1283,-27971,0,-25001,0,0,0
1783142789742812,755,1283,-27971,1569,-24951,0,0,0
1783142789749256,757,2564,-27883,1569,-24951,0,0,0
1783142789750324,759,2564,-27883,3133,-24803,0,0,0
1783142789757787,761,3840,-27736,3133,-24803,0,0,0
1783142789758852,763,3840,-27736,4684,-24558,0,0,0
1783142789765252,765,5107,-27531,4684,-24558,0,0,0
1783142789766321,767,5107,-27531,6217,-24215,0,0,0
1783142789772725,769,6364,-27268,6217,-24215,0,0,0
1783142789773793,771,6364,-27268,7725,-23777,0,0,0
1783142789781239,773,7608,-26947,7725,-23777,0,0,0
1783142789782305,775,7608,-26947,9203,-23245,0,0,0
1783142789788738,777,8835,-26570,9203,-23245,0,0,0
1783142789789803,779,8835,-26570,10644,-22621,0,0,0
1783142789797242,781,10044,-26137,10644,-22621,0,0,0
1783142789798307,783,10044,-26137,12043,-21908,0,0,0
1783142789805778,785,11231,-25649,12043,-21908,0,0,0
1783142789806843,787,11231,-25649,13395,-21109,0,0,0
1783142789813244,789,12396,-25107,13395,-21109,0,0,0
1783142789814308,791,12396,-25107,14694,-20226,0,0,0
1783142789821774,793,13534,-24512,14694,-20226,0,0,0
1783142789822839,795,13534,-24512,15935,-19263,0,0,0
1783142789829236,797,14643,-23866,15935,-19263,0,0,0
1783142789830301,799,14643,-23866,17113,-18225,0,0,0
1783142789836703,801,15722,-23170,17113,-18225,0,0,0
1783142789837772,803,15722,-23170,18224,-17114,0,0,0
1783142789845245,805,16768,-22424,18224,-17114,0,0,0
1783142789846311,807,16768,-22424,19262,-15936,0,0,0
1783142789853798,809,17778,-21632,19262,-15936,0,0,0
1783142789854864,811,17778,-21632,20225,-14695,0,0,0
1783142789861272,813,18751,-20794,20225,-14695,0,0,0
1783142789862338,815,18751,-20794,21108,-13396,0,0,0
1783142789869783,817,19685,-19913,21108,-13396,0,0,0
1783142789870848,819,19685,-19913,21907,-12044,0,0,0
1783142789877246,821,20577,-18989,21907,-12044,0,0,0
1783142789878312,823,20577,-18989,22620,-10645,0,0,0
1783142789885789,825,21426,-18026,22620,-10645,0,0,0
1783142789886854,827,21426,-18026,23244,-9204,0,0,0
1783142789893309,829,22230,-17025,23244,-9204,0,0,0
1783142789894379,831,22230,-17025,23776,-7726,0,0,0
1783142789901843,833,22987,-15988,23776,-7726,0,0,0
1783142789902910,835,22987,-15988,24214,-6218,0,0,0
1783142789909295,837,23696,-14917,24214,-6218,0,0,0
1783142789910365,839,23696,-14917,24557,-4685,0,0,0
1783142789917827,841,24355,-13815,24557,-4685,0,0,0
1783142789918893,843,24355,-13815,24802,-3134,0,0,0
1783142789925253,845,24962,-12684,24802,-3134,0,0,0
1783142789926323,847,24962,-12684,24950,-1570,0,0,0
1783142789933729,849,25517,-11526,24950,-1570,0,0,0
1783142789934799,851,25517,-11526,25000,-1,0,0,0
1783142789941189,853,26019,-10344,25000,-1,0,0,0
1783142789942256,855,26019,-10344,24950,1568,0,0,0
1783142789949703,857,26466,-9140,24950,1568,0,0,0
1783142789950770,859,26466,-9140,24802,3132,0,0,0
1783142789957175,861,26857,-7917,24802,3132,0,0,0
1783142789958240,863,26857,-7917,24557,4683,0,0,0
1783142789965731,865,27192,-6677,24557,4683,0,0,0
1783142789966797,867,27192,-6677,24214,6216,0,0,0
1783142789973200,869,27469,-5424,24214,6216,0,0,0
1783142789974265,871,27469,-5424,23776,7724,0,0,0
1783142789981713,872,27689,-5424,23776,7724,0,0,0
1783142789982742,875,27689,-4159,23244,9202,0,0,0
1783142789989196,877,27851,-2885,23244,9202,0,0,0
1783142789990262,879,27851,-2885,22620,10643,0,0,0
1783142789996662,881,27954,-1605,22620,10643,0,0,0
1783142789997726,883,27954,-1605,21907,12042,0,0,0
1783142790005177,884,27998,-1605,21907,12042,0,0,0
1783142790006244,887,27998,-322,21108,13394,0,0,0
1783142790012639,888,27983,-322,21108,13394,0,0,0
1783142790013704,891,27983,961,20225,14693,0,0,0
1783142790021164,892,27909,961,20225,14693,0,0,0
1783142790022223,895,27909,2243,19262,15934,0,0,0
1783142790028589,896,27777,2243,19262,15934,0,0,0
1783142790029655,899,27777,3521,18224,17112,0,0,0
1783142790037166,901,27586,4790,18224,17112,0,0,0
1783142790038231,903,27586,4790,17113,18223,0,0,0
1783142790045689,905,27338,6050,17113,18223,0,0,0
1783142790046755,907,27338,6050,15935,19261,0,0,0
1783142790053161,909,27032,7297,15935,19261,0,0,0
1783142790054226,911,27032,7297,14694,20224,0,0,0
1783142790061647,913,26668,8529,14694,20224,0,0,0
1783142790062712,915,26668,8529,13395,21107,0,0,0
1783142790069070,917,26249,9742,13395,21107,0,0,0
1783142790070138,919,26249,9742,12043,21906,0,0,0
1783142790077576,920,25775,9742,12043,21906,0,0,0
1783142790078642,923,25775,10936,10644,22619,0,0,0
1783142790085047,924,25246,10936,10644,22619,0,0,0
1783142790086116,927,25246,12106,9203,23243,0,0,0
1783142790093587,928,24665,12106,9203,23243,0,0,0
1783142790094658,931,24665,13251,7725,23775,0,0,0
1783142790101058,932,24031,13251,7725,23775,0,0,0
1783142790102128,935,24031,14368,6217,24213,0,0,0
1783142790109573,936,23347,14368,6217,24213,0,0,0
1783142790110647,939,23347,15454,4684,24556,0,0,0
1783142790117045,940,22614,15454,4684,24556,0,0,0
1783142790118109,943,22614,16508,3133,24801,0,0,0
1783142790125572,944,21833,16508,3133,24801,0,0,0
1783142790126643,947,21833,17528,1569,24949,0,0,0
1783142790133041,948,21007,17528,1569,24949,0,0,0
1783142790134106,951,21007,18510,0,24999,0,0,0
1783142790141581,952,20136,18510,0,24999,0,0,0
1783142790142647,955,20136,19454,-1569,24949,0,0,0
1783142790149051,956,19223,19454,-1569,24949,0,0,0
1783142790150116,959,19223,20357,-3133,24801,0,0,0
1783142790156510,960,18269,20357,-3133,24801,0,0,0
1783142790157575,963,18269,21217,-4684,24556,0,0,0
1783142790165088,964,17277,21217,-4684,24556,0,0,0
1783142790166154,967,17277,22032,-6217,24213,0,0,0
1783142790172550,968,16249,22032,-6217,24213,0,0,0
1783142790173617,971,16249,22801,-7725,23775,0,0,0
1783142790181099,972,15187,22801,-7725,23775,0,0,0
1783142790182164,975,15187,23522,-9203,23243,0,0,0
1783142790188566,976,14092,23522,-9203,23243,0,0,0
1783142790189635,979,14092,24194,-10644,22619,0,0,0
1783142790197098,980,12968,24194,-10644,22619,0,0,0
1783142790198163,983,12968,24814,-12043,21906,0,0,0
1783142790204527,984,11817,24814,-12043,21906,0,0,0
1783142790205592,987,11817,25383,-13395,21107,0,0,0
1783142790213051,988,10640,25383,-13395,21107,0,0,0
1783142790214116,991,10640,25898,-14694,20224,0,0,0
1783142790220519,992,9442,25898,-14694,20224,0,0,0
1783142790221583,995,9442,26358,-15935,19261,0,0,0
1783142790229059,996,8223,26358,-15935,19261,0,0,0
1783142790230125,999,8223,26764,-17113,18223,0,0,0
1783142790236557,1000,6988,26764,-17113,18223,0,0,0
1783142790237622,1003,6988,27112,-18224,17112,0,0,0
1783142790245091,1004,5737,27112,-18224,17112,0,0,0
1783142790246156,1007,5737,27404,-19262,15934,0,0,0
1783142790253581,1008,4475,27404,-19262,15934,0,0,0
1783142790254648,1011,4475,27639,-20225,14693,0,0,0
1783142790261046,1012,3203,27639,-20225,14693,0,0,0
1783142790262113,1015,3203,27815,-21108,13394,0,0,0
1783142790269570,1016,1924,27815,-21108,13394,0,0,0
1783142790270636,1019,1924,27932,-21907,12042,0,0,0
1783142790277057,1020,642,27932,-21907,12042,0,0,0
1783142790278123,1023,642,27991,-22620,10643,0,0,0
1783142790285581,1024,-642,27991,-22620,10643,0,0,0
1783142790286648,1026,-642,27991,-23244,9202,0,0,0
1783142790293044,1027,-1924,27991,-23244,9202,0,0,0
1783142790294114,1030,-1924,27932,-23776,7724,0,0,0
1783142790301577,1031,-3203,27932,-23776,7724,0,0,0
1783142790302643,1034,-3203,27815,-24214,6216,0,0,0
1783142790309050,1035,-4475,27815,-24214,6216,0,0,0
1783142790310118,1038,-4475,27639,-24557,4683,0,0,0
1783142790317583,1039,-5737,27639,-24557,4683,0,0,0
1783142790318649,1042,-5737,27404,-24802,3132,0,0,0
1783142790325047,1043,-6988,27404,-24802,3132,0,0,0
1783142790326114,1046,-6988,27112,-24950,1568,0,0,0
1783142790333585,1047,-8223,27112,-24950,1568,0,0,0
1783142790334650,1050,-8223,26764,-25000,-1,0,0,0
1783142790341055,1051,-9442,26764,-25000,-1,0,0,0
1783142790342123,1054,-9442,26358,-24950,-1570,0,0,0
1783142790349574,1055,-10640,26358,-24950,-1570,0,0,0
1783142790350640,1058,-10640,25898,-24802,-3134,0,0,0
1783142790357051,1059,-11817,25898,-24802,-3134,0,0,0
1783142790358120,1062,-11817,25383,-24557,-4685,0,0,0
1783142790365602,1064,-12968,24814,-24557,-4685,0,0,0
1783142790366666,1066,-12968,24814,-24214,-6218,0,0,0
1783142790373070,1067,-14092,24814,-24214,-6218,0,0,0
1783142790374137,1070,-14092,24194,-23776,-7726,0,0,0
1783142790380509,1071,-15187,24194,-23776,-7726,0,0,0
1783142790381574,1074,-15187,23522,-23244,-9204,0,0,0
1783142790389071,1075,-16249,23522,-23244,-9204,0,0,0
1783142790390138,1078,-16249,22801,-22620,-10645,0,0,0
1783142790397579,1079,-17277,22801,-22620,-10645,0,0,0
1783142790398645,1082,-17277,22032,-21907,-12044,0,0,0
1783142790405132,1083,-18269,22032,-21907,-12044,0,0,0
1783142790406198,1086,-18269,21217,-21108,-13396,0,0,0
1783142790413641,1087,-19223,21217,-21108,-13396,0,0,0
1783142790414705,1090,-19223,20357,-20225,-14695,0,0,0
1783142790421106,1091,-20136,20357,-20225,-14695,0,0,0
1783142790422173,1094,-20136,19454,-19262,-15936,0,0,0
1783142790429672,1096,-21007,18510,-19262,-15936,0,0,0
1783142790430737,1098,-21007,18510,-18224,-17114,0,0,0
1783142790437163,1100,-21833,17528,-18224,-17114,0,0,0
1783142790438230,1102,-21833,17528,-17113,-18225,0,0,0
1783142790445700,1104,-22614,16508,-17113,-18225,0,0,0
1783142790446764,1106,-22614,16508,-15935,-19263,0,0,0
1783142790453179,1107,-23347,16508,-15935,-19263,0,0,0
1783142790454212,1110,-23347,15454,-14694,-20226,0,0,0
1783142790461647,1111,-24031,15454,-14694,-20226,0,0,0
1783142790462714,1114,-24031,14368,-13395,-21109,0,0,0
1783142790469119,1115,-24665,14368,-13395,-21109,0,0,0
1783142790470187,1118,-24665,13251,-12043,-21908,0,0,0
1783142790477620,1119,-25246,13251,-12043,-21908,0,0,0
1783142790478687,1122,-25246,12106,-10644,-22621,0,0,0
1783142790485095,1123,-25775,12106,-10644,-22621,0,0,0
1783142790486150,1126,-25775,10936,-9203,-23245,0,0,0
1783142790493573,1127,-26249,10936,-9203,-23245,0,0,0
1783142790494641,1130,-26249,9742,-7725,-23777,0,0,0
1783142790501035,1131,-26668,9742,-7725,-23777,0,0,0
1783142790502103,1134,-26668,8529,-6217,-24215,0,0,0
1783142790509573,1135,-27032,8529,-6217,-24215,0,0,0
1783142790510642,1138,-27032,7297,-4684,-24558,0,0,0
1783142790517043,1139,-27338,7297,-4684,-24558,0,0,0
1783142790518108,1142,-27338,6050,-3133,-24803,0,0,0
1783142790524512,1143,-27586,6050,-3133,-24803,0,0,0
1783142790525578,1146,-27586,4790,-1569,-24951,0,0,0
1783142790533053,1147,-27777,4790,-1569,-24951,0,0,0
1783142790534118,1150,-27777,3521,0,-25001,0,0,0
1783142790541573,1151,-27909,3521,0,-25001,0,0,0
1783142790542642,1154,-27909,2243,1569,-24951,0,0,0
1783142790549014,1155,-27983,2243,1569,-24951,0,0,0
1783142790550079,1158,-27983,961,3133,-24803,0,0,0
1783142790557522,1159,-27998,961,3133,-24803,0,0,0
1783142790558587,1162,-27998,-322,4684,-24558,0,0,0
1783142790564993,1163,-27954,-322,4684,-24558,0,0,0
1783142790566058,1166,-27954,-1605,6217,-24215,0,0,0
1783142790573492,1167,-27851,-1605,6217,-24215,0,0,0
1783142790574542,1170,-27851,-2885,7725,-23777,0,0,0
1783142790580961,1171,-27689,-2885,7725,-23777,0,0,0
1783142790582027,1174,-27689,-4159,9203,-23245,0,0,0
1783142790589507,1175,-27469,-4159,9203,-23245,0,0,0
1783142790590575,1178,-27469,-5424,10644,-22621,0,0,0
1783142790596978,1179,-27192,-5424,10644,-22621,0,0,0
1783142790598042,1182,-27192,-6677,12043,-21908,0,0,0
1783142790605507,1183,-26857,-6677,12043,-21908,0,0,0
1783142790606570,1186,-26857,-7917,13395,-21109,0,0,0
1783142790612978,1187,-26466,-7917,13395,-21109,0,0,0
1783142790614042,1190,-26466,-9140,14694,-20226,0,0,0
1783142790621447,1191,-26019,-9140,14694,-20226,0,0,0
