realtime_us,slot,connected,packet,lx,ly,rx,ry,lt,rt,buttons
1783142895333749,0,1,98,24355,-13815,24165,-6406,0,0,0
1783142895333759,1,1,98,12808,-17887,8895,-17913,0,0,0
1783142895334826,0,1,100,24355,-13815,24504,-4955,0,0,0
1783142895334835,1,1,100,12808,-17887,7980,-18339,0,0,0
1783142895341265,0,1,102,24962,-12684,24504,-4955,0,0,0
1783142895341301,1,1,102,12059,-18401,7980,-18339,0,0,0
1783142895342371,0,1,104,24962,-12684,24755,-3486,0,0,0
1783142895342384,1,1,104,12059,-18401,7045,-18718,0,0,0
1783142895349954,0,1,107,25517,-11526,24919,-3486,0,0,0
1783142895349991,1,1,106,11289,-18883,7045,-18718,0,0,0
1783142895351061,0,1,108,25517,-11526,24919,-2005,0,0,0
1783142895351072,1,1,108,11289,-18883,6093,-19050,0,0,0
1783142895357447,0,1,110,26019,-10344,24919,-2005,0,0,0
1783142895357457,1,1,110,10501,-19332,6093,-19050,0,0,0
1783142895358514,0,1,112,26019,-10344,24994,-516,0,0,0
1783142895358525,1,1,112,10501,-19332,5124,-19333,0,0,0
1783142895366039,0,1,114,26466,-9140,24994,-516,0,0,0
1783142895366079,1,1,114,9694,-19749,5124,-19333,0,0,0
1783142895367145,0,1,116,26466,-9140,24981,973,0,0,0
1783142895367154,1,1,116,9694,-19749,4143,-19567,0,0,0
1783142895373590,0,1,117,26857,-9140,24981,973,0,0,0
1783142895373607,1,1,119,8871,-20133,3151,-19567,0,0,0
1783142895374681,0,1,120,26857,-7917,24878,2460,0,0,0
1783142895374691,1,1,120,8871,-20133,3151,-19751,0,0,0
1783142895382202,0,1,122,27192,-6677,24878,2460,0,0,0
1783142895382213,1,1,122,8033,-20481,3151,-19751,0,0,0
1783142895383280,0,1,124,27192,-6677,24687,3938,0,0,0
1783142895383289,1,1,124,8033,-20481,2151,-19884,0,0,0
1783142895389724,0,1,126,27469,-5424,24687,3938,0,0,0
1783142895389737,1,1,126,7181,-20796,2151,-19884,0,0,0
1783142895390804,0,1,128,27469,-5424,24409,5402,0,0,0
1783142895390814,1,1,128,7181,-20796,1145,-19968,0,0,0
1783142895398328,0,1,130,27689,-4159,24409,5402,0,0,0
1783142895398339,1,1,130,6316,-21074,1145,-19968,0,0,0
1783142895399372,0,1,132,27689,-4159,24043,6847,0,0,0
1783142895399381,1,1,132,6316,-21074,137,-20000,0,0,0
1783142895405826,0,1,133,27851,-4159,24043,6847,0,0,0
1783142895405840,1,1,134,5441,-21317,137,-20000,0,0,0
1783142895406927,0,1,136,27851,-2885,23593,8267,0,0,0
1783142895406938,1,1,136,5441,-21317,-871,-19982,0,0,0
1783142895414450,0,1,138,27954,-1605,23593,8267,0,0,0
1783142895414461,1,1,138,4557,-21523,-871,-19982,0,0,0
1783142895415530,0,1,140,27954,-1605,23058,9658,0,0,0
1783142895415539,1,1,140,4557,-21523,-1877,-19912,0,0,0
1783142895421926,0,1,142,27998,-322,23058,9658,0,0,0
1783142895421978,1,1,142,3665,-21693,-1877,-19912,0,0,0
1783142895423048,0,1,144,27998,-322,22441,11015,0,0,0
1783142895423062,1,1,143,3665,-21693,-2879,-19912,0,0,0
1783142895424168,1,1,144,3665,-21693,-2879,-19792,0,0,0
1783142895430600,0,1,146,27983,961,22441,11015,0,0,0
1783142895430610,1,1,146,2767,-21826,-2879,-19792,0,0,0
1783142895431676,0,1,148,27983,961,21745,12333,0,0,0
1783142895431685,1,1,148,2767,-21826,-3873,-19622,0,0,0
1783142895438116,0,1,150,27909,2243,21745,12333,0,0,0
1783142895438127,1,1,150,1864,-21921,-3873,-19622,0,0,0
1783142895439193,0,1,152,27909,2243,20971,13606,0,0,0
1783142895439202,1,1,152,1864,-21921,-4858,-19401,0,0,0
1783142895446667,0,1,154,27777,3521,20971,13606,0,0,0
1783142895446713,1,1,154,958,-21980,-4858,-19401,0,0,0
1783142895447779,0,1,156,27777,3521,20123,14832,0,0,0
1783142895447788,1,1,156,958,-21980,-5830,-19132,0,0,0
1783142895454231,0,1,158,27586,4790,20123,14832,0,0,0
1783142895454290,1,1,158,50,-22000,-5830,-19132,0,0,0
1783142895455356,0,1,160,27586,4790,19204,16005,0,0,0
1783142895455366,1,1,160,50,-22000,-6787,-18813,0,0,0
1783142895462868,0,1,162,27338,6050,19204,16005,0,0,0
1783142895462879,1,1,162,-857,-21984,-6787,-18813,0,0,0
1783142895463945,0,1,164,27338,6050,18216,17121,0,0,0
1783142895463954,1,1,164,-857,-21984,-7727,-18447,0,0,0
1783142895470372,0,1,166,27032,7297,18216,17121,0,0,0
1783142895470381,1,1,166,-1763,-21930,-7727,-18447,0,0,0
1783142895471447,0,1,168,27032,7297,17163,18176,0,0,0
1783142895471455,1,1,168,-1763,-21930,-8648,-18034,0,0,0
1783142895478961,0,1,170,26668,8529,17163,18176,0,0,0
1783142895478972,1,1,170,-2667,-21838,-8648,-18034,0,0,0
1783142895480040,0,1,172,26668,8529,16050,19166,0,0,0
1783142895480049,1,1,172,-2667,-21838,-9546,-17575,0,0,0
1783142895486445,0,1,174,26249,9742,16050,19166,0,0,0
1783142895486455,1,1,174,-3566,-21710,-9546,-17575,0,0,0
1783142895487523,0,1,176,26249,9742,14879,20088,0,0,0
1783142895487531,1,1,176,-3566,-21710,-10420,-17071,0,0,0
1783142895495039,0,1,178,25775,10936,14879,20088,0,0,0
1783142895495051,1,1,178,-4458,-21544,-10420,-17071,0,0,0
1783142895496118,0,1,180,25775,10936,13656,20939,0,0,0
1783142895496127,1,1,180,-4458,-21544,-11268,-16524,0,0,0
1783142895503610,0,1,183,25246,12106,12383,20939,0,0,0
1783142895503649,1,1,183,-5344,-21342,-12087,-16524,0,0,0
1783142895504716,0,1,184,25246,12106,12383,21716,0,0,0
1783142895504725,1,1,184,-5344,-21342,-12087,-15935,0,0,0
1783142895511164,0,1,186,24665,13251,12383,21716,0,0,0
1783142895511174,1,1,186,-6220,-21103,-12087,-15935,0,0,0
1783142895512240,0,1,188,24665,13251,11067,22415,0,0,0
1783142895512248,1,1,188,-6220,-21103,-12875,-15305,0,0,0
1783142895519673,0,1,190,24031,14368,11067,22415,0,0,0
1783142895519738,1,1,191,-7085,-20828,-13630,-15305,0,0,0
1783142895520805,0,1,192,24031,14368,9712,23035,0,0,0
1783142895520813,1,1,192,-7085,-20828,-13630,-14636,0,0,0
1783142895527207,0,1,195,23347,15454,8322,23035,0,0,0
1783142895527216,1,1,194,-7939,-20518,-13630,-14636,0,0,0
1783142895528281,0,1,196,23347,15454,8322,23573,0,0,0
1783142895528290,1,1,196,-7939,-20518,-14351,-13930,0,0,0
1783142895535733,0,1,198,22614,16508,8322,23573,0,0,0
1783142895535779,1,1,199,-8778,-20173,-15035,-13930,0,0,0
1783142895536818,0,1,200,22614,16508,6903,24027,0,0,0
1783142895536827,1,1,200,-8778,-20173,-15035,-13189,0,0,0
1783142895543268,0,1,202,21833,17528,6903,24027,0,0,0
1783142895543279,1,1,202,-9603,-19794,-15035,-13189,0,0,0
1783142895544346,0,1,204,21833,17528,5459,24395,0,0,0
1783142895544354,1,1,204,-9603,-19794,-15681,-12414,0,0,0
1783142895551823,0,1,206,21007,18510,5459,24395,0,0,0
1783142895551835,1,1,206,-10412,-19380,-15681,-12414,0,0,0
1783142895552902,0,1,209,21007,18510,3995,24677,0,0,16384
1783142895552911,1,1,208,-10412,-19380,-16287,-11607,0,0,0
1783142895559347,0,1,211,20136,19454,3995,24677,0,0,16384
1783142895559362,1,1,211,-11203,-18934,-16852,-11607,0,0,0
1783142895560428,0,1,213,20136,19454,2518,24871,0,0,16384
1783142895560437,1,1,212,-11203,-18934,-16852,-10771,0,0,0
1783142895567902,0,1,215,19223,20357,2518,24871,0,0,16384
1783142895567980,1,1,215,-11975,-18456,-17373,-10771,0,0,0
1783142895569047,0,1,217,19223,20357,1031,24977,0,0,16384
1783142895569056,1,1,216,-11975,-18456,-17373,-9908,0,0,0
1783142895575509,0,1,219,18269,21217,1031,24977,0,0,16384
1783142895575520,1,1,218,-12726,-17946,-17373,-9908,0,0,0
1783142895576586,0,1,221,18269,21217,-458,24994,0,0,16384
1783142895576595,1,1,220,-12726,-17946,-17851,-9019,0,0,0
1783142895584098,0,1,224,17277,22032,-1947,24994,0,0,16384
1783142895584108,1,1,223,-13456,-17406,-18283,-9019,0,0,0
1783142895585176,0,1,225,17277,22032,-1947,24923,0,0,16384
1783142895585185,1,1,224,-13456,-17406,-18283,-8107,0,0,0
1783142895591562,0,1,227,16249,22801,-1947,24923,0,0,16384
1783142895591571,1,1,226,-14162,-16835,-18283,-8107,0,0,0
1783142895592636,0,1,230,16249,22801,-3428,24762,0,0,0
1783142895592645,1,1,228,-14162,-16835,-18668,-7175,0,0,0
1783142895600163,0,1,232,15187,23522,-3428,24762,0,0,0
1783142895600176,1,1,230,-14845,-16237,-18668,-7175,0,0,0
1783142895601242,0,1,234,15187,23522,-4898,24514,0,0,0
1783142895601251,1,1,232,-14845,-16237,-19006,-6224,0,0,0
1783142895607668,0,1,236,14092,24194,-4898,24514,0,0,0
1783142895607680,1,1,234,-15502,-15610,-19006,-6224,0,0,0
1783142895608747,0,1,238,14092,24194,-6350,24178,0,0,0
1783142895608756,1,1,236,-15502,-15610,-19296,-5258,0,0,0
1783142895616256,0,1,240,12968,24814,-6350,24178,0,0,0
1783142895616267,1,1,238,-16133,-14957,-19296,-5258,0,0,0
1783142895617334,0,1,242,12968,24814,-7779,23757,0,0,0
1783142895617343,1,1,240,-16133,-14957,-19537,-4278,0,0,0
1783142895623732,0,1,244,11817,25383,-7779,23757,0,0,0
1783142895623741,1,1,242,-16737,-14279,-19537,-4278,0,0,0
1783142895624807,0,1,246,11817,25383,-9181,23251,0,0,0
1783142895624816,1,1,244,-16737,-14279,-19728,-3288,0,0,0
1783142895632311,0,1,248,10640,25898,-9181,23251,0,0,0
1783142895632324,1,1,246,-17312,-13576,-19728,-3288,0,0,0
1783142895633372,0,1,250,10640,25898,-10551,22663,0,0,0
1783142895633381,1,1,248,-17312,-13576,-19868,-2289,0,0,0
1783142895639806,0,1,252,9442,26358,-10551,22663,0,0,0
1783142895639815,1,1,250,-17857,-12850,-19868,-2289,0,0,0
1783142895640880,0,1,254,9442,26358,-11882,21994,0,0,0
1783142895640888,1,1,252,-17857,-12850,-19958,-1284,0,0,0
1783142895648378,0,1,256,8223,26764,-11882,21994,0,0,0
1783142895648389,1,1,254,-18372,-12102,-19958,-1284,0,0,0
1783142895649456,0,1,258,8223,26764,-13172,21247,0,0,0
1783142895649466,1,1,256,-18372,-12102,-19998,-276,0,0,0
1783142895655894,0,1,260,6988,27112,-13172,21247,0,0,0
1783142895655903,1,1,258,-18856,-11334,-19998,-276,0,0,0
1783142895656969,0,1,262,6988,27112,-14414,20424,0,0,0
1783142895656977,1,1,260,-18856,-11334,-19986,732,0,0,0
1783142895664448,0,1,264,5737,27404,-14414,20424,0,0,0
1783142895664460,1,1,262,-19307,-10546,-19986,732,0,0,0
1783142895665527,0,1,266,5737,27404,-15606,19529,0,0,0
1783142895665536,1,1,264,-19307,-10546,-19924,1739,0,0,0
1783142895671974,0,1,268,4475,27639,-15606,19529,0,0,0
1783142895671986,1,1,266,-19726,-9740,-19924,1739,0,0,0
1783142895673053,0,1,270,4475,27639,-16742,18564,0,0,0
1783142895673061,1,1,268,-19726,-9740,-19810,2742,0,0,0
1783142895680518,0,1,272,3203,27815,-16742,18564,0,0,0
1783142895680528,1,1,270,-20111,-8918,-19810,2742,0,0,0
1783142895681593,0,1,274,3203,27815,-17818,17534,0,0,0
1783142895681602,1,1,272,-20111,-8918,-19647,3737,0,0,0
1783142895688031,0,1,276,1924,27932,-17818,17534,0,0,0
1783142895688066,1,1,274,-20462,-8080,-19647,3737,0,0,0
1783142895689134,0,1,278,1924,27932,-18832,16441,0,0,0
1783142895689143,1,1,276,-20462,-8080,-19433,4723,0,0,0
1783142895696592,0,1,280,642,27991,-18832,16441,0,0,0
1783142895696624,1,1,278,-20778,-7229,-19433,4723,0,0,0
1783142895697692,0,1,282,642,27991,-19778,15289,0,0,0
1783142895697700,1,1,280,-20778,-7229,-19170,5697,0,0,0
1783142895704131,0,1,283,-642,27991,-19778,15289,0,0,0
1783142895704143,1,1,282,-21059,-6366,-19170,5697,0,0,0
1783142895705209,0,1,285,-642,27991,-20654,14084,0,0,0
1783142895705218,1,1,284,-21059,-6366,-18859,6657,0,0,0
1783142895712719,0,1,287,-1924,27932,-20654,14084,0,0,0
1783142895712729,1,1,285,-21303,-6366,-18859,6657,0,0,0
1783142895713794,0,1,289,-1924,27932,-21457,12828,0,0,0
1783142895713803,1,1,288,-21303,-5491,-18499,7599,0,0,0
1783142895720240,0,1,291,-3203,27815,-21457,12828,0,0,0
1783142895720283,1,1,290,-21512,-4607,-18499,7599,0,0,0
1783142895721349,0,1,293,-3203,27815,-22183,11527,0,0,0
1783142895721358,1,1,292,-21512,-4607,-18092,8522,0,0,0
1783142895728857,0,1,294,-4475,27815,-22183,11527,0,0,0
1783142895728868,1,1,293,-21684,-4607,-18092,8522,0,0,0
1783142895729900,0,1,297,-4475,27639,-22830,10184,0,0,0
1783142895729909,1,1,296,-21684,-3716,-17639,9424,0,0,0
1783142895736351,0,1,298,-5737,27639,-22830,10184,0,0,0
1783142895736364,1,1,298,-21818,-2818,-17639,9424,0,0,0
1783142895737431,0,1,301,-5737,27404,-23397,8806,0,0,0
1783142895737440,1,1,300,-21818,-2818,-17142,10301,0,0,0
1783142895744934,0,1,303,-6988,27112,-23397,8806,0,0,0
1783142895744943,1,1,302,-21916,-1915,-17142,10301,0,0,0
1783142895746010,0,1,305,-6988,27112,-23880,7396,0,0,0
1783142895746019,1,1,304,-21916,-1915,-16600,11153,0,0,0
1783142895752471,0,1,307,-8223,26764,-23880,7396,0,0,0
1783142895752521,1,1,306,-21976,-1009,-16600,11153,0,0,0
1783142895753588,0,1,309,-8223,26764,-24278,5960,0,0,0
1783142895753597,1,1,308,-21976,-1009,-16017,11976,0,0,0
1783142895761107,0,1,311,-9442,26358,-24278,5960,0,0,0
1783142895761117,1,1,310,-21999,-101,-16017,11976,0,0,0
1783142895762183,0,1,313,-9442,26358,-24590,4503,0,0,0
1783142895762191,1,1,312,-21999,-101,-15392,12768,0,0,0
1783142895768546,0,1,315,-10640,25898,-24590,4503,0,0,0
1783142895768581,1,1,314,-21985,806,-15392,12768,0,0,0
1783142895769649,0,1,317,-10640,25898,-24815,3029,0,0,0
1783142895769658,1,1,316,-21985,806,-14729,13528,0,0,0
1783142895777148,0,1,319,-11817,25383,-24815,3029,0,0,0
1783142895777157,1,1,318,-21933,1712,-14729,13528,0,0,0
1783142895778222,0,1,321,-11817,25383,-24952,1545,0,0,0
1783142895778231,1,1,320,-21933,1712,-14028,14254,0,0,0
1783142895784661,0,1,322,-12968,25383,-24952,1545,0,0,0
1783142895784707,1,1,322,-21843,2616,-14028,14254,0,0,0
1783142895785773,0,1,325,-12968,24814,-24999,56,0,0,0
1783142895785783,1,1,324,-21843,2616,-13291,14943,0,0,0
1783142895793287,0,1,327,-14092,24194,-24999,56,0,0,0
1783142895793299,1,1,326,-21717,3515,-13291,14943,0,0,0
1783142895794368,0,1,329,-14092,24194,-24958,-1433,0,0,0
1783142895794377,1,1,328,-21717,3515,-12520,15594,0,0,0
1783142895800809,0,1,330,-15187,24194,-24958,-1433,0,0,0
1783142895800830,1,1,330,-21553,4408,-12520,15594,0,0,0
1783142895801896,0,1,333,-15187,23522,-24829,-2918,0,0,0
1783142895801904,1,1,332,-21553,4408,-11718,16206,0,0,0
1783142895809414,0,1,335,-16249,22801,-24829,-2918,0,0,0
1783142895809425,1,1,334,-21353,5294,-11718,16206,0,0,0
1783142895810490,0,1,337,-16249,22801,-24611,-4392,0,0,0
1783142895810499,1,1,336,-21353,5294,-10886,16776,0,0,0
1783142895816933,0,1,339,-17277,22032,-24611,-4392,0,0,0
1783142895816946,1,1,338,-21116,6170,-10886,16776,0,0,0
1783142895818013,0,1,341,-17277,22032,-24305,-5851,0,0,0
1783142895818022,1,1,340,-21116,6170,-10026,17304,0,0,0
1783142895825521,0,1,343,-18269,21217,-24305,-5851,0,0,0
1783142895825531,1,1,342,-20843,7036,-10026,17304,0,0,0
1783142895826597,0,1,345,-18269,21217,-23914,-7288,0,0,0
1783142895826607,1,1,344,-20843,7036,-9141,17787,0,0,0
1783142895833021,0,1,347,-19223,20357,-23914,-7288,0,0,0
1783142895833031,1,1,346,-20535,7890,-9141,17787,0,0,0
1783142895834097,0,1,349,-19223,20357,-23437,-8700,0,0,0
1783142895834106,1,1,348,-20535,7890,-8232,18226,0,0,0
1783142895841607,0,1,351,-20136,19454,-23437,-8700,0,0,0
1783142895841656,1,1,350,-20192,8731,-8232,18226,0,0,0
1783142895842723,0,1,353,-20136,19454,-22877,-10082,0,0,0
1783142895842732,1,1,352,-20192,8731,-7302,18618,0,0,0
1783142895850233,0,1,355,-21007,18510,-22877,-10082,0,0,0
1783142895850245,1,1,354,-19815,9557,-7302,18618,0,0,0
1783142895851312,0,1,357,-21007,18510,-22235,-11427,0,0,0
1783142895851321,1,1,356,-19815,9557,-6354,18962,0,0,0
1783142895852378,1,1,357,-19815,9557,-6354,18962,0,0,32768
1783142895857739,0,1,359,-21833,17528,-22235,-11427,0,0,0
1783142895857764,1,1,359,-19403,10366,-6354,18962,0,0,32768
1783142895858834,0,1,361,-21833,17528,-21515,-12731,0,0,0
1783142895858843,1,1,361,-19403,10366,-5390,19258,0,0,32768
1783142895866436,0,1,363,-22614,16508,-21515,-12731,0,0,0
1783142895866497,1,1,364,-18959,11158,-4412,19258,0,0,32768
1783142895867563,0,1,365,-22614,16508,-20718,-13991,0,0,0
1783142895867571,1,1,365,-18959,11158,-4412,19506,0,0,32768
1783142895874016,0,1,367,-23347,15454,-20718,-13991,0,0,0
1783142895874030,1,1,367,-18482,11931,-4412,19506,0,0,32768
1783142895875098,0,1,369,-23347,15454,-19848,-15201,0,0,0
1783142895875107,1,1,369,-18482,11931,-3422,19703,0,0,32768
1783142895882593,0,1,372,-24031,14368,-18907,-15201,0,0,0
1783142895882606,1,1,372,-17974,12684,-2424,19703,0,0,32768
1783142895883673,0,1,373,-24031,14368,-18907,-16356,0,0,0
1783142895883682,1,1,373,-17974,12684,-2424,19851,0,0,32768
1783142895890104,0,1,375,-24665,13251,-18907,-16356,0,0,0
1783142895890114,1,1,375,-17435,13415,-2424,19851,0,0,32768
1783142895891181,0,1,377,-24665,13251,-17899,-17454,0,0,0
1783142895891190,1,1,378,-17435,13415,-1420,19948,0,0,0
1783142895898671,0,1,379,-25246,12106,-17899,-17454,0,0,0
1783142895898682,1,1,381,-16867,14123,-412,19948,0,0,0
1783142895899750,0,1,381,-25246,12106,-16827,-18489,0,0,0
1783142895899758,1,1,382,-16867,14123,-412,19994,0,0,0
1783142895906197,0,1,383,-25775,10936,-16827,-18489,0,0,0
1783142895906209,1,1,384,-16270,14807,-412,19994,0,0,0
1783142895907276,0,1,385,-25775,10936,-15695,-19459,0,0,0
1783142895907284,1,1,386,-16270,14807,596,19990,0,0,0
1783142895914792,0,1,388,-26249,9742,-14508,-19459,0,0,0
1783142895914836,1,1,389,-15645,15465,1603,19990,0,0,0
1783142895915903,0,1,389,-26249,9742,-14508,-20360,0,0,0
1783142895915912,1,1,390,-15645,15465,1603,19934,0,0,0
1783142895922344,0,1,391,-26668,8529,-14508,-20360,0,0,0
1783142895922454,1,1,393,-14993,16098,2606,19934,0,0,0
1783142895923520,0,1,393,-26668,8529,-13269,-21188,0,0,0
1783142895923529,1,1,394,-14993,16098,2606,19828,0,0,0
1783142895929961,0,1,394,-27032,8529,-13269,-21188,0,0,0
1783142895929980,1,1,395,-14316,16098,2606,19828,0,0,0
1783142895931018,0,1,396,-27032,7297,-11983,-21188,0,0,0
1783142895931029,1,1,397,-14316,16703,3603,19828,0,0,0
1783142895932094,0,1,397,-27032,7297,-11983,-21941,0,0,0
1783142895932104,1,1,398,-14316,16703,3603,19671,0,0,0
1783142895937446,0,1,398,-27338,7297,-11983,-21941,0,0,0
1783142895937486,1,1,399,-13615,16703,3603,19671,0,0,0
1783142895938554,0,1,400,-27338,6050,-10654,-21941,0,0,0
1783142895938565,1,1,401,-13615,17279,4590,19671,0,0,0
1783142895939631,0,1,401,-27338,6050,-10654,-22616,0,0,0
1783142895939640,1,1,402,-13615,17279,4590,19464,0,0,0
1783142895946070,0,1,402,-27586,6050,-10654,-22616,0,0,0
1783142895946080,1,1,403,-12890,17279,4590,19464,0,0,0
1783142895947149,0,1,404,-27586,4790,-9288,-22616,0,0,0
1783142895947157,1,1,405,-12890,17826,5566,19464,0,0,0
1783142895948228,0,1,405,-27586,4790,-9288,-23211,0,0,0
1783142895948237,1,1,406,-12890,17826,5566,19208,0,0,0
1783142895953643,0,1,406,-27777,4790,-9288,-23211,0,0,0
1783142895954728,0,1,408,-27777,3521,-7888,-23211,0,0,0
1783142895954771,1,1,409,-12143,18343,6528,19208,0,0,0
