realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783141245259615,60,-27469,-5424,9203,23243,0,0,0
1783141245260695,61,-26019,-10344,3133,24801,0,0,0
1783141245261780,62,-22987,-15988,-4684,24556,0,0,0
1783141245262864,63,-19685,-19913,-10644,22619,0,0,0
1783141245263953,64,-14643,-23866,-17113,18223,0,0,0
1783141245265037,65,-10044,-26137,-21108,13394,0,0,0
1783141245266121,66,-3840,-27736,-24214,6216,0,0,0
1783141245267208,67,1283,-27971,-25000,-1,0,0,0
1783141245268293,68,7608,-26947,-23776,-7726,0,0,0
1783141245269390,69,12396,-25107,-21108,-13396,0,0,0
1783141245270472,70,17778,-21632,-15935,-19263,0,0,0
1783141245271557,71,21426,-18026,-10644,-22621,0,0,0
1783141245272641,72,24962,-12684,-3133,-24803,0,0,0
1783141245273722,73,26857,-7917,3133,-24803,0,0,0
1783141245274807,74,27954,-1605,10644,-22621,0,0,0
1783141245275889,75,27777,3521,15935,-19263,0,0,0
1783141245277014,76,26668,8529,20225,-14695,0,0,0
1783141245278134,78,24031,14368,23776,-7726,0,0,0
1783141245279256,79,20136,19454,25000,-1,0,0,0
1783141245280407,80,16249,22801,24214,6216,0,0,0
1783141245281518,81,10640,25898,21108,13394,0,0,0
1783141245282634,82,5737,27404,17113,18223,0,0,0
1783141245283735,83,-642,27991,10644,22619,0,0,0
1783141245284890,84,-5737,27404,4684,24556,0,0,0
1783141245287036,85,-11817,25383,-3133,24801,0,0,0
1783141245288121,86,-16249,22801,-9203,23243,0,0,0
1783141245289205,87,-21007,18510,-15935,19261,0,0,0
1783141245290286,88,-24031,14368,-20225,14693,0,0,0
1783141245291375,89,-26668,8529,-23776,7724,0,0,0
1783141245292455,90,-27777,3521,-24950,1568,0,0,0
1783141245293534,91,-27851,-2885,-24214,-6218,0,0,0
1783141245294612,92,-26857,-7917,-21907,-12044,0,0,0
1783141245295694,94,-24355,-13815,-17113,-18225,0,0,0
1783141245296776,95,-21426,-18026,-12043,-21908,0,0,0
1783141245297859,97,-16768,-22424,-4684,-24558,0,0,0
1783141245298941,98,-12396,-25107,1569,-24951,0,0,0
1783141245300023,99,-6364,-27268,9203,-23245,0,0,0
1783141245301107,100,-1283,-27971,14694,-20226,0,0,0
1783141245302190,101,5107,-27531,20225,-14695,0,0,0
1783141245303272,102,10044,-26137,23244,-9204,0,0,0
1783141245304362,103,15722,-23170,24950,-1570,0,0,0
1783141245305446,104,19685,-19913,24557,4683,0,0,0
1783141245306527,105,23696,-14917,21907,12042,0,0,0
1783141245307613,106,26019,-10344,18224,17112,0,0,0
1783141245308696,107,27689,-4159,12043,21906,0,0,0
1783141245309785,108,27983,961,6217,24213,0,0,0
1783141245310866,109,27032,7297,-1569,24949,0,0,0
1783141245311947,110,25246,12106,-7725,23775,0,0,0
1783141245313029,111,22614,16508,-13395,21107,0,0,0
1783141245314114,113,18269,21217,-19262,15934,0,0,0
1783141245315212,114,12968,24814,-23244,9202,0,0,0
1783141245316361,115,8223,26764,-24802,3132,0,0,0
1783141245317472,116,3203,27815,-24802,-3134,0,0,0
1783141245318599,118,-3203,27815,-22620,-10645,0,0,0
1783141245320718,119,-9442,26358,-18224,-17114,0,0,0
1783141245321770,120,-14092,24194,-13395,-21109,0,0,0
1783141245322853,121,-19223,20357,-6217,-24215,0,0,0
1783141245323939,122,-22614,16508,0,-25001,0,0,0
1783141245325022,123,-25775,10936,7725,-23777,0,0,0
1783141245326104,124,-27338,6050,13395,-21109,0,0,0
1783141245327188,126,-27998,-322,19262,-15936,0,0,0
1783141245328269,127,-27469,-5424,22620,-10645,0,0,0
1783141245329360,128,-25517,-11526,24802,-3134,0,0,0
1783141245330444,129,-22987,-15988,24802,3132,0,0,0
1783141245331527,130,-18751,-20794,22620,10643,0,0,0
1783141245332611,131,-14643,-23866,19262,15934,0,0,0
1783141245333669,132,-8835,-26570,13395,21107,0,0,0
1783141245334754,133,-3840,-27736,7725,23775,0,0,0
1783141245335835,134,2564,-27883,0,24999,0,0,0
1783141245336918,135,7608,-26947,-6217,24213,0,0,0
1783141245338001,136,13534,-24512,-13395,21107,0,0,0
1783141245339083,137,17778,-21632,-18224,17112,0,0,0
1783141245340167,138,21426,-18026,-21907,12042,0,0,0
1783141245341230,140,24962,-12684,-24557,4683,0,0,0
1783141245342313,141,27192,-6677,-24802,-3134,0,0,0
1783141245343387,142,27954,-1605,-23244,-9204,0,0,0
1783141245344491,143,27586,4790,-19262,-15936,0,0,0
1783141245345638,144,26249,9742,-14694,-20226,0,0,0
1783141245346795,145,23347,15454,-7725,-23777,0,0,0
1783141245347879,146,20136,19454,-1569,-24951,0,0,0
1783141245349025,147,16249,22801,4684,-24558,0,0,0
1783141245350111,149,10640,25898,12043,-21908,0,0,0
1783141245351225,150,4475,27639,18224,-17114,0,0,0
1783141245352379,151,-642,27991,21907,-12044,0,0,0
1783141245353533,152,-6988,27112,24557,-4685,0,0,0
1783141245354613,153,-11817,25383,24950,1568,0,0,0
1783141245355733,154,-17277,22032,23244,9202,0,0,0
1783141245356831,155,-21007,18510,20225,14693,0,0,0
1783141245358997,157,-24665,13251,14694,20224,0,0,0
1783141245360080,158,-26668,8529,9203,23243,0,0,0
1783141245361168,160,-27909,2243,1569,24949,0,0,0
1783141245362251,161,-27851,-2885,-4684,24556,0,0,0
1783141245363335,162,-26466,-9140,-12043,21906,0,0,0
1783141245364384,163,-24355,-13815,-17113,18223,0,0,0
1783141245365469,164,-20577,-18989,-21907,12042,0,0,0
1783141245366543,165,-16768,-22424,-24214,6216,0,0,0
1783141245367632,167,-11231,-25649,-24950,-1570,0,0,0
1783141245368715,168,-6364,-27268,-23776,-7726,0,0,0
1783141245369796,170,0,-28001,-20225,-14695,0,0,0
1783141245370879,171,5107,-27531,-15935,-19263,0,0,0
1783141245371952,172,11231,-25649,-9203,-23245,0,0,0
1783141245373036,173,15722,-23170,-3133,-24803,0,0,0
1783141245374129,174,20577,-18989,4684,-24558,0,0,0
1783141245375211,175,23696,-14917,10644,-22621,0,0,0
1783141245376293,177,26466,-9140,17113,-18225,0,0,0
1783141245377383,178,27689,-4159,21108,-13396,0,0,0
1783141245378465,179,27909,2243,24214,-6218,0,0,0
1783141245379546,180,27032,7297,25000,-1,0,0,0
1783141245380631,181,24665,13251,23776,7724,0,0,0
1783141245381713,182,21833,17528,21108,13394,0,0,0
1783141245382794,183,17277,22032,15935,19261,0,0,0
1783141245383874,184,12968,24814,10644,22619,0,0,0
1783141245385031,185,6988,27112,3133,24801,0,0,0
1783141245386141,186,1924,27932,-3133,24801,0,0,0
1783141245387255,187,-4475,27639,-10644,22619,0,0,0
1783141245388370,188,-9442,26358,-15935,19261,0,0,0
1783141245389524,189,-15187,23522,-21108,13394,0,0,0
1783141245390607,190,-19223,20357,-23776,7724,0,0,0
1783141245391760,191,-23347,15454,-25000,-1,0,0,0
1783141245392841,192,-25775,10936,-24214,-6218,0,0,0
1783141245393973,193,-27586,4790,-21108,-13396,0,0,0
1783141245395071,194,-27998,-322,-17113,-18225,0,0,0
1783141245397248,195,-27192,-6677,-10644,-22621,0,0,0
1783141245398331,196,-25517,-11526,-4684,-24558,0,0,0
1783141245399387,197,-22230,-17025,3133,-24803,0,0,0
1783141245400472,198,-18751,-20794,9203,-23245,0,0,0
1783141245401556,199,-13534,-24512,15935,-19263,0,0,0
1783141245402643,200,-8835,-26570,20225,-14695,0,0,0
1783141245403726,201,-2564,-27883,23776,-7726,0,0,0
1783141245404809,202,2564,-27883,24950,-1570,0,0,0
1783141245405892,203,8835,-26570,24214,6216,0,0,0
1783141245406975,204,13534,-24512,21907,12042,0,0,0
1783141245408058,205,18751,-20794,17113,18223,0,0,0
1783141245409145,206,22230,-17025,12043,21906,0,0,0
1783141245410223,207,25517,-11526,4684,24556,0,0,0
1783141245411305,208,27192,-6677,-1569,24949,0,0,0
1783141245412383,209,27998,-322,-9203,23243,0,0,0
1783141245413466,210,27586,4790,-14694,20224,0,0,0
1783141245414551,212,25775,10936,-20225,14693,0,0,0
1783141245415633,213,23347,15454,-23244,9202,0,0,0
1783141245416715,214,19223,20357,-24950,1568,0,0,0
1783141245417797,215,15187,23522,-24557,-4685,0,0,0
1783141245418877,216,9442,26358,-21907,-12044,0,0,0
1783141245419960,217,4475,27639,-18224,-17114,0,0,0
1783141245421042,218,-1924,27932,-12043,-21908,0,0,0
1783141245422124,219,-6988,27112,-6217,-24215,0,0,0
1783141245423262,220,-12968,24814,1569,-24951,0,0,0
1783141245424365,221,-17277,22032,7725,-23777,0,0,0
1783141245425471,222,-21833,17528,14694,-20226,0,0,0
1783141245426618,223,-24665,13251,19262,-15936,0,0,0
1783141245427727,224,-27032,7297,23244,-9204,0,0,0
1783141245429878,225,-27909,2243,24802,-3134,0,0,0
1783141245430965,227,-27689,-4159,24557,4683,0,0,0
1783141245432015,228,-26466,-9140,22620,10643,0,0,0
1783141245433099,229,-23696,-14917,18224,17112,0,0,0
1783141245434135,230,-20577,-18989,13395,21107,0,0,0
1783141245435217,232,-15722,-23170,6217,24213,0,0,0
1783141245436301,233,-11231,-25649,0,24999,0,0,0
1783141245437385,234,-5107,-27531,-7725,23775,0,0,0
1783141245438467,235,0,-28001,-13395,21107,0,0,0
1783141245439552,236,6364,-27268,-19262,15934,0,0,0
1783141245440635,237,11231,-25649,-22620,10643,0,0,0
1783141245441717,238,16768,-22424,-24802,3132,0,0,0
1783141245442801,239,20577,-18989,-24802,-3134,0,0,0
1783141245443884,240,24355,-13815,-22620,-10645,0,0,0
1783141245444965,241,26466,-9140,-19262,-15936,0,0,0
1783141245446048,242,27851,-2885,-13395,-21109,0,0,0
1783141245447130,243,27909,2243,-7725,-23777,0,0,0
1783141245448249,245,26668,8529,0,-25001,0,0,0
1783141245449333,246,24665,13251,6217,-24215,0,0,0
1783141245450386,247,21007,18510,13395,-21109,0,0,0
1783141245451472,248,17277,22032,18224,-17114,0,0,0
1783141245452552,249,11817,25383,22620,-10645,0,0,0
1783141245453637,250,6988,27112,24557,-4685,0,0,0
1783141245454743,251,642,27991,24802,3132,0,0,0
1783141245455853,252,-4475,27639,23244,9202,0,0,0
1783141245456985,253,-9442,26358,20225,14693,0,0,0
1783141245458118,255,-15187,23522,14694,20224,0,0,0
1783141245459241,256,-20136,19454,7725,23775,0,0,0
1783141245460399,257,-23347,15454,1569,24949,0,0,0
1783141245461487,258,-25775,10936,-4684,24556,0,0,0
1783141245462619,260,-27586,4790,-12043,21906,0,0,0
1783141245463725,261,-27954,-1605,-18224,17112,0,0,0
1783141245464865,262,-27192,-6677,-21907,12042,0,0,0
1783141245465987,263,-25517,-11526,-24214,6216,0,0,0
1783141245467123,265,-22230,-17025,-24950,-1570,0,0,0
1783141245469259,266,-17778,-21632,-23244,-9204,0,0,0
1783141245470341,267,-13534,-24512,-20225,-14695,0,0,0
1783141245471386,269,-7608,-26947,-14694,-20226,0,0,0
1783141245472467,270,-2564,-27883,-9203,-23245,0,0,0
1783141245473550,271,3840,-27736,-1569,-24951,0,0,0
1783141245474636,272,8835,-26570,4684,-24558,0,0,0
1783141245475719,274,14643,-23866,12043,-21908,0,0,0
1783141245476799,275,18751,-20794,17113,-18225,0,0,0
1783141245477881,276,22987,-15988,21907,-12044,0,0,0
1783141245478968,277,25517,-11526,24214,-6218,0,0,0
1783141245480052,278,27469,-5424,24950,1568,0,0,0
1783141245481131,279,27998,-322,23776,7724,0,0,0
1783141245482213,280,27338,6050,20225,14693,0,0,0
1783141245483296,281,25775,10936,15935,19261,0,0,0
1783141245484379,282,22614,16508,9203,23243,0,0,0
1783141245485463,283,19223,20357,3133,24801,0,0,0
1783141245486545,284,14092,24194,-4684,24556,0,0,0
1783141245487632,285,9442,26358,-10644,22619,0,0,0
1783141245488714,286,3203,27815,-17113,18223,0,0,0
1783141245489797,287,-1924,27932,-21108,13394,0,0,0
1783141245490878,288,-8223,26764,-24214,6216,0,0,0
1783141245491960,289,-12968,24814,-25000,-1,0,0,0
1783141245493040,290,-18269,21217,-23776,-7726,0,0,0
1783141245494120,291,-21833,17528,-21108,-13396,0,0,0
1783141245495205,292,-25246,12106,-15935,-19263,0,0,0
1783141245496339,293,-27032,7297,-10644,-22621,0,0,0
1783141245498465,294,-27983,961,-3133,-24803,0,0,0
1783141245499543,295,-27689,-4159,3133,-24803,0,0,0
1783141245500625,296,-26019,-10344,10644,-22621,0,0,0
1783141245501670,297,-23696,-14917,15935,-19263,0,0,0
1783141245502752,298,-19685,-19913,21108,-13396,0,0,0
1783141245503834,299,-15722,-23170,23776,-7726,0,0,0
1783141245504916,301,-10044,-26137,25000,-1,0,0,0
1783141245505998,302,-5107,-27531,24214,6216,0,0,0
1783141245507081,303,1283,-27971,21108,13394,0,0,0
1783141245508162,304,6364,-27268,17113,18223,0,0,0
1783141245509246,305,12396,-25107,10644,22619,0,0,0
1783141245510328,306,16768,-22424,4684,24556,0,0,0
1783141245511385,307,21426,-18026,-3133,24801,0,0,0
1783141245512467,308,24355,-13815,-9203,23243,0,0,0
1783141245513551,309,26857,-7917,-15935,19261,0,0,0
1783141245514633,310,27851,-2885,-20225,14693,0,0,0
1783141245515716,311,27777,3521,-23776,7724,0,0,0
1783141245516799,312,26668,8529,-24950,1568,0,0,0
1783141245517881,313,24031,14368,-24214,-6218,0,0,0
1783141245518962,314,21007,18510,-21907,-12044,0,0,0
1783141245520039,315,16249,22801,-17113,-18225,0,0,0
1783141245521121,316,11817,25383,-12043,-21908,0,0,0
1783141245522245,317,5737,27404,-4684,-24558,0,0,0
1783141245524365,318,642,27991,1569,-24951,0,0,0
1783141245525424,319,-5737,27404,9203,-23245,0,0,0
1783141245526507,320,-10640,25898,14694,-20226,0,0,0
1783141245527586,321,-16249,22801,20225,-14695,0,0,0
1783141245528667,322,-20136,19454,23244,-9204,0,0,0
1783141245529750,323,-24031,14368,24950,-1570,0,0,0
1783141245530833,324,-26249,9742,24557,4683,0,0,0
1783141245531915,326,-27777,3521,21907,12042,0,0,0
1783141245532998,327,-27954,-1605,18224,17112,0,0,0
1783141245534081,328,-26857,-7917,12043,21906,0,0,0
1783141245535161,329,-24962,-12684,6217,24213,0,0,0
1783141245536241,330,-21426,-18026,-1569,24949,0,0,0
1783141245537323,331,-17778,-21632,-7725,23775,0,0,0
1783141245538384,332,-12396,-25107,-14694,20224,0,0,0
1783141245539466,333,-7608,-26947,-19262,15934,0,0,0
1783141245540548,334,-2564,-27883,-22620,10643,0,0,0
1783141245541638,335,3840,-27736,-24802,3132,0,0,0
1783141245542719,336,8835,-26570,-24802,-3134,0,0,0
1783141245543802,337,14643,-23866,-22620,-10645,0,0,0
1783141245544885,338,18751,-20794,-19262,-15936,0,0,0
1783141245545969,340,22987,-15988,-13395,-21109,0,0,0
1783141245547014,341,25517,-11526,-7725,-23777,0,0,0
1783141245548123,342,27469,-5424,0,-25001,0,0,0
1783141245549259,343,27983,961,7725,-23777,0,0,0
1783141245550341,344,27338,6050,13395,-21109,0,0,0
1783141245552472,346,25246,12106,19262,-15936,0,0,0
1783141245553513,347,22614,16508,22620,-10645,0,0,0
1783141245554597,348,18269,21217,24802,-3134,0,0,0
1783141245555678,349,14092,24194,24802,3132,0,0,0
1783141245556760,350,8223,26764,22620,10643,0,0,0
1783141245557845,351,3203,27815,19262,15934,0,0,0
1783141245558927,352,-3203,27815,13395,21107,0,0,0
1783141245560011,353,-8223,26764,7725,23775,0,0,0
1783141245561094,354,-14092,24194,0,24999,0,0,0
1783141245562177,355,-18269,21217,-6217,24213,0,0,0
1783141245563259,356,-22614,16508,-13395,21107,0,0,0
1783141245564341,357,-25246,12106,-18224,17112,0,0,0
1783141245565408,358,-27338,6050,-22620,10643,0,0,0
1783141245566493,359,-27983,961,-24557,4683,0,0,0
1783141245567576,360,-27469,-5424,-24802,-3134,0,0,0
1783141245568662,361,-26019,-10344,-23244,-9204,0,0,0
1783141245569745,362,-22987,-15988,-19262,-15936,0,0,0
1783141245570828,363,-19685,-19913,-14694,-20226,0,0,0
1783141245571912,364,-14643,-23866,-7725,-23777,0,0,0
1783141245572994,365,-10044,-26137,-1569,-24951,0,0,0
1783141245574078,366,-3840,-27736,6217,-24215,0,0,0
1783141245575159,367,1283,-27971,12043,-21908,0,0,0
1783141245576252,368,7608,-26947,18224,-17114,0,0,0
1783141245577379,369,12396,-25107,21907,-12044,0,0,0
1783141245578503,370,17778,-21632,24557,-4685,0,0,0
1783141245579599,371,21426,-18026,24950,1568,0,0,0
1783141245580728,372,24962,-12684,23244,9202,0,0,0
1783141245581851,373,26857,-7917,20225,14693,0,0,0
1783141245584092,375,27777,3521,9203,23243,0,0,0
1783141245585232,376,26249,9742,1569,24949,0,0,0
1783141245587384,377,24031,14368,-4684,24556,0,0,0
1783141245588466,378,20136,19454,-12043,21906,0,0,0
1783141245589547,379,16249,22801,-17113,18223,0,0,0
1783141245590629,380,10640,25898,-21907,12042,0,0,0
1783141245591705,381,5737,27404,-24214,6216,0,0,0
1783141245592788,383,-642,27991,-24950,-1570,0,0,0
1783141245593870,384,-5737,27404,-23776,-7726,0,0,0
1783141245594919,386,-11817,25383,-20225,-14695,0,0,0
1783141245596003,387,-16249,22801,-15935,-19263,0,0,0
1783141245597086,389,-21007,18510,-9203,-23245,0,0,0
1783141245598165,390,-24031,14368,-3133,-24803,0,0,0
1783141245599249,391,-26668,8529,4684,-24558,0,0,0
1783141245600331,392,-27777,3521,10644,-22621,0,0,0
1783141245601386,393,-27851,-2885,17113,-18225,0,0,0
1783141245602468,394,-26857,-7917,21108,-13396,0,0,0
1783141245603551,395,-24355,-13815,24214,-6218,0,0,0
1783141245604636,396,-21426,-18026,25000,-1,0,0,0
1783141245605770,398,-16768,-22424,23776,7724,0,0,0
1783141245606857,399,-12396,-25107,21108,13394,0,0,0
1783141245607939,400,-6364,-27268,15935,19261,0,0,0
1783141245609022,401,-1283,-27971,10644,22619,0,0,0
1783141245610110,402,5107,-27531,3133,24801,0,0,0
1783141245611192,403,10044,-26137,-3133,24801,0,0,0
1783141245612278,404,15722,-23170,-10644,22619,0,0,0
1783141245613406,405,19685,-19913,-15935,19261,0,0,0
1783141245614511,406,23696,-14917,-21108,13394,0,0,0
1783141245615607,407,26019,-10344,-23776,7724,0,0,0
1783141245616732,408,27689,-4159,-25000,-1,0,0,0
1783141245617861,409,27983,961,-24214,-6218,0,0,0
1783141245618990,410,27032,7297,-21108,-13396,0,0,0
1783141245620115,411,25246,12106,-17113,-18225,0,0,0
1783141245621249,412,21833,17528,-10644,-22621,0,0,0
1783141245622388,413,18269,21217,-4684,-24558,0,0,0
1783141245623504,414,12968,24814,3133,-24803,0,0,0
1783141245624634,415,8223,26764,9203,-23245,0,0,0
1783141245625718,416,1924,27932,15935,-19263,0,0,0
1783141245627895,417,-3203,27815,20225,-14695,0,0,0
1783141245628979,418,-9442,26358,23776,-7726,0,0,0
1783141245630059,419,-14092,24194,24950,-1570,0,0,0
1783141245631140,420,-19223,20357,24214,6216,0,0,0
1783141245632219,421,-22614,16508,21907,12042,0,0,0
1783141245633275,422,-25775,10936,17113,18223,0,0,0
1783141245634362,423,-27338,6050,12043,21906,0,0,0
1783141245635445,424,-27998,-322,4684,24556,0,0,0
1783141245636527,425,-27469,-5424,-1569,24949,0,0,0
1783141245637610,426,-25517,-11526,-9203,23243,0,0,0
1783141245638669,427,-22987,-15988,-14694,20224,0,0,0
1783141245639752,428,-18751,-20794,-20225,14693,0,0,0
1783141245640835,429,-14643,-23866,-23244,9202,0,0,0
1783141245641918,430,-8835,-26570,-24950,1568,0,0,0
1783141245643001,431,-3840,-27736,-24557,-4685,0,0,0
1783141245644088,432,2564,-27883,-21907,-12044,0,0,0
1783141245645178,433,7608,-26947,-18224,-17114,0,0,0
1783141245646262,434,13534,-24512,-12043,-21908,0,0,0
1783141245647344,435,17778,-21632,-6217,-24215,0,0,0
1783141245648385,436,22230,-17025,1569,-24951,0,0,0
1783141245649466,437,24962,-12684,7725,-23777,0,0,0
1783141245650546,438,27192,-6677,14694,-20226,0,0,0
1783141245651630,439,27954,-1605,19262,-15936,0,0,0
1783141245652711,440,27586,4790,23244,-9204,0,0,0
1783141245653837,441,26249,9742,24802,-3134,0,0,0
1783141245654985,442,23347,15454,24557,4683,0,0,0
1783141245656137,443,20136,19454,22620,10643,0,0,0
1783141245657247,444,16249,22801,19262,15934,0,0,0
1783141245658367,446,10640,25898,13395,21107,0,0,0
1783141245659501,447,4475,27639,6217,24213,0,0,0
1783141245660584,448,-642,27991,0,24999,0,0,0
1783141245662760,449,-6988,27112,-7725,23775,0,0,0
1783141245663840,450,-11817,25383,-13395,21107,0,0,0
1783141245664920,451,-17277,22032,-19262,15934,0,0,0
1783141245666003,452,-21007,18510,-22620,10643,0,0,0
1783141245667083,453,-24665,13251,-24802,3132,0,0,0
1783141245668168,454,-26668,8529,-24802,-3134,0,0,0
1783141245669252,455,-27909,2243,-22620,-10645,0,0,0
1783141245670334,456,-27851,-2885,-19262,-15936,0,0,0
1783141245671385,457,-26466,-9140,-13395,-21109,0,0,0
1783141245672468,458,-24355,-13815,-7725,-23777,0,0,0
1783141245673551,459,-20577,-18989,0,-25001,0,0,0
1783141245674638,460,-16768,-22424,6217,-24215,0,0,0
1783141245675720,462,-11231,-25649,13395,-21109,0,0,0
1783141245676802,463,-6364,-27268,18224,-17114,0,0,0
1783141245677884,464,0,-28001,22620,-10645,0,0,0
1783141245678966,465,5107,-27531,24557,-4685,0,0,0
1783141245680049,466,11231,-25649,24802,3132,0,0,0
1783141245681138,467,15722,-23170,23244,9202,0,0,0
1783141245682220,468,20577,-18989,19262,15934,0,0,0
1783141245683302,469,23696,-14917,14694,20224,0,0,0
1783141245684382,470,26466,-9140,7725,23775,0,0,0
1783141245685463,471,27689,-4159,1569,24949,0,0,0
1783141245686545,472,27909,2243,-6217,24213,0,0,0
1783141245687623,473,27032,7297,-12043,21906,0,0,0
1783141245688705,474,24665,13251,-18224,17112,0,0,0
1783141245689838,475,21833,17528,-21907,12042,0,0,0
1783141245692010,476,17277,22032,-24557,4683,0,0,0
1783141245693095,477,12968,24814,-24950,-1570,0,0,0
1783141245694138,478,6988,27112,-23244,-9204,0,0,0
1783141245695219,479,1924,27932,-20225,-14695,0,0,0
1783141245696295,480,-4475,27639,-14694,-20226,0,0,0
1783141245697380,481,-9442,26358,-9203,-23245,0,0,0
1783141245698463,482,-15187,23522,-1569,-24951,0,0,0
1783141245699545,483,-19223,20357,4684,-24558,0,0,0
1783141245700629,485,-23347,15454,12043,-21908,0,0,0
1783141245701673,486,-25775,10936,17113,-18225,0,0,0
1783141245702755,487,-27586,4790,21907,-12044,0,0,0
1783141245703839,488,-27998,-322,24214,-6218,0,0,0
1783141245704923,489,-27192,-6677,24950,1568,0,0,0
1783141245706006,490,-25517,-11526,23776,7724,0,0,0
1783141245707107,491,-22230,-17025,20225,14693,0,0,0
1783141245708190,492,-18751,-20794,15935,19261,0,0,0
1783141245709272,493,-13534,-24512,9203,23243,0,0,0
1783141245710360,494,-8835,-26570,3133,24801,0,0,0
1783141245711442,495,-2564,-27883,-4684,24556,0,0,0
1783141245712524,496,2564,-27883,-10644,22619,0,0,0
1783141245713606,497,8835,-26570,-17113,18223,0,0,0
1783141245714686,498,13534,-24512,-21108,13394,0,0,0
1783141245715768,499,18751,-20794,-24214,6216,0,0,0
1783141245716868,500,22230,-17025,-25000,-1,0,0,0
1783141245717986,501,25517,-11526,-23776,-7726,0,0,0
1783141245719121,502,27192,-6677,-21108,-13396,0,0,0
1783141245720302,503,27998,-322,-15935,-19263,0,0,0
1783141245721385,504,27586,4790,-10644,-22621,0,0,0
1783141245722551,505,25775,10936,-3133,-24803,0,0,0
1783141245723689,506,23347,15454,3133,-24803,0,0,0
1783141245724772,507,19223,20357,10644,-22621,0,0,0
1783141245725861,508,15187,23522,15935,-19263,0,0,0
1783141245726992,509,9442,26358,21108,-13396,0,0,0
1783141245728146,510,4475,27639,23776,-7726,0,0,0
1783141245729230,511,-1924,27932,25000,-1,0,0,0
1783141245730360,512,-6988,27112,24214,6216,0,0,0
1783141245731470,513,-12968,24814,21108,13394,0,0,0
1783141245732640,514,-17277,22032,17113,18223,0,0,0
1783141245734772,515,-21833,17528,10644,22619,0,0,0
1783141245735854,516,-24665,13251,4684,24556,0,0,0
1783141245736935,518,-27032,7297,-3133,24801,0,0,0
1783141245738019,519,-27909,2243,-9203,23243,0,0,0
1783141245739105,520,-27689,-4159,-15935,19261,0,0,0
1783141245740170,521,-26466,-9140,-20225,14693,0,0,0
