realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783141453035378,52,20136,19454,-1569,24949,0,0,0
1783141453042925,53,19223,20357,-3133,24801,0,0,0
1783141453050469,54,18269,21217,-4684,24556,0,0,0
1783141453059120,55,17277,22032,-6217,24213,0,0,0
1783141453066706,56,16249,22801,-7725,23775,0,0,0
1783141453075350,57,15187,23522,-9203,23243,0,0,0
1783141453082933,58,14092,24194,-10644,22619,0,0,0
1783141453091541,59,12968,24814,-12043,21906,0,0,0
1783141453099115,60,11817,25383,-13395,21107,0,0,0
1783141453107776,61,10640,25898,-14694,20224,0,0,0
1783141453115348,62,9442,26358,-15935,19261,0,0,0
1783141453122885,63,8223,26764,-17113,18223,0,0,0
1783141453131545,64,6988,27112,-18224,17112,0,0,0
1783141453139107,65,5737,27404,-19262,15934,0,0,0
1783141453147770,66,4475,27639,-20225,14693,0,0,0
1783141453155348,67,3203,27815,-21108,13394,0,0,0
1783141453163963,68,1924,27932,-21907,12042,0,0,0
1783141453171553,69,642,27991,-22620,10643,0,0,0
1783141453178096,70,-642,27991,-23244,9202,0,0,0
1783141453186745,71,-1924,27932,-23776,7724,0,0,0
1783141453194313,72,-3203,27815,-24214,6216,0,0,0
1783141453202951,73,-4475,27639,-24557,4683,0,0,0
1783141453210536,74,-5737,27404,-24802,3132,0,0,0
1783141453219190,75,-6988,27112,-24950,1568,0,0,0
1783141453226771,76,-8223,26764,-25000,-1,0,0,0
1783141453234307,77,-9442,26358,-24950,-1570,0,0,0
1783141453242957,78,-10640,25898,-24802,-3134,0,0,0
1783141453250549,79,-11817,25383,-24557,-4685,0,0,0
1783141453259202,80,-12968,24814,-24214,-6218,0,0,0
1783141453266808,81,-14092,24194,-23776,-7726,0,0,0
1783141453275466,82,-15187,23522,-23244,-9204,0,0,0
1783141453283031,83,-16249,22801,-22620,-10645,0,0,0
1783141453290617,84,-17277,22032,-21907,-12044,0,0,0
1783141453299270,85,-18269,21217,-21108,-13396,0,0,0
1783141453306848,86,-19223,20357,-20225,-14695,0,0,0
1783141453315461,87,-20136,19454,-19262,-15936,0,0,0
1783141453323041,88,-21007,18510,-18224,-17114,0,0,0
1783141453331703,89,-21833,17528,-17113,-18225,0,0,0
1783141453339249,90,-22614,16508,-15935,-19263,0,0,0
1783141453347900,91,-23347,15454,-14694,-20226,0,0,0
1783141453355467,92,-24031,14368,-13395,-21109,0,0,0
1783141453363056,93,-24665,13251,-12043,-21908,0,0,0
1783141453371712,94,-25246,12106,-10644,-22621,0,0,0
1783141453379286,95,-25775,10936,-9203,-23245,0,0,0
1783141453386899,96,-26249,9742,-7725,-23777,0,0,0
1783141453394475,97,-26668,8529,-6217,-24215,0,0,0
1783141453403130,98,-27032,7297,-4684,-24558,0,0,0
1783141453410709,99,-27338,6050,-3133,-24803,0,0,0
1783141453418282,100,-27586,4790,-1569,-24951,0,0,0
1783141453426935,101,-27777,3521,0,-25001,0,0,0
1783141453434467,102,-27909,2243,1569,-24951,0,0,0
1783141453443128,103,-27983,961,3133,-24803,0,0,0
1783141453450701,104,-27998,-322,4684,-24558,0,0,0
1783141453459362,105,-27954,-1605,6217,-24215,0,0,0
1783141453466930,106,-27851,-2885,7725,-23777,0,0,0
1783141453475546,107,-27689,-4159,9203,-23245,0,0,0
1783141453483134,108,-27469,-5424,10644,-22621,0,0,0
1783141453490712,109,-27192,-6677,12043,-21908,0,0,0
1783141453499317,110,-26857,-7917,13395,-21109,0,0,0
1783141453506878,111,-26466,-9140,14694,-20226,0,0,0
1783141453515564,112,-26019,-10344,15935,-19263,0,0,0
1783141453523152,113,-25517,-11526,17113,-18225,0,0,0
1783141453531785,114,-24962,-12684,18224,-17114,0,0,0
1783141453539364,115,-24355,-13815,19262,-15936,0,0,0
1783141453546943,116,-23696,-14917,20225,-14695,0,0,0
1783141453555621,117,-22987,-15988,21108,-13396,0,0,0
1783141453563202,118,-22230,-17025,21907,-12044,0,0,0
1783141453571868,119,-21426,-18026,22620,-10645,0,0,0
1783141453579450,120,-20577,-18989,23244,-9204,0,0,0
1783141453587051,121,-19685,-19913,23776,-7726,0,0,0
1783141453594629,122,-18751,-20794,24214,-6218,0,0,0
1783141453602198,123,-17778,-21632,24557,-4685,0,0,0
1783141453610853,124,-16768,-22424,24802,-3134,0,0,0
1783141453618386,125,-15722,-23170,24950,-1570,0,0,0
1783141453627049,126,-14643,-23866,25000,-1,0,0,0
1783141453634596,127,-13534,-24512,24950,1568,0,0,0
1783141453643257,128,-12396,-25107,24802,3132,0,0,0
1783141453650811,129,-11231,-25649,24557,4683,0,0,0
1783141453658385,130,-10044,-26137,24214,6216,0,0,0
1783141453667048,131,-8835,-26570,23776,7724,0,0,0
1783141453674640,132,-7608,-26947,23244,9202,0,0,0
1783141453683295,133,-6364,-27268,22620,10643,0,0,0
1783141453690841,134,-5107,-27531,21907,12042,0,0,0
1783141453699469,135,-3840,-27736,21108,13394,0,0,0
1783141453707041,136,-2564,-27883,20225,14693,0,0,0
1783141453714627,137,-1283,-27971,19262,15934,0,0,0
1783141453723286,138,0,-28001,18224,17112,0,0,0
1783141453730870,139,1283,-27971,17113,18223,0,0,0
1783141453739463,140,2564,-27883,15935,19261,0,0,0
1783141453747030,141,3840,-27736,14694,20224,0,0,0
1783141453755689,142,5107,-27531,13395,21107,0,0,0
1783141453763257,143,6364,-27268,12043,21906,0,0,0
1783141453770803,144,7608,-26947,10644,22619,0,0,0
1783141453779491,145,8835,-26570,9203,23243,0,0,0
1783141453787093,146,10044,-26137,7725,23775,0,0,0
1783141453795660,147,11231,-25649,6217,24213,0,0,0
1783141453803240,148,12396,-25107,4684,24556,0,0,0
1783141453811875,149,13534,-24512,3133,24801,0,0,0
1783141453819468,150,14643,-23866,1569,24949,0,0,0
1783141453828116,151,15722,-23170,0,24999,0,0,0
1783141453834672,152,16768,-22424,-1569,24949,0,0,0
1783141453842253,153,17778,-21632,-3133,24801,0,0,0
1783141453850885,154,18751,-20794,-4684,24556,0,0,0
1783141453858462,155,19685,-19913,-6217,24213,0,0,0
1783141453867119,156,20577,-18989,-7725,23775,0,0,0
1783141453874705,157,21426,-18026,-9203,23243,0,0,0
1783141453883362,158,22230,-17025,-10644,22619,0,0,0
1783141453890939,159,22987,-15988,-12043,21906,0,0,0
1783141453898468,160,23696,-14917,-13395,21107,0,0,0
1783141453907113,161,24355,-13815,-14694,20224,0,0,0
1783141453914689,162,24962,-12684,-15935,19261,0,0,0
1783141453923362,163,25517,-11526,-17113,18223,0,0,0
1783141453930944,164,26019,-10344,-18224,17112,0,0,0
1783141453939552,165,26466,-9140,-19262,15934,0,0,0
1783141453947128,166,26857,-7917,-20225,14693,0,0,0
1783141453954713,167,27192,-6677,-21108,13394,0,0,0
1783141453963379,168,27469,-5424,-21907,12042,0,0,0
1783141453970961,169,27689,-4159,-22620,10643,0,0,0
1783141453979625,170,27851,-2885,-23244,9202,0,0,0
1783141453987206,171,27954,-1605,-23776,7724,0,0,0
1783141453995857,172,27998,-322,-24214,6216,0,0,0
1783141454003439,173,27983,961,-24557,4683,0,0,0
1783141454010999,174,27909,2243,-24802,3132,0,0,0
1783141454019632,175,27777,3521,-24950,1568,0,0,0
1783141454027212,176,27586,4790,-25000,-1,0,0,0
1783141454034836,177,27338,6050,-24950,-1570,0,0,0
1783141454042427,178,27032,7297,-24802,-3134,0,0,0
1783141454051088,179,26668,8529,-24557,-4685,0,0,0
1783141454058714,180,26249,9742,-24214,-6218,0,0,0
1783141454067412,181,25775,10936,-23776,-7726,0,0,0
1783141454074986,182,25246,12106,-23244,-9204,0,0,0
1783141454082546,183,24665,13251,-22620,-10645,0,0,0
1783141454091223,184,24031,14368,-21907,-12044,0,0,0
1783141454098790,185,23347,15454,-21108,-13396,0,0,0
1783141454107448,186,22614,16508,-20225,-14695,0,0,0
1783141454115015,187,21833,17528,-19262,-15936,0,0,0
1783141454122549,188,0,-1,0,-1,0,0,0
1783141456623282,189,0,-28001,0,-25001,0,0,0
1783141456630856,190,1283,-27971,1569,-24951,0,0,0
1783141456639475,191,2564,-27883,3133,-24803,0,0,0
1783141456647045,192,3840,-27736,4684,-24558,0,0,0
1783141456654626,193,5107,-27531,6217,-24215,0,0,0
1783141456663283,194,6364,-27268,7725,-23777,0,0,0
1783141456670871,195,7608,-26947,9203,-23245,0,0,0
1783141456679544,196,8835,-26570,10644,-22621,0,0,0
1783141456687111,197,10044,-26137,12043,-21908,0,0,0
1783141456695776,198,11231,-25649,13395,-21109,0,0,0
1783141456703351,199,12396,-25107,14694,-20226,0,0,0
1783141456710941,200,13534,-24512,15935,-19263,0,0,0
1783141456719546,201,14643,-23866,17113,-18225,0,0,0
1783141456727117,202,15722,-23170,18224,-17114,0,0,0
1783141456735744,203,16768,-22424,19262,-15936,0,0,0
1783141456743315,204,17778,-21632,20225,-14695,0,0,0
1783141456751926,205,18751,-20794,21108,-13396,0,0,0
1783141456759471,206,19685,-19913,21907,-12044,0,0,0
1783141456768121,207,20577,-18989,22620,-10645,0,0,0
1783141456775695,208,21426,-18026,23244,-9204,0,0,0
1783141456783268,209,22230,-17025,23776,-7726,0,0,0
1783141456791938,210,22987,-15988,24214,-6218,0,0,0
1783141456798430,211,23696,-14917,24557,-4685,0,0,0
1783141456807078,212,24355,-13815,24802,-3134,0,0,0
1783141456814622,213,24962,-12684,24950,-1570,0,0,0
1783141456823294,214,25517,-11526,25000,-1,0,0,0
1783141456830873,215,26019,-10344,24950,1568,0,0,0
1783141456839526,216,26466,-9140,24802,3132,0,0,0
1783141456847097,217,26857,-7917,24557,4683,0,0,0
1783141456854630,218,27192,-6677,24214,6216,0,0,0
1783141456863292,219,27469,-5424,23776,7724,0,0,0
1783141456870872,220,27689,-4159,23244,9202,0,0,0
1783141456879533,221,27851,-2885,22620,10643,0,0,0
1783141456887108,222,27954,-1605,21907,12042,0,0,0
1783141456895712,223,27998,-322,21108,13394,0,0,0
1783141456903287,224,27983,961,20225,14693,0,0,0
1783141456910868,225,27909,2243,19262,15934,0,0,0
1783141456919522,226,27777,3521,18224,17112,0,0,0
1783141456927097,227,27586,4790,17113,18223,0,0,0
1783141456935716,228,27338,6050,15935,19261,0,0,0
1783141456943279,229,27032,7297,14694,20224,0,0,0
1783141456951930,230,26668,8529,13395,21107,0,0,0
1783141456959467,231,26249,9742,12043,21906,0,0,0
1783141456968120,232,25775,10936,10644,22619,0,0,0
1783141456975703,233,25246,12106,9203,23243,0,0,0
1783141456983271,234,24665,13251,7725,23775,0,0,0
1783141456990914,235,24031,14368,6217,24213,0,0,0
1783141456998461,236,23347,15454,4684,24556,0,0,0
1783141457007117,237,22614,16508,3133,24801,0,0,0
1783141457014696,238,21833,17528,1569,24949,0,0,0
1783141457023347,239,21007,18510,0,24999,0,0,0
1783141457030886,240,20136,19454,-1569,24949,0,0,0
1783141457038465,241,19223,20357,-3133,24801,0,0,0
1783141457047079,242,18269,21217,-4684,24556,0,0,0
1783141457054628,243,17277,22032,-6217,24213,0,0,0
1783141457063279,244,16249,22801,-7725,23775,0,0,0
1783141457070858,245,15187,23522,-9203,23243,0,0,0
1783141457079485,246,14092,24194,-10644,22619,0,0,0
1783141457087059,247,12968,24814,-12043,21906,0,0,0
1783141457094633,248,11817,25383,-13395,21107,0,0,0
1783141457103286,249,10640,25898,-14694,20224,0,0,0
1783141457110870,250,9442,26358,-15935,19261,0,0,0
1783141457119530,251,8223,26764,-17113,18223,0,0,0
1783141457127129,252,6988,27112,-18224,17112,0,0,0
1783141457134708,253,5737,27404,-19262,15934,0,0,0
1783141457143367,254,4475,27639,-20225,14693,0,0,0
1783141457150931,255,3203,27815,-21108,13394,0,0,0
1783141457159548,256,1924,27932,-21907,12042,0,0,0
1783141457167115,257,642,27991,-22620,10643,0,0,0
1783141457175778,258,-642,27991,-23244,9202,0,0,0
1783141457183345,259,-1924,27932,-23776,7724,0,0,0
1783141457191951,260,-3203,27815,-24214,6216,0,0,0
1783141457199522,261,-4475,27639,-24557,4683,0,0,0
1783141457207089,262,-5737,27404,-24802,3132,0,0,0
1783141457215709,263,-6988,27112,-24950,1568,0,0,0
1783141457223287,264,-8223,26764,-25000,-1,0,0,0
1783141457231907,265,-9442,26358,-24950,-1570,0,0,0
1783141457239461,266,-10640,25898,-24802,-3134,0,0,0
1783141457248124,267,-11817,25383,-24557,-4685,0,0,0
1783141457255699,268,-12968,24814,-24214,-6218,0,0,0
1783141457262287,269,-14092,24194,-23776,-7726,0,0,0
1783141457270941,270,-15187,23522,-23244,-9204,0,0,0
1783141457278522,271,-16249,22801,-22620,-10645,0,0,0
1783141457287174,272,-17277,22032,-21907,-12044,0,0,0
1783141457294710,273,-18269,21217,-21108,-13396,0,0,0
1783141457303368,274,-19223,20357,-20225,-14695,0,0,0
1783141457310943,275,-20136,19454,-19262,-15936,0,0,0
1783141457318526,276,-21007,18510,-18224,-17114,0,0,0
1783141457327184,277,-21833,17528,-17113,-18225,0,0,0
1783141457334770,278,-22614,16508,-15935,-19263,0,0,0
1783141457343385,279,-23347,15454,-14694,-20226,0,0,0
1783141457350941,280,-24031,14368,-13395,-21109,0,0,0
1783141457359618,281,-24665,13251,-12043,-21908,0,0,0
1783141457367204,282,-25246,12106,-10644,-22621,0,0,0
1783141457374784,283,-25775,10936,-9203,-23245,0,0,0
1783141457383447,284,-26249,9742,-7725,-23777,0,0,0
1783141457391028,285,-26668,8529,-6217,-24215,0,0,0
1783141457399684,286,-27032,7297,-4684,-24558,0,0,0
1783141457407257,287,-27338,6050,-3133,-24803,0,0,0
1783141457415877,288,-27586,4790,-1569,-24951,0,0,0
1783141457423455,289,-27777,3521,0,-25001,0,0,0
1783141457430999,290,-27909,2243,1569,-24951,0,0,0
1783141457439624,291,-27983,961,3133,-24803,0,0,0
1783141457447191,292,-27998,-322,4684,-24558,0,0,0
1783141457455860,293,-27954,-1605,6217,-24215,0,0,0
1783141457463384,294,-27851,-2885,7725,-23777,0,0,0
1783141457472047,295,-27689,-4159,9203,-23245,0,0,0
1783141457478598,296,-27469,-5424,10644,-22621,0,0,0
1783141457487254,297,-27192,-6677,12043,-21908,0,0,0
1783141457494793,298,-26857,-7917,13395,-21109,0,0,0
1783141457502375,299,-26466,-9140,14694,-20226,0,0,0
1783141457511030,300,-26019,-10344,15935,-19263,0,0,0
1783141457518612,301,-25517,-11526,17113,-18225,0,0,0
1783141457527248,302,-24962,-12684,18224,-17114,0,0,0
1783141457534796,303,-24355,-13815,19262,-15936,0,0,0
1783141457543446,304,-23696,-14917,20225,-14695,0,0,0
1783141457551015,305,-22987,-15988,21108,-13396,0,0,0
1783141457559627,306,-22230,-17025,21907,-12044,0,0,0
1783141457567201,307,-21426,-18026,22620,-10645,0,0,0
1783141457574783,308,-20577,-18989,23244,-9204,0,0,0
1783141457583444,309,-19685,-19913,23776,-7726,0,0,0
1783141457591014,310,-18751,-20794,24214,-6218,0,0,0
1783141457599680,311,-17778,-21632,24557,-4685,0,0,0
1783141457607260,312,-16768,-22424,24802,-3134,0,0,0
1783141457615871,313,-15722,-23170,24950,-1570,0,0,0
1783141457623444,314,-14643,-23866,25000,-1,0,0,0
1783141457631008,315,-13534,-24512,24950,1568,0,0,0
1783141457639625,316,-12396,-25107,24802,3132,0,0,0
1783141457647193,317,-11231,-25649,24557,4683,0,0,0
1783141457655849,318,-10044,-26137,24214,6216,0,0,0
1783141457663384,319,-8835,-26570,23776,7724,0,0,0
1783141457672032,320,-7608,-26947,23244,9202,0,0,0
1783141457679620,321,-6364,-27268,22620,10643,0,0,0
1783141457687280,322,-5107,-27531,21907,12042,0,0,0
1783141457694851,323,-3840,-27736,21108,13394,0,0,0
1783141457702388,324,-2564,-27883,20225,14693,0,0,0
1783141457711040,325,-1283,-27971,19262,15934,0,0,0
1783141457718608,326,0,-28001,18224,17112,0,0,0
1783141457727282,327,1283,-27971,17113,18223,0,0,0
1783141457734818,328,2564,-27883,15935,19261,0,0,0
1783141457743466,329,3840,-27736,14694,20224,0,0,0
1783141457751036,330,5107,-27531,13395,21107,0,0,0
1783141457758615,331,6364,-27268,12043,21906,0,0,0
1783141457767266,332,7608,-26947,10644,22619,0,0,0
1783141457774802,333,8835,-26570,9203,23243,0,0,0
1783141457783459,334,10044,-26137,7725,23775,0,0,0
1783141457791024,335,11231,-25649,6217,24213,0,0,0
1783141457799630,336,12396,-25107,4684,24556,0,0,0
1783141457807194,337,13534,-24512,3133,24801,0,0,0
1783141457814776,338,14643,-23866,1569,24949,0,0,0
1783141457823441,339,15722,-23170,0,24999,0,0,0
1783141457830980,340,16768,-22424,-1569,24949,0,0,0
1783141457839630,341,17778,-21632,-3133,24801,0,0,0
1783141457847196,342,18751,-20794,-4684,24556,0,0,0
1783141457855858,343,19685,-19913,-6217,24213,0,0,0
1783141457863383,344,20577,-18989,-7725,23775,0,0,0
1783141457870969,345,21426,-18026,-9203,23243,0,0,0
1783141457879619,346,22230,-17025,-10644,22619,0,0,0
1783141457887189,347,22987,-15988,-12043,21906,0,0,0
1783141457895858,348,23696,-14917,-13395,21107,0,0,0
1783141457903382,349,24355,-13815,-14694,20224,0,0,0
1783141457912037,350,24962,-12684,-15935,19261,0,0,0
1783141457919616,351,25517,-11526,-17113,18223,0,0,0
1783141457928269,352,26019,-10344,-18224,17112,0,0,0
1783141457934820,353,26466,-9140,-19262,15934,0,0,0
1783141457942391,354,26857,-7917,-20225,14693,0,0,0
1783141457951052,355,27192,-6677,-21108,13394,0,0,0
1783141457958627,356,27469,-5424,-21907,12042,0,0,0
1783141457967280,357,27689,-4159,-22620,10643,0,0,0
1783141457974857,358,27851,-2885,-23244,9202,0,0,0
1783141457983465,359,27954,-1605,-23776,7724,0,0,0
1783141457991033,360,27998,-322,-24214,6216,0,0,0
1783141457998607,361,27983,961,-24557,4683,0,0,0
1783141458007336,362,27909,2243,-24802,3132,0,0,0
1783141458014874,363,27777,3521,-24950,1568,0,0,0
1783141458023537,364,27586,4790,-25000,-1,0,0,0
1783141458031114,365,27338,6050,-24950,-1570,0,0,0
1783141458039792,366,27032,7297,-24802,-3134,0,0,0
1783141458047368,367,26668,8529,-24557,-4685,0,0,0
1783141458056024,368,26249,9742,-24214,-6218,0,0,0
1783141458063600,369,25775,10936,-23776,-7726,0,0,0
1783141458071173,370,25246,12106,-23244,-9204,0,0,0
1783141458079797,371,24665,13251,-22620,-10645,0,0,0
1783141458087366,372,24031,14368,-21907,-12044,0,0,0
1783141458096025,373,23347,15454,-21108,-13396,0,0,0
1783141458102585,374,22614,16508,-20225,-14695,0,0,0
1783141458111235,375,21833,17528,-19262,-15936,0,0,0
1783141458118790,376,0,-1,0,-1,0,0,0
1783141460619456,377,0,-28001,0,-25001,0,0,0
1783141460627043,378,1283,-27971,1569,-24951,0,0,0
1783141460635706,379,2564,-27883,3133,-24803,0,0,0
1783141460643278,380,3840,-27736,4684,-24558,0,0,0
1783141460650856,381,5107,-27531,6217,-24215,0,0,0
1783141460659466,382,6364,-27268,7725,-23777,0,0,0
1783141460667033,383,7608,-26947,9203,-23245,0,0,0
1783141460675690,384,8835,-26570,10644,-22621,0,0,0
1783141460683270,385,10044,-26137,12043,-21908,0,0,0
1783141460691935,386,11231,-25649,13395,-21109,0,0,0
1783141460699465,387,12396,-25107,14694,-20226,0,0,0
1783141460707038,388,13534,-24512,15935,-19263,0,0,0
1783141460715700,389,14643,-23866,17113,-18225,0,0,0
1783141460723338,390,15722,-23170,18224,-17114,0,0,0
1783141460731982,391,16768,-22424,19262,-15936,0,0,0
1783141460739559,392,17778,-21632,20225,-14695,0,0,0
1783141460748213,393,18751,-20794,21108,-13396,0,0,0
1783141460755788,394,19685,-19913,21907,-12044,0,0,0
1783141460763397,395,20577,-18989,22620,-10645,0,0,0
1783141460771104,396,21426,-18026,23244,-9204,0,0,0
1783141460778628,397,22230,-17025,23776,-7726,0,0,0
1783141460787280,398,22987,-15988,24214,-6218,0,0,0
1783141460794853,399,23696,-14917,24557,-4685,0,0,0
1783141460803466,400,24355,-13815,24802,-3134,0,0,0
1783141460811036,401,24962,-12684,24950,-1570,0,0,0
1783141460818629,402,25517,-11526,25000,-1,0,0,0
1783141460827284,403,26019,-10344,24950,1568,0,0,0
1783141460834859,404,26466,-9140,24802,3132,0,0,0
1783141460843538,405,26857,-7917,24557,4683,0,0,0
1783141460851113,406,27192,-6677,24214,6216,0,0,0
1783141460859769,407,27469,-5424,23776,7724,0,0,0
1783141460867346,408,27689,-4159,23244,9202,0,0,0
1783141460874876,409,27851,-2885,22620,10643,0,0,0
1783141460883542,410,27954,-1605,21907,12042,0,0,0
1783141460891113,411,27998,-322,21108,13394,0,0,0
1783141460899790,412,27983,961,20225,14693,0,0,0
1783141460907366,413,27909,2243,19262,15934,0,0,0
1783141460916020,414,27777,3521,18224,17112,0,0,0
1783141460923546,415,27586,4790,17113,18223,0,0,0
1783141460932201,416,27338,6050,15935,19261,0,0,0
1783141460939794,417,27032,7297,14694,20224,0,0,0
1783141460947376,418,26668,8529,13395,21107,0,0,0
1783141460956043,419,26249,9742,12043,21906,0,0,0
1783141460963627,420,25775,10936,10644,22619,0,0,0
1783141460971239,421,25246,12106,9203,23243,0,0,0
1783141460978789,422,24665,13251,7725,23775,0,0,0
1783141460987463,423,24031,14368,6217,24213,0,0,0
1783141460995041,424,23347,15454,4684,24556,0,0,0
1783141461002618,425,22614,16508,3133,24801,0,0,0
1783141461011273,426,21833,17528,1569,24949,0,0,0
1783141461018858,427,21007,18510,0,24999,0,0,0
1783141461027476,428,20136,19454,-1569,24949,0,0,0
1783141461035049,429,19223,20357,-3133,24801,0,0,0
1783141461043705,430,18269,21217,-4684,24556,0,0,0
1783141461051276,431,17277,22032,-6217,24213,0,0,0
1783141461058876,432,16249,22801,-7725,23775,0,0,0
1783141461067548,433,15187,23522,-9203,23243,0,0,0
1783141461075122,434,14092,24194,-10644,22619,0,0,0
1783141461083777,435,12968,24814,-12043,21906,0,0,0
1783141461091347,436,11817,25383,-13395,21107,0,0,0
1783141461099958,437,10640,25898,-14694,20224,0,0,0
1783141461107542,438,9442,26358,-15935,19261,0,0,0
1783141461115116,439,8223,26764,-17113,18223,0,0,0
1783141461123756,440,6988,27112,-18224,17112,0,0,0
1783141461131327,441,5737,27404,-19262,15934,0,0,0
1783141461139968,442,4475,27639,-20225,14693,0,0,0
1783141461147546,443,3203,27815,-21108,13394,0,0,0
1783141461156196,444,1924,27932,-21907,12042,0,0,0
1783141461163769,445,642,27991,-22620,10643,0,0,0
1783141461171333,446,-642,27991,-23244,9202,0,0,0
1783141461179957,447,-1924,27932,-23776,7724,0,0,0
1783141461187537,448,-3203,27815,-24214,6216,0,0,0
1783141461196197,449,-4475,27639,-24557,4683,0,0,0
1783141461202763,450,-5737,27404,-24802,3132,0,0,0
1783141461211391,451,-6988,27112,-24950,1568,0,0,0
1783141461218962,452,-8223,26764,-25000,-1,0,0,0
1783141461226533,453,-9442,26358,-24950,-1570,0,0,0
1783141461235194,454,-10640,25898,-24802,-3134,0,0,0
1783141461242771,455,-11817,25383,-24557,-4685,0,0,0
1783141461251388,456,-12968,24814,-24214,-6218,0,0,0
1783141461258964,457,-14092,24194,-23776,-7726,0,0,0
1783141461267626,458,-15187,23522,-23244,-9204,0,0,0
1783141461275193,459,-16249,22801,-22620,-10645,0,0,0
1783141461282776,460,-17277,22032,-21907,-12044,0,0,0
1783141461291445,461,-18269,21217,-21108,-13396,0,0,0
1783141461299027,462,-19223,20357,-20225,-14695,0,0,0
1783141461307761,463,-20136,19454,-19262,-15936,0,0,0
1783141461315343,464,-21007,18510,-18224,-17114,0,0,0
1783141461323966,465,-21833,17528,-17113,-18225,0,0,0
1783141461331542,466,-22614,16508,-15935,-19263,0,0,0
1783141461340189,467,-23347,15454,-14694,-20226,0,0,0
1783141461347771,468,-24031,14368,-13395,-21109,0,0,0
1783141461355342,469,-24665,13251,-12043,-21908,0,0,0
1783141461363956,470,-25246,12106,-10644,-22621,0,0,0
1783141461371544,471,-25775,10936,-9203,-23245,0,0,0
1783141461380203,472,-26249,9742,-7725,-23777,0,0,0
1783141461386760,473,-26668,8529,-6217,-24215,0,0,0
1783141461395389,474,-27032,7297,-4684,-24558,0,0,0
1783141461402962,475,-27338,6050,-3133,-24803,0,0,0
1783141461410539,476,-27586,4790,-1569,-24951,0,0,0
1783141461419194,477,-27777,3521,0,-25001,0,0,0
1783141461426771,478,-27909,2243,1569,-24951,0,0,0
1783141461435387,479,-27983,961,3133,-24803,0,0,0
1783141461443068,480,-27998,-322,4684,-24558,0,0,0
1783141461451721,481,-27954,-1605,6217,-24215,0,0,0
1783141461459297,482,-27851,-2885,7725,-23777,0,0,0
1783141461467931,483,-27689,-4159,9203,-23245,0,0,0
1783141461475465,484,-27469,-5424,10644,-22621,0,0,0
