realtime_us,packet,lx,ly,rx,ry,lt,rt,buttons
1783141217991143,122,-8835,-26570,-21907,12042,0,0,0
1783141217992225,123,-6364,-27268,-23244,9202,0,0,0
1783141217994387,124,-3840,-27736,-24214,6216,0,0,0
1783141217995470,125,0,-28001,-24950,1568,0,0,0
1783141217996555,126,2564,-27883,-24950,-1570,0,0,0
1783141217997643,127,5107,-27531,-24557,-4685,0,0,0
1783141217998725,128,7608,-26947,-23776,-7726,0,0,0
1783141217999806,129,10044,-26137,-22620,-10645,0,0,0
1783141218000888,130,13534,-24512,-20225,-14695,0,0,0
1783141218001967,131,15722,-23170,-18224,-17114,0,0,0
1783141218003048,132,17778,-21632,-15935,-19263,0,0,0
1783141218004131,133,19685,-19913,-13395,-21109,0,0,0
1783141218005214,134,22230,-17025,-9203,-23245,0,0,0
1783141218006296,135,23696,-14917,-6217,-24215,0,0,0
1783141218007382,136,24962,-12684,-3133,-24803,0,0,0
1783141218008465,137,26019,-10344,0,-25001,0,0,0
1783141218009549,138,26857,-7917,3133,-24803,0,0,0
1783141218010632,139,27689,-4159,7725,-23777,0,0,0
1783141218011713,140,27954,-1605,10644,-22621,0,0,0
1783141218012800,141,27983,961,13395,-21109,0,0,0
1783141218013880,142,27777,3521,15935,-19263,0,0,0
1783141218014963,143,27032,7297,19262,-15936,0,0,0
1783141218016050,144,26249,9742,21108,-13396,0,0,0
1783141218017138,145,25246,12106,22620,-10645,0,0,0
1783141218018221,146,24031,14368,23776,-7726,0,0,0
1783141218019303,147,21833,17528,24802,-3134,0,0,0
1783141218020383,148,20136,19454,25000,-1,0,0,0
1783141218021465,149,18269,21217,24802,3132,0,0,0
1783141218022548,150,16249,22801,24214,6216,0,0,0
1783141218023630,151,14092,24194,23244,9202,0,0,0
1783141218024712,152,10640,25898,21108,13394,0,0,0
1783141218025791,153,8223,26764,19262,15934,0,0,0
1783141218026873,154,5737,27404,17113,18223,0,0,0
1783141218027958,155,3203,27815,14694,20224,0,0,0
1783141218029044,156,642,27991,12043,21906,0,0,0
1783141218030127,157,-3203,27815,7725,23775,0,0,0
1783141218031209,158,-5737,27404,4684,24556,0,0,0
1783141218032269,159,-8223,26764,1569,24949,0,0,0
1783141218033359,160,-10640,25898,-1569,24949,0,0,0
1783141218035525,162,-16249,22801,-9203,23243,0,0,0
1783141218036662,163,-18269,21217,-12043,21906,0,0,0
1783141218037785,164,-20136,19454,-14694,20224,0,0,0
1783141218038933,165,-21833,17528,-17113,18223,0,0,0
1783141218040018,166,-24031,14368,-20225,14693,0,0,0
1783141218041138,167,-25246,12106,-21907,12042,0,0,0
1783141218042247,168,-26249,9742,-23244,9202,0,0,0
1783141218043333,169,-27032,7297,-24214,6216,0,0,0
1783141218045468,170,-27777,3521,-24950,1568,0,0,0
1783141218046556,171,-27983,961,-24950,-1570,0,0,0
1783141218047598,172,-27954,-1605,-24557,-4685,0,0,0
1783141218048681,173,-27689,-4159,-23776,-7726,0,0,0
1783141218049765,174,-27192,-6677,-22620,-10645,0,0,0
1783141218050851,175,-26019,-10344,-20225,-14695,0,0,0
1783141218051936,176,-24962,-12684,-18224,-17114,0,0,0
1783141218053022,177,-23696,-14917,-15935,-19263,0,0,0
1783141218054106,178,-22230,-17025,-13395,-21109,0,0,0
1783141218055186,179,-19685,-19913,-9203,-23245,0,0,0
1783141218056268,180,-17778,-21632,-6217,-24215,0,0,0
1783141218057351,181,-15722,-23170,-3133,-24803,0,0,0
1783141218058441,182,-13534,-24512,0,-25001,0,0,0
1783141218059522,183,-10044,-26137,4684,-24558,0,0,0
1783141218060608,184,-7608,-26947,7725,-23777,0,0,0
1783141218061649,185,-5107,-27531,10644,-22621,0,0,0
1783141218062733,186,-2564,-27883,13395,-21109,0,0,0
1783141218063816,187,0,-28001,15935,-19263,0,0,0
1783141218064901,188,3840,-27736,19262,-15936,0,0,0
1783141218065983,189,6364,-27268,21108,-13396,0,0,0
1783141218067072,190,8835,-26570,22620,-10645,0,0,0
1783141218068155,191,11231,-25649,23776,-7726,0,0,0
1783141218069237,192,14643,-23866,24802,-3134,0,0,0
1783141218070318,193,16768,-22424,25000,-1,0,0,0
1783141218071385,194,18751,-20794,24802,3132,0,0,0
1783141218072463,195,20577,-18989,24214,6216,0,0,0
1783141218073546,196,22230,-17025,23244,9202,0,0,0
1783141218074627,197,24355,-13815,21108,13394,0,0,0
1783141218075709,198,25517,-11526,19262,15934,0,0,0
1783141218076788,199,26466,-9140,17113,18223,0,0,0
1783141218077873,200,27192,-6677,14694,20224,0,0,0
1783141218078955,201,27689,-4159,12043,21906,0,0,0
1783141218080038,202,27998,-322,7725,23775,0,0,0
1783141218081130,203,27909,2243,4684,24556,0,0,0
1783141218082254,204,27586,4790,1569,24949,0,0,0
1783141218083341,205,27032,7297,-1569,24949,0,0,0
1783141218085468,207,25775,10936,-6217,24213,0,0,0
1783141218086551,208,24665,13251,-9203,23243,0,0,0
1783141218087633,209,23347,15454,-12043,21906,0,0,0
1783141218088720,210,21833,17528,-14694,20224,0,0,0
1783141218089802,211,20136,19454,-17113,18223,0,0,0
1783141218090885,212,17277,22032,-20225,14693,0,0,0
1783141218091967,213,15187,23522,-21907,12042,0,0,0
1783141218093048,214,12968,24814,-23244,9202,0,0,0
1783141218094133,215,10640,25898,-24214,6216,0,0,0
1783141218095218,216,6988,27112,-24950,1568,0,0,0
1783141218096302,217,4475,27639,-24950,-1570,0,0,0
1783141218097384,218,1924,27932,-24557,-4685,0,0,0
1783141218098463,219,-642,27991,-23776,-7726,0,0,0
1783141218099549,220,-3203,27815,-22620,-10645,0,0,0
1783141218100633,221,-6988,27112,-20225,-14695,0,0,0
1783141218101716,222,-9442,26358,-18224,-17114,0,0,0
1783141218102798,223,-11817,25383,-15935,-19263,0,0,0
1783141218103879,224,-14092,24194,-13395,-21109,0,0,0
1783141218104963,225,-17277,22032,-9203,-23245,0,0,0
1783141218106044,226,-19223,20357,-6217,-24215,0,0,0
1783141218107127,227,-21007,18510,-3133,-24803,0,0,0
1783141218108209,228,-22614,16508,0,-25001,0,0,0
1783141218109291,229,-24031,14368,3133,-24803,0,0,0
1783141218110386,230,-25775,10936,7725,-23777,0,0,0
1783141218111465,231,-26668,8529,10644,-22621,0,0,0
1783141218112549,232,-27338,6050,13395,-21109,0,0,0
1783141218113636,233,-27777,3521,15935,-19263,0,0,0
1783141218114722,234,-27998,-322,19262,-15936,0,0,0
1783141218115805,235,-27851,-2885,21108,-13396,0,0,0
1783141218116889,236,-27469,-5424,22620,-10645,0,0,0
1783141218117971,237,-26857,-7917,23776,-7726,0,0,0
1783141218119078,238,-25517,-11526,24802,-3134,0,0,0
1783141218120174,239,-24355,-13815,25000,-1,0,0,0
1783141218121254,240,-22987,-15988,24802,3132,0,0,0
1783141218122334,241,-21426,-18026,24214,6216,0,0,0
1783141218123384,242,-19685,-19913,23244,9202,0,0,0
1783141218124480,243,-16768,-22424,21108,13394,0,0,0
1783141218125598,244,-14643,-23866,19262,15934,0,0,0
1783141218127737,245,-12396,-25107,17113,18223,0,0,0
1783141218128834,246,-10044,-26137,14694,20224,0,0,0
1783141218129917,247,-7608,-26947,12043,21906,0,0,0
1783141218130976,248,-3840,-27736,7725,23775,0,0,0
1783141218132063,249,-1283,-27971,4684,24556,0,0,0
1783141218133147,250,1283,-27971,1569,24949,0,0,0
1783141218134231,251,3840,-27736,-1569,24949,0,0,0
1783141218135318,252,7608,-26947,-6217,24213,0,0,0
1783141218136389,253,10044,-26137,-9203,23243,0,0,0
1783141218137477,254,12396,-25107,-12043,21906,0,0,0
1783141218138559,255,14643,-23866,-14694,20224,0,0,0
1783141218139647,256,17778,-21632,-18224,17112,0,0,0
1783141218140730,257,19685,-19913,-20225,14693,0,0,0
1783141218141814,258,21426,-18026,-21907,12042,0,0,0
1783141218142897,259,22987,-15988,-23244,9202,0,0,0
1783141218143983,260,24962,-12684,-24557,4683,0,0,0
1783141218145067,261,26019,-10344,-24950,1568,0,0,0
1783141218146150,262,26857,-7917,-24950,-1570,0,0,0
1783141218147235,263,27469,-5424,-24557,-4685,0,0,0
1783141218148317,264,27851,-2885,-23776,-7726,0,0,0
1783141218149385,265,27983,961,-21907,-12044,0,0,0
1783141218150468,266,27777,3521,-20225,-14695,0,0,0
1783141218151550,267,27338,6050,-18224,-17114,0,0,0
1783141218152633,268,26668,8529,-15935,-19263,0,0,0
1783141218153721,269,25775,10936,-13395,-21109,0,0,0
1783141218154802,270,24031,14368,-9203,-23245,0,0,0
1783141218155884,271,22614,16508,-6217,-24215,0,0,0
1783141218156967,272,21007,18510,-3133,-24803,0,0,0
1783141218158067,273,19223,20357,0,-25001,0,0,0
1783141218159149,274,16249,22801,4684,-24558,0,0,0
1783141218160232,275,14092,24194,7725,-23777,0,0,0
1783141218161313,276,11817,25383,10644,-22621,0,0,0
1783141218162383,277,9442,26358,13395,-21109,0,0,0
1783141218163466,278,5737,27404,17113,-18225,0,0,0
1783141218165588,279,3203,27815,19262,-15936,0,0,0
1783141218166646,280,642,27991,21108,-13396,0,0,0
1783141218167733,281,-1924,27932,22620,-10645,0,0,0
1783141218168813,282,-4475,27639,23776,-7726,0,0,0
1783141218169892,283,-8223,26764,24802,-3134,0,0,0
1783141218170978,284,-10640,25898,25000,-1,0,0,0
1783141218172060,285,-12968,24814,24802,3132,0,0,0
1783141218173146,286,-15187,23522,24214,6216,0,0,0
1783141218174231,287,-17277,22032,23244,9202,0,0,0
1783141218175315,288,-20136,19454,21108,13394,0,0,0
1783141218176382,289,-21833,17528,19262,15934,0,0,0
1783141218177464,290,-23347,15454,17113,18223,0,0,0
1783141218178550,291,-24665,13251,14694,20224,0,0,0
1783141218179636,292,-26249,9742,10644,22619,0,0,0
1783141218180719,293,-27032,7297,7725,23775,0,0,0
1783141218181803,294,-27586,4790,4684,24556,0,0,0
1783141218182888,295,-27909,2243,1569,24949,0,0,0
1783141218183971,296,-27998,-322,-1569,24949,0,0,0
1783141218185052,297,-27689,-4159,-6217,24213,0,0,0
1783141218186138,298,-27192,-6677,-9203,23243,0,0,0
1783141218187221,299,-26466,-9140,-12043,21906,0,0,0
1783141218188304,300,-25517,-11526,-14694,20224,0,0,0
1783141218189386,301,-23696,-14917,-18224,17112,0,0,0
1783141218190470,302,-22230,-17025,-20225,14693,0,0,0
1783141218191553,303,-20577,-18989,-21907,12042,0,0,0
1783141218192587,304,-18751,-20794,-23244,9202,0,0,0
1783141218193648,305,-16768,-22424,-24214,6216,0,0,0
1783141218194734,306,-13534,-24512,-24950,1568,0,0,0
1783141218195818,307,-11231,-25649,-24950,-1570,0,0,0
1783141218196902,308,-8835,-26570,-24557,-4685,0,0,0
1783141218197984,309,-6364,-27268,-23776,-7726,0,0,0
1783141218199067,310,-3840,-27736,-22620,-10645,0,0,0
1783141218200152,311,0,-28001,-20225,-14695,0,0,0
1783141218201235,312,2564,-27883,-18224,-17114,0,0,0
1783141218202316,313,5107,-27531,-15935,-19263,0,0,0
1783141218203383,314,7608,-26947,-13395,-21109,0,0,0
1783141218204464,315,10044,-26137,-10644,-22621,0,0,0
1783141218205545,316,13534,-24512,-6217,-24215,0,0,0
1783141218206687,317,15722,-23170,-3133,-24803,0,0,0
1783141218207773,318,17778,-21632,0,-25001,0,0,0
1783141218208882,319,19685,-19913,3133,-24803,0,0,0
1783141218209986,320,22230,-17025,7725,-23777,0,0,0
1783141218211155,321,23696,-14917,10644,-22621,0,0,0
1783141218212273,322,24962,-12684,13395,-21109,0,0,0
1783141218213359,323,26019,-10344,15935,-19263,0,0,0
1783141218214439,324,27192,-6677,19262,-15936,0,0,0
1783141218215521,325,27689,-4159,21108,-13396,0,0,0
1783141218216649,326,27954,-1605,22620,-10645,0,0,0
1783141218217760,327,27983,961,23776,-7726,0,0,0
1783141218218840,328,27777,3521,24557,-4685,0,0,0
1783141218219983,329,27032,7297,25000,-1,0,0,0
1783141218221087,330,26249,9742,24802,3132,0,0,0
1783141218222168,331,25246,12106,24214,6216,0,0,0
1783141218223293,332,24031,14368,23244,9202,0,0,0
1783141218224410,333,22614,16508,21907,12042,0,0,0
1783141218225528,334,20136,19454,19262,15934,0,0,0
1783141218226641,335,18269,21217,17113,18223,0,0,0
1783141218227725,336,16249,22801,14694,20224,0,0,0
1783141218228805,337,14092,24194,12043,21906,0,0,0
1783141218229918,338,11817,25383,9203,23243,0,0,0
1783141218230997,339,8223,26764,4684,24556,0,0,0
1783141218232078,340,5737,27404,1569,24949,0,0,0
1783141218233211,341,3203,27815,-1569,24949,0,0,0
1783141218234420,342,642,27991,-4684,24556,0,0,0
1783141218235504,343,-1924,27932,-7725,23775,0,0,0
1783141218236585,344,-5737,27404,-12043,21906,0,0,0
1783141218237668,345,-8223,26764,-14694,20224,0,0,0
1783141218238748,346,-10640,25898,-17113,18223,0,0,0
1783141218239834,347,-12968,24814,-19262,15934,0,0,0
1783141218240932,348,-15187,23522,-21108,13394,0,0,0
1783141218242091,349,-18269,21217,-23244,9202,0,0,0
1783141218243172,350,-20136,19454,-24214,6216,0,0,0
1783141218244254,351,-21833,17528,-24802,3132,0,0,0
1783141218245374,352,-23347,15454,-25000,-1,0,0,0
1783141218246490,353,-25246,12106,-24557,-4685,0,0,0
1783141218247594,354,-26249,9742,-23776,-7726,0,0,0
1783141218248704,355,-27032,7297,-22620,-10645,0,0,0
1783141218249814,356,-27586,4790,-21108,-13396,0,0,0
1783141218250909,357,-27909,2243,-19262,-15936,0,0,0
1783141218251990,358,-27954,-1605,-15935,-19263,0,0,0
1783141218253116,359,-27689,-4159,-13395,-21109,0,0,0
1783141218254195,360,-27192,-6677,-10644,-22621,0,0,0
1783141218256437,362,-25517,-11526,-4684,-24558,0,0,0
1783141218257589,363,-23696,-14917,0,-25001,0,0,0
1783141218258670,364,-22230,-17025,3133,-24803,0,0,0
1783141218260796,365,-20577,-18989,6217,-24215,0,0,0
1783141218261876,366,-18751,-20794,9203,-23245,0,0,0
1783141218262963,367,-15722,-23170,13395,-21109,0,0,0
1783141218264045,368,-13534,-24512,15935,-19263,0,0,0
1783141218265129,369,-11231,-25649,18224,-17114,0,0,0
1783141218266193,370,-8835,-26570,20225,-14695,0,0,0
1783141218267276,371,-6364,-27268,21907,-12044,0,0,0
1783141218268366,372,-2564,-27883,23776,-7726,0,0,0
1783141218269449,373,0,-28001,24557,-4685,0,0,0
1783141218270532,374,2564,-27883,24950,-1570,0,0,0
1783141218271615,375,5107,-27531,24950,1568,0,0,0
1783141218272698,376,8835,-26570,24214,6216,0,0,0
1783141218273781,377,11231,-25649,23244,9202,0,0,0
1783141218274863,378,13534,-24512,21907,12042,0,0,0
1783141218275903,379,15722,-23170,20225,14693,0,0,0
1783141218276986,380,17778,-21632,18224,17112,0,0,0
1783141218278068,381,20577,-18989,14694,20224,0,0,0
1783141218279150,382,22230,-17025,12043,21906,0,0,0
1783141218280232,383,23696,-14917,9203,23243,0,0,0
1783141218281316,384,24962,-12684,6217,24213,0,0,0
1783141218282382,385,26466,-9140,1569,24949,0,0,0
1783141218283463,386,27192,-6677,-1569,24949,0,0,0
1783141218284546,387,27689,-4159,-4684,24556,0,0,0
1783141218285628,388,27954,-1605,-7725,23775,0,0,0
1783141218286710,389,27983,961,-10644,22619,0,0,0
1783141218287793,390,27586,4790,-14694,20224,0,0,0
1783141218288876,391,27032,7297,-17113,18223,0,0,0
1783141218289958,392,26249,9742,-19262,15934,0,0,0
1783141218291045,393,25246,12106,-21108,13394,0,0,0
1783141218292131,394,24031,14368,-22620,10643,0,0,0
1783141218293214,395,21833,17528,-24214,6216,0,0,0
1783141218294271,396,20136,19454,-24802,3132,0,0,0
1783141218295380,397,18269,21217,-25000,-1,0,0,0
1783141218296464,398,16249,22801,-24802,-3134,0,0,0
1783141218297549,399,12968,24814,-23776,-7726,0,0,0
1783141218298630,400,10640,25898,-22620,-10645,0,0,0
1783141218299747,401,8223,26764,-21108,-13396,0,0,0
1783141218300830,402,5737,27404,-19262,-15936,0,0,0
1783141218301909,403,3203,27815,-17113,-18225,0,0,0
1783141218303026,404,-642,27991,-13395,-21109,0,0,0
1783141218304153,405,-3203,27815,-10644,-22621,0,0,0
1783141218305263,406,-5737,27404,-7725,-23777,0,0,0
1783141218306346,407,-8223,26764,-4684,-24558,0,0,0
1783141218308471,408,-11817,25383,0,-25001,0,0,0
1783141218309553,409,-14092,24194,3133,-24803,0,0,0
1783141218310640,410,-16249,22801,6217,-24215,0,0,0
1783141218311721,411,-18269,21217,9203,-23245,0,0,0
1783141218312806,412,-20136,19454,12043,-21908,0,0,0
1783141218313887,413,-22614,16508,15935,-19263,0,0,0
1783141218314971,414,-24031,14368,18224,-17114,0,0,0
1783141218316052,415,-25246,12106,20225,-14695,0,0,0
1783141218317134,416,-26249,9742,21907,-12044,0,0,0
1783141218318216,417,-27338,6050,23776,-7726,0,0,0
1783141218319305,418,-27777,3521,24557,-4685,0,0,0
1783141218320384,419,-27983,961,24950,-1570,0,0,0
1783141218321467,420,-27954,-1605,24950,1568,0,0,0
1783141218322549,421,-27689,-4159,24557,4683,0,0,0
1783141218323633,422,-26857,-7917,23244,9202,0,0,0
1783141218324715,423,-26019,-10344,21907,12042,0,0,0
1783141218325787,424,-24962,-12684,20225,14693,0,0,0
1783141218326868,425,-23696,-14917,18224,17112,0,0,0
1783141218327950,426,-21426,-18026,14694,20224,0,0,0
1783141218329036,427,-19685,-19913,12043,21906,0,0,0
1783141218330118,428,-17778,-21632,9203,23243,0,0,0
1783141218331200,429,-15722,-23170,6217,24213,0,0,0
1783141218332283,430,-13534,-24512,3133,24801,0,0,0
1783141218333372,431,-10044,-26137,-1569,24949,0,0,0
1783141218334455,432,-7608,-26947,-4684,24556,0,0,0
1783141218335538,433,-5107,-27531,-7725,23775,0,0,0
1783141218336619,434,-2564,-27883,-10644,22619,0,0,0
1783141218337700,435,1283,-27971,-14694,20224,0,0,0
1783141218338782,436,3840,-27736,-17113,18223,0,0,0
1783141218339867,437,6364,-27268,-19262,15934,0,0,0
1783141218340951,438,8835,-26570,-21108,13394,0,0,0
1783141218342036,439,11231,-25649,-22620,10643,0,0,0
1783141218343118,440,14643,-23866,-24214,6216,0,0,0
1783141218344199,441,16768,-22424,-24802,3132,0,0,0
1783141218345279,442,18751,-20794,-25000,-1,0,0,0
1783141218346363,443,20577,-18989,-24802,-3134,0,0,0
1783141218347487,444,22987,-15988,-23776,-7726,0,0,0
1783141218348606,445,24355,-13815,-22620,-10645,0,0,0
1783141218349692,446,25517,-11526,-21108,-13396,0,0,0
1783141218350827,447,26466,-9140,-19262,-15936,0,0,0
1783141218351907,448,27192,-6677,-17113,-18225,0,0,0
1783141218353050,449,27851,-2885,-13395,-21109,0,0,0
1783141218354133,450,27998,-322,-10644,-22621,0,0,0
1783141218355249,451,27909,2243,-7725,-23777,0,0,0
1783141218356364,452,27586,4790,-4684,-24558,0,0,0
1783141218357478,453,26668,8529,0,-25001,0,0,0
1783141218358563,454,25775,10936,3133,-24803,0,0,0
1783141218360698,455,24665,13251,6217,-24215,0,0,0
1783141218361785,456,23347,15454,9203,-23245,0,0,0
1783141218362869,457,21833,17528,12043,-21908,0,0,0
1783141218363952,458,19223,20357,15935,-19263,0,0,0
1783141218365034,459,17277,22032,18224,-17114,0,0,0
1783141218366117,460,15187,23522,20225,-14695,0,0,0
1783141218367196,461,12968,24814,21907,-12044,0,0,0
1783141218368251,462,9442,26358,23776,-7726,0,0,0
1783141218369335,463,6988,27112,24557,-4685,0,0,0
1783141218370384,464,4475,27639,24950,-1570,0,0,0
1783141218371465,465,1924,27932,24950,1568,0,0,0
1783141218372547,466,-642,27991,24557,4683,0,0,0
1783141218373628,467,-4475,27639,23244,9202,0,0,0
1783141218374709,468,-6988,27112,21907,12042,0,0,0
1783141218375789,469,-9442,26358,20225,14693,0,0,0
1783141218376870,470,-11817,25383,18224,17112,0,0,0
1783141218377950,471,-15187,23522,14694,20224,0,0,0
1783141218379036,472,-17277,22032,12043,21906,0,0,0
1783141218380117,473,-19223,20357,9203,23243,0,0,0
1783141218381199,474,-21007,18510,6217,24213,0,0,0
1783141218382282,475,-22614,16508,3133,24801,0,0,0
1783141218383366,476,-24665,13251,-1569,24949,0,0,0
1783141218384448,477,-25775,10936,-4684,24556,0,0,0
1783141218385533,478,-26668,8529,-7725,23775,0,0,0
1783141218386617,479,-27338,6050,-10644,22619,0,0,0
1783141218387700,480,-27909,2243,-14694,20224,0,0,0
1783141218388782,481,-27998,-322,-17113,18223,0,0,0
1783141218389864,482,-27851,-2885,-19262,15934,0,0,0
1783141218390946,483,-27469,-5424,-21108,13394,0,0,0
1783141218392029,484,-26857,-7917,-22620,10643,0,0,0
1783141218393112,485,-25517,-11526,-24214,6216,0,0,0
1783141218394194,486,-24355,-13815,-24802,3132,0,0,0
1783141218395278,487,-22987,-15988,-25000,-1,0,0,0
