realtime_us,slot,connected,packet,lx,ly,rx,ry,lt,rt,buttons
1783108430404239,0,1,1295,-21007,18510,-3995,24677,0,0,0
1783108430404255,1,1,1308,-10412,19378,-16287,11605,0,0,0
1783108430405337,0,1,1296,-21833,17528,-5459,24395,0,0,0
1783108430405354,1,1,1309,-9603,19792,-15681,12412,0,0,0
1783108430406479,0,1,1298,-23347,15454,-8322,23573,0,0,0
1783108430406497,1,1,1311,-7939,20516,-14351,13928,0,0,0
1783108430407578,0,1,1299,-24031,14368,-9712,23035,0,0,0
1783108430407644,1,1,1312,-7085,20826,-13630,14634,0,0,0
1783108430408746,1,1,1313,-6220,21101,-12875,15303,0,0,0
1783108430409833,0,1,1300,-24665,13251,-11067,22415,0,0,0
1783108430409852,1,1,1314,-5344,21340,-12087,15933,0,0,0
1783108430410955,0,1,1302,-25775,10936,-13656,20939,0,0,0
1783108430411024,1,1,1315,-4458,21542,-11268,16522,0,0,0
1783108430412101,0,1,1303,-26249,9742,-14879,20088,0,0,0
1783108430412172,1,1,1316,-3566,21708,-10420,17069,0,0,0
1783108430413273,1,1,1317,-2667,21836,-9546,17573,0,0,0
1783108430414365,0,1,1304,-26668,8529,-16050,19166,0,0,0
1783108430414384,1,1,1318,-1763,21928,-8648,18032,0,0,0
1783108430415468,0,1,1305,-27032,7297,-17163,18176,0,0,0
1783108430416564,0,1,1306,-27338,6050,-18216,17121,0,0,0
1783108430416581,1,1,1319,-857,21982,-7727,18445,0,0,0
1783108430417667,0,1,1307,-27586,4790,-19204,16005,0,0,0
1783108430417684,1,1,1320,50,21998,-6787,18811,0,0,0
1783108430418768,0,1,1308,-27777,3521,-20123,14832,0,0,0
1783108430418786,1,1,1321,958,21978,-5830,19130,0,0,0
1783108430419867,0,1,1309,-27909,2243,-20971,13606,0,0,0
1783108430419885,1,1,1322,1864,21919,-4858,19399,0,0,0
1783108430420967,0,1,1310,-27983,961,-21745,12333,0,0,0
1783108430420982,1,1,1323,2767,21824,-3873,19620,0,0,0
1783108430422066,0,1,1311,-27954,-1605,-23058,9658,0,0,0
1783108430422084,1,1,1325,4557,21521,-1877,19910,0,0,0
1783108430423141,0,1,1312,-27851,-2885,-23593,8267,0,0,0
1783108430423158,1,1,1326,5441,21315,-871,19980,0,0,0
1783108430424244,0,1,1313,-27689,-4159,-24043,6847,0,0,0
1783108430424261,1,1,1327,6316,21072,137,19998,0,0,0
1783108430425343,0,1,1314,-27469,-5424,-24409,5402,0,0,0
1783108430425359,1,1,1328,7181,20794,1145,19966,0,0,0
1783108430426441,0,1,1315,-27192,-6677,-24687,3938,0,0,0
1783108430426458,1,1,1329,8033,20479,2151,19882,0,0,0
1783108430427539,0,1,1316,-26857,-7917,-24878,2460,0,0,0
1783108430427554,1,1,1330,8871,20131,3151,19749,0,0,0
1783108430428638,0,1,1317,-26466,-9140,-24981,973,0,0,0
1783108430428657,1,1,1331,9694,19747,4143,19565,0,0,0
1783108430429745,0,1,1318,-26019,-10344,-24994,-516,0,0,0
1783108430429762,1,1,1332,10501,19330,5124,19331,0,0,0
1783108430430936,0,1,1319,-25517,-11526,-24919,-2005,0,0,0
1783108430430955,1,1,1333,11289,18881,6093,19048,0,0,0
1783108430432039,0,1,1320,-24962,-12684,-24755,-3486,0,0,0
1783108430432057,1,1,1334,12059,18399,7045,18716,0,0,0
1783108430433158,0,1,1321,-23696,-14917,-24165,-6406,0,0,0
1783108430433178,1,1,1335,12808,17885,7980,18337,0,0,0
1783108430434285,1,1,1336,13535,17342,8895,17911,0,0,0
1783108430435393,0,1,1322,-22987,-15988,-23740,-7835,0,0,0
1783108430435494,1,1,1338,14919,16166,10654,16924,0,0,0
1783108430436656,0,1,1324,-21426,-18026,-22640,-10603,0,0,0
1783108430436725,1,1,1339,15574,15537,11494,16365,0,0,0
1783108430437842,0,1,1325,-20577,-18989,-21968,-11934,0,0,0
1783108430437861,1,1,1340,16202,14881,12305,15765,0,0,0
1783108430438942,0,1,1326,-19685,-19913,-21218,-13221,0,0,0
1783108430439003,1,1,1341,16802,14200,13084,15124,0,0,0
1783108430440085,0,1,1327,-18751,-20794,-20392,-14462,0,0,0
1783108430440102,1,1,1342,17374,13494,13830,14445,0,0,0
1783108430441189,0,1,1328,-17778,-21632,-19494,-15652,0,0,0
1783108430442370,1,1,1344,18427,12016,15215,12979,0,0,0
1783108430443454,0,1,1329,-16768,-22424,-18527,-16785,0,0,0
1783108430444555,0,1,1330,-15722,-23170,-17494,-17860,0,0,0
1783108430444573,1,1,1346,19355,10455,16445,11380,0,0,0
1783108430445664,0,1,1331,-14643,-23866,-16399,-18870,0,0,0
1783108430446854,0,1,1333,-12396,-25107,-14037,-20687,0,0,0
1783108430446953,1,1,1348,20152,8824,17508,9666,0,0,0
1783108430448057,1,1,1349,20499,7985,17973,8771,0,0,0
1783108430449140,0,1,1335,-10044,-26137,-11477,-22210,0,0,0
1783108430449158,1,1,1350,20811,7132,18393,7853,0,0,0
1783108430450244,0,1,1336,-8835,-26570,-10133,-22855,0,0,0
1783108430450261,1,1,1352,21328,5391,19090,5960,0,0,0
1783108430451315,0,1,1337,-7608,-26947,-8753,-23418,0,0,0
1783108430452415,0,1,1338,-6364,-27268,-7342,-23898,0,0,0
1783108430452436,1,1,1353,21533,4507,19367,4990,0,0,0
1783108430453520,0,1,1339,-5107,-27531,-5905,-24293,0,0,0
1783108430453544,1,1,1354,21700,3614,19594,4007,0,0,0
1783108430454626,0,1,1340,-3840,-27736,-4447,-24602,0,0,0
1783108430454641,1,1,1355,21831,2716,19771,3014,0,0,0
1783108430455723,0,1,1341,-2564,-27883,-2974,-24823,0,0,0
1783108430455739,1,1,1356,21925,1813,19898,2013,0,0,0
1783108430456824,0,1,1342,-1283,-27971,-1489,-24956,0,0,0
1783108430456844,1,1,1357,21981,906,19974,1007,0,0,0
1783108430457929,0,1,1343,0,-28001,0,-25001,0,0,0
1783108430457947,1,1,1358,22000,-1,20000,-1,0,0,0
1783108430459031,0,1,1344,1283,-27971,1489,-24956,0,0,0
1783108430459048,1,1,1359,21981,-908,19974,-1009,0,0,0
1783108430460133,0,1,1345,2564,-27883,2974,-24823,0,0,0
1783108430460150,1,1,1360,21925,-1815,19898,-2015,0,0,0
1783108430461234,0,1,1346,3840,-27736,4447,-24602,0,0,0
1783108430461251,1,1,1361,21831,-2718,19771,-3016,0,0,0
1783108430462293,0,1,1347,5107,-27531,5905,-24293,0,0,0
1783108430462311,1,1,1362,21700,-3616,19594,-4009,0,0,0
1783108430463352,0,1,1348,6364,-27268,7342,-23898,0,0,0
1783108430463368,1,1,1363,21533,-4509,19367,-4992,0,0,0
1783108430464452,0,1,1350,8835,-26570,10133,-22855,0,0,0
1783108430464468,1,1,1365,21088,-6269,18765,-6917,0,0,0
1783108430465560,0,1,1351,10044,-26137,11477,-22210,0,0,0
1783108430465578,1,1,1366,20811,-7134,18393,-7855,0,0,0
1783108430466677,0,1,1352,11231,-25649,12780,-21487,0,0,0
1783108430466693,1,1,1367,20499,-7987,17973,-8773,0,0,0
1783108430467777,0,1,1353,12396,-25107,14037,-20687,0,0,0
1783108430467794,1,1,1368,20152,-8826,17508,-9668,0,0,0
1783108430468894,0,1,1354,13534,-24512,15245,-19814,0,0,0
1783108430468950,1,1,1369,19771,-9650,16998,-10538,0,0,0
1783108430471134,0,1,1355,14643,-23866,16399,-18870,0,0,0
1783108430471153,1,1,1371,18908,-11247,15850,-12197,0,0,0
1783108430472237,0,1,1356,15722,-23170,17494,-17860,0,0,0
1783108430472299,1,1,1372,18427,-12018,15215,-12981,0,0,0
1783108430473391,0,1,1357,16768,-22424,18527,-16785,0,0,0
1783108430474486,0,1,1358,17778,-21632,19494,-15652,0,0,0
1783108430474504,1,1,1373,17916,-12768,14541,-13732,0,0,0
1783108430475587,0,1,1359,18751,-20794,20392,-14462,0,0,0
1783108430475606,1,1,1374,17374,-13496,13830,-14447,0,0,0
1783108430476693,0,1,1361,20577,-18989,21968,-11934,0,0,0
1783108430476709,1,1,1376,16202,-14883,12305,-15767,0,0,0
1783108430477794,0,1,1362,21426,-18026,22640,-10603,0,0,0
1783108430477811,1,1,1377,15574,-15539,11494,-16367,0,0,0
1783108430478890,0,1,1363,22230,-17025,23231,-9236,0,0,0
1783108430478905,1,1,1378,14919,-16168,10654,-16926,0,0,0
1783108430479986,0,1,1364,22987,-15988,23740,-7835,0,0,0
1783108430480022,1,1,1379,14239,-16770,9787,-17442,0,0,0
1783108430481106,0,1,1365,23696,-14917,24165,-6406,0,0,0
1783108430481130,1,1,1380,13535,-17344,8895,-17913,0,0,0
1783108430482212,0,1,1366,24355,-13815,24504,-4955,0,0,0
1783108430482229,1,1,1381,12808,-17887,7980,-18339,0,0,0
1783108430483313,0,1,1367,24962,-12684,24755,-3486,0,0,0
1783108430483331,1,1,1382,12059,-18401,7045,-18718,0,0,0
1783108430484415,0,1,1368,25517,-11526,24919,-2005,0,0,0
1783108430484432,1,1,1383,11289,-18883,6093,-19050,0,0,0
1783108430485520,0,1,1369,26019,-10344,24994,-516,0,0,0
1783108430485537,1,1,1384,10501,-19332,5124,-19333,0,0,0
1783108430486620,0,1,1370,26466,-9140,24981,973,0,0,0
1783108430486637,1,1,1385,9694,-19749,4143,-19567,0,0,0
1783108430487719,0,1,1371,26857,-7917,24878,2460,0,0,0
1783108430487737,1,1,1386,8871,-20133,3151,-19751,0,0,0
1783108430488819,0,1,1372,27192,-6677,24687,3938,0,0,0
1783108430488837,1,1,1387,8033,-20481,2151,-19884,0,0,0
1783108430489924,0,1,1373,27469,-5424,24409,5402,0,0,0
1783108430489945,1,1,1388,7181,-20796,1145,-19968,0,0,0
1783108430491031,0,1,1374,27689,-4159,24043,6847,0,0,0
1783108430491050,1,1,1390,6316,-21074,137,-20000,0,0,1
1783108430492132,0,1,1376,27954,-1605,23058,9658,0,0,0
1783108430492149,1,1,1392,4557,-21523,-1877,-19912,0,0,1
1783108430493229,0,1,1377,27998,-322,22441,11015,0,0,0
1783108430493248,1,1,1393,3665,-21693,-2879,-19792,0,0,1
1783108430494327,0,1,1378,27983,961,21745,12333,0,0,0
1783108430494345,1,1,1394,2767,-21826,-3873,-19622,0,0,1
1783108430495464,0,1,1379,27909,2243,20971,13606,0,0,0
1783108430495481,1,1,1395,1864,-21921,-4858,-19401,0,0,1
1783108430496569,0,1,1380,27777,3521,20123,14832,0,0,0
1783108430496659,1,1,1396,958,-21980,-5830,-19132,0,0,1
1783108430497743,0,1,1381,27586,4790,19204,16005,0,0,0
1783108430497759,1,1,1397,50,-22000,-6787,-18813,0,0,1
1783108430498902,0,1,1382,27338,6050,18216,17121,0,0,0
1783108430498920,1,1,1398,-857,-21984,-7727,-18447,0,0,1
1783108430500003,0,1,1383,27032,7297,17163,18176,0,0,0
1783108430500021,1,1,1399,-1763,-21930,-8648,-18034,0,0,1
1783108430501121,0,1,1384,26668,8529,16050,19166,0,0,0
1783108430501214,1,1,1400,-2667,-21838,-9546,-17575,0,0,1
1783108430502292,0,1,1385,26249,9742,14879,20088,0,0,0
1783108430502314,1,1,1401,-3566,-21710,-10420,-17071,0,0,1
1783108430504500,0,1,1386,25775,10936,13656,20939,0,0,0
1783108430504518,1,1,1403,-5344,-21342,-12087,-15935,0,0,1
1783108430505600,0,1,1388,24665,13251,11067,22415,0,0,0
1783108430505618,1,1,1404,-6220,-21103,-12875,-15305,0,0,1
1783108430506701,0,1,1389,24031,14368,9712,23035,0,0,0
1783108430506718,1,1,1405,-7085,-20828,-13630,-14636,0,0,1
1783108430507801,0,1,1390,23347,15454,8322,23573,0,0,0
1783108430507818,1,1,1406,-7939,-20518,-14351,-13930,0,0,1
1783108430508900,0,1,1391,22614,16508,6903,24027,0,0,0
1783108430508916,1,1,1407,-8778,-20173,-15035,-13189,0,0,1
1783108430509998,0,1,1392,21833,17528,5459,24395,0,0,0
1783108430510014,1,1,1408,-9603,-19794,-15681,-12414,0,0,1
1783108430511097,0,1,1393,21007,18510,3995,24677,0,0,0
1783108430511118,1,1,1409,-10412,-19380,-16287,-11607,0,0,1
1783108430512201,0,1,1394,20136,19454,2518,24871,0,0,0
1783108430512218,1,1,1410,-11203,-18934,-16852,-10771,0,0,1
1783108430513302,0,1,1395,19223,20357,1031,24977,0,0,0
1783108430513318,1,1,1411,-11975,-18456,-17373,-9908,0,0,1
1783108430514400,0,1,1396,18269,21217,-458,24994,0,0,0
1783108430514418,1,1,1412,-12726,-17946,-17851,-9019,0,0,1
1783108430515499,0,1,1397,17277,22032,-1947,24923,0,0,0
1783108430515516,1,1,1413,-13456,-17406,-18283,-8107,0,0,1
1783108430516598,0,1,1398,16249,22801,-3428,24762,0,0,0
1783108430516615,1,1,1414,-14162,-16835,-18668,-7175,0,0,1
1783108430517699,0,1,1399,15187,23522,-4898,24514,0,0,0
1783108430517716,1,1,1416,-15502,-15610,-19296,-5258,0,0,1
1783108430518804,0,1,1401,12968,24814,-7779,23757,0,0,0
1783108430518865,1,1,1417,-16133,-14957,-19537,-4278,0,0,1
1783108430519982,0,1,1402,11817,25383,-9181,23251,0,0,0
1783108430520001,1,1,1418,-16737,-14279,-19728,-3288,0,0,1
1783108430521070,1,1,1419,-17312,-13576,-19868,-2289,0,0,1
1783108430522140,0,1,1403,10640,25898,-10551,22663,0,0,0
1783108430522183,1,1,1420,-17857,-12850,-19958,-1284,0,0,1
1783108430523268,0,1,1404,9442,26358,-11882,21994,0,0,0
1783108430523287,1,1,1421,-18372,-12102,-19998,-276,0,0,1
1783108430524375,0,1,1405,8223,26764,-13172,21247,0,0,0
1783108430525476,0,1,1406,6988,27112,-14414,20424,0,0,0
1783108430525499,1,1,1423,-19307,-10546,-19924,1739,0,0,1
1783108430526544,0,1,1407,5737,27404,-15606,19529,0,0,0
1783108430527645,0,1,1408,4475,27639,-16742,18564,0,0,0
1783108430527669,1,1,1424,-19726,-9740,-19810,2742,0,0,1
1783108430528754,0,1,1409,3203,27815,-17818,17534,0,0,0
1783108430528778,1,1,1425,-20111,-8918,-19647,3737,0,0,1
1783108430529863,0,1,1410,1924,27932,-18832,16441,0,0,0
1783108430529880,1,1,1426,-20462,-8080,-19433,4723,0,0,1
1783108430530965,0,1,1412,-642,27991,-20654,14084,0,0,0
1783108430530981,1,1,1428,-21059,-6366,-18859,6657,0,0,1
1783108430532068,0,1,1413,-1924,27932,-21457,12828,0,0,0
1783108430532084,1,1,1430,-21303,-5491,-18499,7599,0,0,0
1783108430533142,0,1,1414,-3203,27815,-22183,11527,0,0,0
1783108430533159,1,1,1431,-21512,-4607,-18092,8522,0,0,0
1783108430534244,0,1,1415,-4475,27639,-22830,10184,0,0,0
1783108430534262,1,1,1432,-21684,-3716,-17639,9424,0,0,0
1783108430535343,0,1,1416,-5737,27404,-23397,8806,0,0,0
1783108430535360,1,1,1433,-21818,-2818,-17142,10301,0,0,0
1783108430536443,0,1,1417,-6988,27112,-23880,7396,0,0,0
1783108430536462,1,1,1434,-21916,-1915,-16600,11153,0,0,0
1783108430537545,0,1,1418,-8223,26764,-24278,5960,0,0,0
1783108430537561,1,1,1435,-21976,-1009,-16017,11976,0,0,0
1783108430538646,0,1,1419,-9442,26358,-24590,4503,0,0,0
1783108430538665,1,1,1436,-21999,-101,-15392,12768,0,0,0
1783108430539749,0,1,1420,-10640,25898,-24815,3029,0,0,0
1783108430539765,1,1,1437,-21985,806,-14729,13528,0,0,0
1783108430540833,1,1,1438,-21933,1712,-14028,14254,0,0,0
1783108430541966,0,1,1422,-12968,24814,-24999,56,0,0,0
1783108430541984,1,1,1439,-21843,2616,-13291,14943,0,0,0
1783108430543069,0,1,1423,-14092,24194,-24958,-1433,0,0,0
1783108430543087,1,1,1440,-21717,3515,-12520,15594,0,0,0
1783108430544138,0,1,1424,-15187,23522,-24829,-2918,0,0,0
1783108430544194,1,1,1442,-21353,5294,-10886,16776,0,0,0
1783108430545252,0,1,1425,-16249,22801,-24611,-4392,0,0,0
1783108430546349,0,1,1426,-17277,22032,-24305,-5851,0,0,0
1783108430546367,1,1,1443,-21116,6170,-10026,17304,0,0,0
1783108430547451,0,1,1427,-18269,21217,-23914,-7288,0,0,0
1783108430547468,1,1,1444,-20843,7036,-9141,17787,0,0,0
1783108430548552,0,1,1428,-19223,20357,-23437,-8700,0,0,0
1783108430548569,1,1,1445,-20535,7890,-8232,18226,0,0,0
1783108430549659,0,1,1429,-20136,19454,-22877,-10082,0,0,0
1783108430549676,1,1,1446,-20192,8731,-7302,18618,0,0,0
1783108430550759,0,1,1430,-21007,18510,-22235,-11427,0,0,0
1783108430550776,1,1,1447,-19815,9557,-6354,18962,0,0,0
1783108430551856,0,1,1431,-21833,17528,-21515,-12731,0,0,0
1783108430551873,1,1,1448,-19403,10366,-5390,19258,0,0,0
1783108430552961,0,1,1432,-22614,16508,-20718,-13991,0,0,0
1783108430552980,1,1,1449,-18959,11158,-4412,19506,0,0,0
1783108430554065,0,1,1433,-24031,14368,-18907,-16356,0,0,0
1783108430554081,1,1,1451,-17974,12684,-2424,19851,0,0,0
1783108430555141,0,1,1434,-24665,13251,-17899,-17454,0,0,0
1783108430555157,1,1,1452,-17435,13415,-1420,19948,0,0,0
1783108430556239,0,1,1435,-25246,12106,-16827,-18489,0,0,0
1783108430556259,1,1,1453,-16867,14123,-412,19994,0,0,0
1783108430557343,0,1,1436,-25775,10936,-15695,-19459,0,0,0
1783108430557360,1,1,1454,-16270,14807,596,19990,0,0,0
1783108430558441,0,1,1437,-26249,9742,-14508,-20360,0,0,0
1783108430558459,1,1,1455,-15645,15465,1603,19934,0,0,0
1783108430559540,0,1,1438,-26668,8529,-13269,-21188,0,0,0
1783108430559557,1,1,1456,-14993,16098,2606,19828,0,0,0
1783108430560640,0,1,1439,-27032,7297,-11983,-21941,0,0,0
1783108430560658,1,1,1457,-14316,16703,3603,19671,0,0,0
1783108430561740,0,1,1440,-27338,6050,-10654,-22616,0,0,0
1783108430562960,1,1,1459,-12890,17826,5566,19208,0,0,0
1783108430564044,0,1,1441,-27586,4790,-9288,-23211,0,0,0
1783108430565144,0,1,1442,-27777,3521,-7888,-23723,0,0,0
1783108430565191,1,1,1460,-12143,18343,6528,18903,0,0,0
1783108430566276,0,1,1444,-27983,961,-5010,-24493,0,0,0
1783108430566296,1,1,1462,-10589,19282,8399,18149,0,0,0
1783108430567362,0,1,1445,-27998,-322,-3542,-24748,0,0,0
1783108430567380,1,1,1463,-9784,19703,9303,17703,0,0,0
1783108430568467,0,1,1446,-27954,-1605,-2061,-24915,0,0,0
1783108430568487,1,1,1464,-8963,20090,10184,17211,0,0,0
1783108430569571,0,1,1447,-27851,-2885,-573,-24994,0,0,0
1783108430569593,1,1,1465,-8126,20442,11039,16676,0,0,0
1783108430570681,0,1,1448,-27689,-4159,917,-24984,0,0,0
1783108430570697,1,1,1466,-7276,20760,11866,16098,0,0,0
1783108430571781,0,1,1449,-27469,-5424,2404,-24885,0,0,0
1783108430571799,1,1,1467,-6413,21043,12663,15479,0,0,0
1783108430572883,0,1,1450,-27192,-6677,3882,-24697,0,0,0
1783108430572900,1,1,1468,-5539,21290,13427,14820,0,0,0
1783108430573984,0,1,1451,-26857,-7917,5347,-24422,0,0,0
1783108430574001,1,1,1469,-4656,21500,14158,14124,0,0,0
1783108430575079,0,1,1452,-26466,-9140,6792,-24060,0,0,0
1783108430575097,1,1,1470,-3765,21674,14852,13392,0,0,0
1783108430576144,0,1,1453,-26019,-10344,8214,-23612,0,0,0
1783108430576165,1,1,1471,-2867,21811,15509,12626,0,0,0
1783108430577247,0,1,1454,-25517,-11526,9606,-23081,0,0,0
1783108430577265,1,1,1472,-1964,21911,16126,11828,0,0,0
1783108430578349,0,1,1455,-24962,-12684,10965,-22468,0,0,0
1783108430578366,1,1,1473,-1059,21973,16702,11000,0,0,0
1783108430579451,0,1,1456,-24355,-13815,12284,-21774,0,0,0
1783108430579469,1,1,1474,-151,21998,17235,10144,0,0,0
1783108430580553,0,1,1458,-22987,-15988,14787,-20158,0,0,0
1783108430580573,1,1,1475,756,21985,17725,9262,0,0,0
1783108430581661,0,1,1459,-22230,-17025,15962,-19241,0,0,0
1783108430581680,1,1,1477,2567,21848,18568,7429,0,0,0
1783108430582844,1,1,1478,3466,21724,18919,6483,0,0,0
1783108430583930,0,1,1460,-21426,-18026,17080,-18256,0,0,0
1783108430584030,1,1,1479,4360,21562,19222,5521,0,0,0
1783108430585118,0,1,1462,-19685,-19913,19130,-16095,0,0,0
1783108430586233,1,1,1480,5246,21364,19476,4545,0,0,0
1783108430587319,0,1,1463,-18751,-20794,20055,-14926,0,0,0
1783108430587338,1,1,1481,6123,21129,19680,3557,0,0,0
1783108430588416,0,1,1464,-17778,-21632,20909,-13705,0,0,0
1783108430588438,1,1,1482,6990,20859,19835,2560,0,0,0
1783108430589521,0,1,1465,-16768,-22424,21688,-12434,0,0,0
1783108430589536,1,1,1483,7844,20552,19939,1556,0,0,0
1783108430590572,0,1,1466,-15722,-23170,22391,-11120,0,0,0
1783108430590587,1,1,1484,8686,20211,19992,549,0,0,0
1783108430591671,0,1,1468,-13534,-24512,23554,-8377,0,0,0
1783108430591691,1,1,1486,10323,19426,19946,-1467,0,0,0
1783108430592776,0,1,1469,-12396,-25107,24012,-6959,0,0,0
1783108430592794,1,1,1487,11116,18983,19846,-2471,0,0,0
1783108430593877,0,1,1470,-11231,-25649,24384,-5516,0,0,0
1783108430593895,1,1,1488,11890,18509,19697,-3468,0,0,0
1783108430594978,0,1,1471,-10044,-26137,24669,-4053,0,0,0
1783108430594993,1,1,1489,12643,18002,19497,-4457,0,0,0
1783108430596076,0,1,1472,-8835,-26570,24867,-2576,0,0,0
1783108430596095,1,1,1490,13376,17465,19247,-5435,0,0,0
1783108430597140,0,1,1473,-7608,-26947,24976,-1089,0,0,0
1783108430597156,1,1,1491,14085,16898,18949,-6399,0,0,0
1783108430598239,0,1,1474,-6364,-27268,24996,400,0,0,0
1783108430598257,1,1,1492,14770,16303,18602,-7346,0,0,0
1783108430599339,0,1,1475,-5107,-27531,24928,1889,0,0,0
1783108430599355,1,1,1493,15430,15679,18208,-8275,0,0,0
1783108430600435,0,1,1476,-3840,-27736,24771,3371,0,0,0
1783108430600454,1,1,1494,16064,15029,17767,-9182,0,0,0
1783108430601534,0,1,1477,-2564,-27883,24526,4841,0,0,0
1783108430601553,1,1,1495,16671,14353,17282,-10067,0,0,0
1783108430602628,0,1,1478,-1283,-27971,24194,6293,0,0,0
1783108430602646,1,1,1496,17249,13653,16752,-10925,0,0,0
1783108430603710,1,1,1497,17798,12930,16180,-11756,0,0,0
1783108430604797,0,1,1480,1283,-27971,23273,9127,0,0,0
1783108430605898,0,1,1481,2564,-27883,22688,10498,0,0,0
1783108430605917,1,1,1499,18804,11418,14913,-13326,0,0,0
1783108430607002,0,1,1482,3840,-27736,22022,11831,0,0,0
1783108430607020,1,1,1500,19259,10632,14222,-14061,0,0,0
1783108430608101,0,1,1483,5107,-27531,21278,13122,0,0,0
1783108430608152,1,1,1501,19681,9829,13495,-14761,0,0,0
1783108430609236,0,1,1484,6364,-27268,20458,14367,0,0,0
1783108430609255,1,1,1502,20070,9008,12734,-15422,0,0,0
1783108430610340,0,1,1485,7608,-26947,19566,15560,0,0,0
1783108430610358,1,1,1503,20425,8172,11940,-16045,0,0,0
1783108430611442,0,1,1486,8835,-26570,18604,16698,0,0,0
1783108430611459,1,1,1504,20745,7322,11116,-16627,0,0,0
1783108430612542,0,1,1487,10044,-26137,17576,17777,0,0,0
1783108430612559,1,1,1505,21029,6460,10263,-17166,0,0,0
1783108430613642,0,1,1488,11231,-25649,16485,18793,0,0,0
1783108430613659,1,1,1506,21278,5587,9384,-17662,0,0,0
1783108430614743,0,1,1489,12396,-25107,15336,19742,0,0,0
1783108430614760,1,1,1507,21490,4704,8482,-18113,0,0,0
1783108430615842,0,1,1490,13534,-24512,14132,20621,0,0,0
1783108430615859,1,1,1508,21666,3813,7558,-18517,0,0,0
1783108430616900,0,1,1491,14643,-23866,12878,21426,0,0,0
1783108430616917,1,1,1509,21805,2916,6614,-18875,0,0,0
1783108430618004,0,1,1492,15722,-23170,11579,22155,0,0,0
1783108430618025,1,1,1510,21907,2014,5654,-19184,0,0,0
1783108430619114,0,1,1494,17778,-21632,8860,23375,0,0,0
1783108430619132,1,1,1512,21999,200,3693,-19656,0,0,0
1783108430620214,0,1,1495,18751,-20794,7452,23862,0,0,0
1783108430620232,1,1,1513,21988,-707,2697,-19818,0,0,0
1783108430621320,0,1,1496,19685,-19913,6017,24264,0,0,0
1783108430621337,1,1,1514,21940,-1613,1694,-19929,0,0,0
1783108430622426,0,1,1497,20577,-18989,4560,24579,0,0,0
1783108430622445,1,1,1515,21855,-2517,687,-19989,0,0,0
1783108430623547,1,1,1516,21733,-3417,-321,-19998,0,0,0
1783108430624720,0,1,1499,22230,-17025,1604,24947,0,0,0
1783108430624782,1,1,1517,21573,-4311,-1329,-19956,0,0,0
1783108430625885,0,1,1500,22987,-15988,114,24998,0,0,0
1783108430627000,1,1,1518,21377,-5198,-2333,-19864,0,0,0
1783108430628082,0,1,1501,23696,-14917,-1375,24961,0,0,0
1783108430628132,1,1,1520,20875,-6943,-4322,-19528,0,0,0
1783108430629184,0,1,1502,24355,-13815,-2860,24834,0,0,0
1783108430629312,1,1,1521,20571,-7798,-5301,-19285,0,0,0
1783108430630397,0,1,1504,25517,-11526,-5794,24318,0,0,0
1783108430630419,1,1,1522,20232,-8640,-6267,-18993,0,0,0
1783108430631504,0,1,1505,26019,-10344,-7233,23929,0,0,0
1783108430631522,1,1,1523,19858,-9468,-7217,-18653,0,0,0
1783108430632609,0,1,1506,26466,-9140,-8646,23456,0,0,0
1783108430632626,1,1,1524,19451,-10279,-8148,-18265,0,0,0
1783108430633707,0,1,1507,26857,-7917,-10028,22899,0,0,0
1783108430633724,1,1,1525,19010,-11073,-9059,-17831,0,0,0
1783108430634807,0,1,1508,27192,-6677,-11375,22261,0,0,0
1783108430634824,1,1,1526,18537,-11848,-9946,-17352,0,0,0
1783108430635908,0,1,1509,27469,-5424,-12681,21543,0,0,0
1783108430635925,1,1,1527,18032,-12603,-10809,-16828,0,0,0
1783108430637007,0,1,1510,27689,-4159,-13942,20749,0,0,0
1783108430637024,1,1,1528,17497,-13336,-11644,-16261,0,0,0
1783108430638107,0,1,1511,27851,-2885,-15154,19882,0,0,0
1783108430638132,1,1,1529,16931,-14047,-12449,-15653,0,0,0
1783108430639215,0,1,1512,27954,-1605,-16312,18943,0,0,0
1783108430639232,1,1,1530,16337,-14734,-13222,-15006,0,0,0
1783108430640314,0,1,1513,27998,-322,-17412,17938,0,0,0
1783108430640332,1,1,1531,15716,-15395,-13962,-14320,0,0,0
1783108430641413,0,1,1514,27983,961,-18450,16868,0,0,0
1783108430641434,1,1,1532,15067,-16031,-14666,-13598,0,0,0
1783108430642518,0,1,1515,27909,2243,-19422,15739,0,0,0
1783108430642536,1,1,1533,14393,-16639,-15333,-12841,0,0,0
1783108430643623,0,1,1516,27777,3521,-20326,14554,0,0,0
1783108430643640,1,1,1534,13694,-17219,-15961,-12051,0,0,0
1783108430644726,0,1,1517,27586,4790,-21157,13317,0,0,0
1783108430644744,1,1,1535,12972,-17769,-16549,-11231,0,0,0
1783108430645829,0,1,1519,27032,7297,-22591,10705,0,0,0
1783108430645848,1,1,1537,11462,-18778,-17596,-9507,0,0,0
1783108430646932,0,1,1520,26668,8529,-23189,9340,0,0,0
1783108430646952,1,1,1538,10678,-19235,-18053,-8607,0,0,0
1783108430648038,0,1,1521,26249,9742,-23704,7942,0,0,0
1783108430648057,1,1,1539,9875,-19660,-18464,-7686,0,0,0
1783108430649158,1,1,1540,9055,-20050,-18828,-6745,0,0,0
